time,n_rep,y_val,richness,connectance,diameter,complexity,distance,generality,vulnerability,redundancy,S1,S2,S4,S5
G3,10,8.6,28,0.11607142857142858,18,0.8608181812026419,2.0,1.7598537583934084,0.713662418637542,64.0,0.11989795918367346,0.15178571428571427,0.02040816326530612,0.39668367346938777
G3,10,8.8,28,0.1096938775510204,17,0.8689172281766127,2.0,1.8158518302766498,0.7462825765307746,59.0,0.09693877551020408,0.1326530612244898,0.02806122448979592,0.38392857142857145
G3,10,9.0,28,0.10204081632653061,18,0.8616514969059569,2.0,1.923442130564273,0.7361058700023061,53.0,0.08163265306122448,0.12244897959183673,0.011479591836734694,0.37244897959183676
G3,10,9.2,28,0.10586734693877552,18,0.8569253157555362,2.0,1.8442730245523773,0.7708193431312378,56.0,0.08163265306122448,0.1326530612244898,0.015306122448979591,0.35586734693877553
G3,10,9.4,28,0.11096938775510204,18,0.8720604374735649,2.0,1.7894374767969359,0.7187968201312654,60.0,0.09311224489795919,0.14158163265306123,0.01913265306122449,0.3826530612244898
G3,10,9.6,28,0.10586734693877552,18,0.8895387316731944,2.0,1.8212751778618157,0.7257566308815131,56.0,0.09056122448979592,0.11734693877551021,0.01913265306122449,0.35459183673469385
G3,10,9.8,28,0.11224489795918367,18,0.8605098333921922,2.0,1.7762418755591105,0.7828119907069723,61.0,0.11224489795918367,0.15306122448979592,0.021683673469387755,0.3737244897959184
G3,10,10.0,28,0.10714285714285714,17,0.8448840484505306,2.0,1.8724777273725244,0.7856742013183862,57.0,0.09566326530612244,0.1441326530612245,0.02295918367346939,0.4017857142857143
G4,10,1.0,44,0.018078512396694214,28,0.880605782918415,3.0,5.439904239923243,0.8391466273385758,-8.0,0.0005165289256198347,0.0025826446280991736,0.0,0.18646694214876033
G4,10,1.2,44,0.0253099173553719,31,0.7909829227878884,3.0,4.6040979578083245,0.7301711766510081,6.0,0.002066115702479339,0.007747933884297521,0.0005165289256198347,0.2618801652892562
G4,10,1.4,44,0.028409090909090908,31,0.8504018499564666,3.0,4.1015028442505495,0.7139800010227634,12.0,0.002066115702479339,0.01084710743801653,0.0010330578512396695,0.26084710743801653
G4,10,1.6,44,0.03254132231404959,33,0.8977848624512901,3.0,3.5561125176807584,0.7285841754478919,20.0,0.005165289256198347,0.01084710743801653,0.005681818181818182,0.24638429752066116
G4,10,1.8,44,0.042355371900826444,33,0.9019223700472262,3.0,2.9494399832642184,0.7000131426626157,39.0,0.020144628099173553,0.02169421487603306,0.011880165289256199,0.29958677685950413
G4,10,2.0,44,0.0506198347107438,33,0.9287167359060314,3.0,2.528460281946876,0.6412977070350102,55.0,0.019111570247933883,0.020144628099173553,0.028925619834710745,0.32644628099173556
G4,10,2.2,44,0.05578512396694215,40,0.9261146738701957,3.0,2.3665451477741235,0.5724951195820989,65.0,0.04390495867768595,0.02634297520661157,0.029958677685950414,0.3450413223140496
G4,10,2.4,44,0.05578512396694215,34,0.9263105886982163,3.0,2.3419511910747004,0.7782493136072911,65.0,0.03305785123966942,0.028409090909090908,0.045454545454545456,0.3259297520661157
G4,10,2.6,44,0.06043388429752066,35,0.912536153665482,3.0,2.2534101834155496,0.6173745955969852,74.0,0.049586776859504134,0.033574380165289255,0.03460743801652893,0.34917355371900827
G4,10,2.8,44,0.06818181818181818,35,0.9350367685810452,3.0,1.9883380930045633,0.6308191631026024,89.0,0.06456611570247933,0.045454545454545456,0.05113636363636364,0.3605371900826446
G4,10,3.0,44,0.06663223140495868,39,0.9289342085064362,3.0,2.0083424517891313,0.6595771810730386,86.0,0.059400826446280995,0.03615702479338843,0.05268595041322314,0.3419421487603306
G4,10,3.2,44,0.08161157024793389,36,0.9221264663796371,3.0,1.8572807863990057,0.6365043731673958,115.0,0.045454545454545456,0.05371900826446281,0.08987603305785125,0.4555785123966942
G4,10,3.4,44,0.07489669421487603,40,0.9277787370058318,3.0,1.9220515083993426,0.6124445688966185,102.0,0.06198347107438017,0.04338842975206612,0.06611570247933884,0.40237603305785125
G4,10,3.6,44,0.07799586776859505,38,0.9268641701126985,3.0,1.8433428829798968,0.6328060311039159,108.0,0.07747933884297521,0.06043388429752066,0.06611570247933884,0.40082644628099173
G4,10,3.8,44,0.07954545454545454,40,0.9206983257993335,3.0,1.8644120449553168,0.6298989304272499,111.0,0.06818181818181818,0.061466942148760334,0.07902892561983471,0.44886363636363635
G4,10,4.0,44,0.08264462809917356,36,0.924340234421765,3.0,1.8443660283445984,0.6417635585761154,117.0,0.08367768595041322,0.08109504132231404,0.07644628099173553,0.4715909090909091
G4,10,4.2,44,0.08574380165289257,43,0.9274018239354471,3.0,1.810282280997356,0.5266064535259882,123.0,0.09762396694214875,0.07179752066115702,0.05268595041322314,0.4612603305785124
G4,10,4.4,44,0.0862603305785124,42,0.9193441185584452,3.0,1.808137904344437,0.6517952125989906,124.0,0.0743801652892562,0.08057851239669421,0.0862603305785124,0.4700413223140496
G4,10,4.6,44,0.09349173553719008,40,0.9149961813624549,3.0,1.707072751101721,0.6573597629009672,138.0,0.08367768595041322,0.08419421487603305,0.10382231404958678,0.4767561983471074
G4,10,4.8,44,0.09452479338842976,35,0.9136716582157455,3.0,1.7189766453032027,0.6156081950424082,140.0,0.08677685950413223,0.09762396694214875,0.09762396694214875,0.5180785123966942
G4,10,5.0,44,0.09607438016528926,43,0.9278010189949126,3.0,1.6491125996152693,0.5746310379516032,143.0,0.11053719008264463,0.08522727272727272,0.09452479338842976,0.48140495867768596
G4,10,5.2,44,0.09504132231404959,42,0.9156066991154461,3.0,1.7215172309540274,0.6086234248639972,141.0,0.09555785123966942,0.09452479338842976,0.09865702479338843,0.5232438016528925
G4,10,5.4,44,0.09349173553719008,38,0.9262189078396315,3.0,1.675381276472565,0.6163592087324721,138.0,0.09710743801652892,0.1012396694214876,0.0981404958677686,0.49328512396694213
G4,10,5.6,44,0.09142561983471074,39,0.9203539900936036,3.0,1.7126328369894368,0.6377066717643046,134.0,0.09762396694214875,0.08419421487603305,0.09039256198347108,0.47365702479338845
G4,10,5.8,44,0.09090909090909091,42,0.9079913801059478,3.0,1.8011624153617096,0.5654798332924571,133.0,0.10072314049586777,0.08677685950413223,0.07024793388429752,0.5118801652892562
G4,10,6.0,44,0.0878099173553719,37,0.9230655730839855,3.0,1.7876051881449402,0.6523721655184905,127.0,0.07386363636363637,0.06508264462809918,0.08522727272727272,0.4731404958677686
G4,10,6.2,44,0.09039256198347108,41,0.9126832727226416,3.0,1.7641621407488168,0.6954458950061272,132.0,0.09297520661157024,0.08367768595041322,0.09245867768595041,0.4746900826446281
G4,10,6.4,44,0.09710743801652892,40,0.9220522394138021,3.0,1.6842017473907551,0.5718690634543483,145.0,0.12190082644628099,0.10433884297520661,0.08264462809917356,0.5149793388429752
G4,10,6.6,44,0.0981404958677686,41,0.925255797176144,3.0,1.6174115429313676,0.6213367812510059,147.0,0.10795454545454546,0.10537190082644628,0.11208677685950413,0.5067148760330579
G4,10,6.8,44,0.10278925619834711,35,0.9081154063479272,3.0,1.6494329242702763,0.6115730232465943,156.0,0.10227272727272728,0.10743801652892562,0.11260330578512397,0.5490702479338843
G4,10,7.0,44,0.1012396694214876,43,0.9136479345636485,3.0,1.6256494300043483,0.5918776478011175,153.0,0.11983471074380166,0.10640495867768596,0.10330578512396695,0.5175619834710744
G4,10,7.2,44,0.0981404958677686,43,0.9162873926221121,3.0,1.6712629615413173,0.6233408048077308,147.0,0.11621900826446281,0.11105371900826447,0.09710743801652892,0.5191115702479339
G4,10,7.4,44,0.10072314049586777,43,0.9079496754386102,3.0,1.66552449281129,0.598767904560647,152.0,0.12138429752066116,0.11880165289256199,0.09555785123966942,0.5506198347107438
G4,10,7.6,44,0.10433884297520661,43,0.9154420405317045,3.0,1.6550977008913152,0.6360406132991402,159.0,0.11002066115702479,0.11776859504132231,0.11260330578512397,0.5588842975206612
G4,10,7.8,44,0.10020661157024793,41,0.9143516085318031,3.0,1.6495774368468223,0.5689967601076681,151.0,0.11931818181818182,0.08522727272727272,0.10382231404958678,0.5227272727272727
G4,10,8.0,44,0.09504132231404959,42,0.9234230105435511,3.0,1.65936914423207,0.5998197293701503,141.0,0.10227272727272728,0.09297520661157024,0.09504132231404959,0.47882231404958675
G4,10,8.2,44,0.09865702479338843,38,0.9134599116423577,3.0,1.6462281068409321,0.628322981839187,148.0,0.11570247933884298,0.10537190082644628,0.1115702479338843,0.5227272727272727
G4,10,8.4,44,0.10020661157024793,42,0.910113286075266,3.0,1.6423093762590326,0.6836015724439347,151.0,0.10382231404958678,0.10175619834710743,0.1322314049586777,0.5304752066115702
G4,10,8.6,44,0.10278925619834711,40,0.8979473531657152,3.0,1.682868784754758,0.6388499265007939,156.0,0.10898760330578512,0.10898760330578512,0.11776859504132231,0.5795454545454546
G4,10,8.8,44,0.09710743801652892,39,0.9033569864175435,3.0,1.703005711180831,0.7458744939852755,145.0,0.08471074380165289,0.10485537190082644,0.12861570247933884,0.5294421487603306
G4,10,9.0,44,0.10020661157024793,40,0.9106650760425546,3.0,1.6826062020154358,0.6402262030828646,151.0,0.10743801652892562,0.11983471074380166,0.11002066115702479,0.5583677685950413
G4,10,9.2,44,0.09865702479338843,42,0.9197502186788321,3.0,1.6656059279181163,0.5728397066837435,148.0,0.11621900826446281,0.10175619834710743,0.09710743801652892,0.5268595041322314
G4,10,9.4,44,0.10072314049586777,41,0.9097464150666408,3.0,1.6726185180914288,0.5641502663193932,152.0,0.10072314049586777,0.09659090909090909,0.0878099173553719,0.5253099173553719
G4,10,9.6,44,0.10072314049586777,40,0.9080847903726327,3.0,1.631769512794749,0.6296128945509676,152.0,0.10175619834710743,0.10847107438016529,0.11570247933884298,0.5330578512396694
G4,10,9.8,44,0.10382231404958678,42,0.9109117248418324,3.0,1.6233762286923903,0.6162675327283321,158.0,0.11518595041322315,0.10072314049586777,0.13946280991735538,0.5795454545454546
G4,10,10.0,44,0.09762396694214875,41,0.9164993226435058,3.0,1.6724412220342915,0.6099366449830201,146.0,0.08057851239669421,0.08367768595041322,0.11053719008264463,0.515495867768595
G1,11,1.0,47,0.02444545043005885,34,0.9263067499833668,3.0,4.456471916829293,0.7478124595661748,8.0,0.0018107741059302852,0.006790402897238569,0.0,0.24083295608872793
G1,11,1.2,47,0.03168854685377999,36,0.9057816894909417,3.0,4.013636914038,0.6982231218960816,24.0,0.003168854685377999,0.012222725215029425,0.0,0.32141240380262565
G1,11,1.4,47,0.0362154821186057,36,0.8196838299833015,3.0,3.7456741353541245,0.7238512263069581,34.0,0.003168854685377999,0.01810774105930285,0.0018107741059302852,0.37437754640108645
G1,11,1.6,47,0.040742417383431415,36,0.8346563782784907,3.0,3.583203944786037,0.6872194201279284,44.0,0.0036215482118605704,0.02082390221819828,0.004074241738343142,0.43005885015844275
G1,11,1.8,47,0.04210049796287913,36,0.8505016268905753,3.0,3.44457854841245,0.618861648476344,47.0,0.0036215482118605704,0.01810774105930285,0.006337709370755998,0.428700769578995
G1,11,2.0,47,0.052059755545495696,37,0.8808809062057735,3.0,2.9469103194147483,0.669977532440833,69.0,0.011770031688546853,0.02806699864191942,0.02399275690357628,0.48664554096876417
G1,11,2.2,47,0.05387052965142598,37,0.8788118181325766,3.0,2.8287891186821827,0.6371224606451186,73.0,0.011770031688546853,0.040289723856948845,0.026708918062471707,0.49751018560434584
G1,11,2.4,47,0.057944771389769126,36,0.8874556328208116,3.0,2.7238910038925854,0.5765323059726688,82.0,0.014938886373924853,0.034404708012675415,0.026708918062471707,0.5201448619284744
G1,11,2.6,47,0.057039384336803986,36,0.886699499381874,3.0,2.799085192079309,0.4608466532866181,80.0,0.015391579900407425,0.02761430511543685,0.019465821638750568,0.549117247623359
G1,11,2.8,47,0.06699864191942055,37,0.9060938741194723,3.0,2.4057787804858153,0.5296512598059272,102.0,0.019465821638750568,0.03847894975101856,0.04300588501584427,0.5545495699411498
G1,11,3.0,47,0.0647351742870077,37,0.8980957173431926,3.0,2.4623731447822825,0.5972870263436536,97.0,0.022181982797645994,0.05432322317790855,0.04210049796287913,0.5468537799909461
G1,11,3.2,47,0.07378904481665913,37,0.9013083107492796,3.0,2.268708078776723,0.560317138819087,117.0,0.02489814395654142,0.045722046174739704,0.06247170665459484,0.5975554549569941
G1,11,3.4,47,0.0724309642372114,37,0.9008738730463248,3.0,2.307841959682154,0.5990708385201348,114.0,0.021729289271163424,0.04979628791308284,0.06292440018107741,0.6007243096423721
G1,11,3.6,47,0.07152557718424626,38,0.8944487342737246,3.0,2.3003578107066307,0.6576719637406734,112.0,0.033952014486192846,0.047532820280669984,0.07016749660479855,0.5857854232684473
G1,11,3.8,47,0.07695789950203712,37,0.9080236086779686,3.0,2.206162983001782,0.5043902338950902,124.0,0.039384336803983705,0.05251244907197827,0.0647351742870077,0.6283386147578089
G1,11,4.0,47,0.06880941602535083,36,0.8960476636999993,3.0,2.3541822654300733,0.6890451443030646,106.0,0.025350837483023993,0.05115436849253056,0.06337709370755998,0.5731100045269353
G1,11,4.2,47,0.07152557718424626,37,0.9024283795749247,3.0,2.2692061886079182,0.527864796506153,112.0,0.04391127206880942,0.05024898143956542,0.046174739701222274,0.5613399728383884
G1,11,4.4,47,0.07786328655500227,37,0.9116561950843938,3.0,2.1427557552881775,0.5383618834297611,126.0,0.04345857854232685,0.05387052965142598,0.06880941602535083,0.6002716161158895
G1,11,4.6,47,0.07650520597555455,37,0.8937040905776663,3.0,2.2185400557693846,0.5551829927606325,123.0,0.027161611588954276,0.0615663196016297,0.06247170665459484,0.6170212765957447
G1,11,4.8,47,0.08329560887279312,36,0.884338682374918,3.0,2.1276951348040583,0.5048080855678774,138.0,0.04526935264825713,0.06428248076052512,0.07062019013128112,0.6813037573562698
G1,11,5.0,47,0.07831598008148484,36,0.8906237573670084,3.0,2.1911346902686364,0.5553463900084763,127.0,0.028972385694884563,0.0552286102308737,0.0724309642372114,0.6419194205522861
G1,11,5.2,47,0.08284291534631055,37,0.8891828943356122,3.0,2.105135155076432,0.5622645689853683,137.0,0.04391127206880942,0.06790402897238569,0.08555907650520597,0.669533725667723
G1,11,5.4,47,0.07922136713444998,37,0.8970351930775852,3.0,2.1476240147211336,0.6303588364131879,129.0,0.038931643277501135,0.06066093254866455,0.08736985061113627,0.6310547759167043
G1,11,5.6,47,0.08284291534631055,38,0.912269155001201,3.0,2.024578060151663,0.5673422846406944,137.0,0.052059755545495696,0.06518786781349027,0.08374830239927569,0.6111362607514712
G1,11,5.8,47,0.08374830239927569,38,0.91529741681703,3.0,2.0000057166367946,0.5334458017576266,139.0,0.06020823902218198,0.08918062471706655,0.07016749660479855,0.6120416478044364
G1,11,6.0,47,0.08782254413761884,38,0.8969689560591291,3.0,2.0197816692806665,0.5264791228644035,148.0,0.06201901312811227,0.08420099592575826,0.08329560887279312,0.6885468537799909
G1,11,6.2,47,0.09189678587596198,37,0.905150561834756,3.0,1.944363987213271,0.5356463966357972,157.0,0.0552286102308737,0.07514712539610684,0.10321412403802625,0.7003168854685378
G1,11,6.4,47,0.0851063829787234,37,0.8911577419074102,3.0,2.0910003846713305,0.5186730561060935,142.0,0.04481665912177456,0.07469443186962427,0.07378904481665913,0.6867360796740607
G1,11,6.6,47,0.08555907650520597,36,0.9108337658666427,3.0,2.0192580353810317,0.5325697170815186,143.0,0.03757356269805342,0.06428248076052512,0.08239022181982798,0.6405613399728384
G1,11,6.8,47,0.08872793119058398,36,0.8942202055366214,3.0,2.039227420509229,0.5155652225345898,150.0,0.03757356269805342,0.08284291534631055,0.07741059302851969,0.695789950203712
G1,11,7.0,47,0.09732910819375283,37,0.8933978418148193,3.0,1.9316025691022713,0.5559249966285514,169.0,0.058850158442734266,0.09913988229968311,0.10774105930285197,0.7641466727025803
G1,11,7.2,47,0.07922136713444998,38,0.9106767522309875,3.0,2.1285558380353633,0.6101338820597223,129.0,0.040289723856948845,0.06292440018107741,0.0755998189225894,0.6111362607514712
G1,11,7.4,47,0.08918062471706655,37,0.8937922821592372,3.0,2.014381576195276,0.5441301950083093,151.0,0.04300588501584427,0.07695789950203712,0.09144409234947941,0.6917157084653689
G1,11,7.6,47,0.08601177003168854,37,0.9102923713986341,3.0,2.0657452370316434,0.5182621810487735,144.0,0.05477591670439113,0.08329560887279312,0.07016749660479855,0.6808510638297872
G1,11,7.8,47,0.08918062471706655,37,0.8918650040308416,3.0,2.0156097541885334,0.5664145146840333,151.0,0.04164780443639656,0.08103214124038026,0.09642372114078769,0.6989588048890901
G1,11,8.0,47,0.08601177003168854,36,0.9055811137637311,3.0,2.0029720179606176,0.5530302582846125,144.0,0.05658669081032141,0.07152557718424626,0.08465368945224083,0.6419194205522861
G1,11,8.2,47,0.08872793119058398,37,0.894854035715053,3.0,1.997108488716071,0.5837895296651617,150.0,0.057944771389769126,0.09732910819375283,0.08420099592575826,0.6903576278859213
G1,11,8.4,47,0.08872793119058398,37,0.9018580458080928,3.0,2.0002356782168724,0.532266974817179,150.0,0.05160706201901313,0.0869171570846537,0.0851063829787234,0.6862833861475781
G1,11,8.6,47,0.08465368945224083,37,0.9007722946530385,3.0,2.0669304151479255,0.550874368575325,141.0,0.03847894975101856,0.07288365776369397,0.07650520597555455,0.6532367587143504
G1,11,8.8,47,0.08420099592575826,38,0.9148157924547363,3.0,2.0514668384733628,0.5449121723391739,140.0,0.0488909008601177,0.09597102761430512,0.06699864191942055,0.6496152105024898
G1,11,9.0,47,0.09053870529651425,37,0.8847865793752171,3.0,1.9913107437717674,0.5786838515113413,154.0,0.04934359438660027,0.08646446355817111,0.09234947940244455,0.6930737890448166
G1,11,9.2,47,0.08601177003168854,38,0.9033726605570264,3.0,2.0508808469983935,0.5719495955739045,144.0,0.04119511090991399,0.08103214124038026,0.08736985061113627,0.682209144409235
G1,11,9.4,47,0.09280217292892712,38,0.8815748965213461,3.0,1.9626138675183145,0.5725234945839398,159.0,0.06066093254866455,0.08329560887279312,0.11317338162064282,0.7301946582163875
G1,11,9.6,47,0.09144409234947941,37,0.8944801646946066,3.0,2.0014810838332138,0.563524131187905,156.0,0.04210049796287913,0.08420099592575826,0.10049796287913083,0.723404255319149
G1,11,9.8,47,0.08872793119058398,38,0.9066501900214936,3.0,2.022608718443374,0.5619691357421932,150.0,0.052059755545495696,0.08239022181982798,0.0869171570846537,0.6994114984155727
G1,11,10.0,47,0.08872793119058398,37,0.8866071402008898,3.0,2.02446197779783,0.517984159245363,150.0,0.05160706201901313,0.0869171570846537,0.07786328655500227,0.6930737890448166
G2,11,1.0,20,0.0775,12,0.8023889868729798,2.0,2.5761846000409485,0.8234207900397833,12.0,0.0,0.025,0.0025,0.26
G2,11,1.2,20,0.0975,12,0.8557359138823152,2.0,2.1659898007649736,0.6955240923979485,20.0,0.015,0.045,0.0075,0.2925
G2,11,1.4,20,0.1025,12,0.8504983641821364,2.0,2.0420146244526753,0.7829710175925613,22.0,0.0375,0.06,0.005,0.27
G2,11,1.6,20,0.1175,13,0.8806497129734012,2.0,1.827806944248045,0.6802208729635866,28.0,0.0975,0.0675,0.015,0.3
G2,11,1.8,20,0.1075,12,0.8779579599142463,2.0,1.9575350055470244,0.6794854615387823,24.0,0.0325,0.0625,0.005,0.28
G2,11,2.0,20,0.13,13,0.8253298328026422,2.0,1.7970875084214242,0.6766101595481234,33.0,0.06,0.1275,0.0,0.3375
G2,11,2.2,20,0.1375,13,0.8391146516833875,2.0,1.6969127354304174,0.7449992774794995,36.0,0.085,0.135,0.02,0.335
G2,11,2.4,20,0.125,13,0.8835117699505199,2.0,1.7387230644173448,0.6928203230275509,31.0,0.075,0.08,0.0225,0.305
G2,11,2.6,20,0.13,12,0.8706624742965842,2.0,1.7709022204955904,0.6411605795896083,33.0,0.0525,0.1075,0.005,0.3325
G2,11,2.8,20,0.1275,13,0.8815042697346961,2.0,1.7374340353102251,0.6907564101322351,32.0,0.0875,0.0875,0.03,0.325
G2,11,3.0,20,0.14,12,0.8807112253463085,2.0,1.6533661916511273,0.6304142501129198,37.0,0.0975,0.12,0.0175,0.345
G2,11,3.2,20,0.1375,12,0.8815198749016177,2.0,1.6595906044373316,0.6001304773311064,36.0,0.0775,0.1075,0.015,0.3325
G2,11,3.4,20,0.1375,12,0.7997894860269715,2.0,1.8003914319933192,0.7164262960476475,36.0,0.05,0.15,0.005,0.375
G2,11,3.6,20,0.1375,13,0.8325603813340139,2.0,1.7494173515860783,0.6660864518773151,36.0,0.09,0.1425,0.0025,0.365
G2,11,3.8,20,0.14,14,0.8168114673331731,2.0,1.7013926184468016,0.6815821614080958,37.0,0.125,0.1475,0.0,0.35
G2,11,4.0,20,0.1425,14,0.8475553117802108,2.0,1.6625063495413521,0.636637177715052,38.0,0.11,0.125,0.0275,0.3925
G2,11,4.2,20,0.1425,13,0.8082955073932875,2.0,1.685729539674673,0.7224555170034312,38.0,0.105,0.175,0.0075,0.365
G2,11,4.4,20,0.1525,14,0.8391941187400073,2.0,1.604372446728329,0.6335772288774113,42.0,0.1275,0.16,0.0125,0.38
G2,11,4.6,20,0.1475,13,0.8537519920258468,2.0,1.6293287101879859,0.6732664945778064,40.0,0.135,0.16,0.015,0.36
G2,11,4.8,20,0.1475,14,0.8591829552258312,2.0,1.606903114458496,0.6642228804826601,40.0,0.125,0.155,0.01,0.35
G2,11,5.0,20,0.15,13,0.8687477764678901,2.0,1.5931138364556479,0.6117752903214981,41.0,0.145,0.145,0.0175,0.3675
G2,11,5.2,20,0.1425,14,0.8547265340985121,2.0,1.6663993565098347,0.6566778527338533,38.0,0.1175,0.1425,0.005,0.35
G2,11,5.4,20,0.1475,13,0.8636098764314816,2.0,1.6069031144584958,0.6363213195104076,40.0,0.1075,0.125,0.0475,0.3875
G2,11,5.6,20,0.1575,14,0.8448761664491363,2.0,1.5697441669937926,0.6288346579284371,44.0,0.135,0.1825,0.005,0.37
G2,11,5.8,20,0.145,14,0.8407495164219531,2.0,1.6590245554992313,0.6977743488173315,39.0,0.095,0.1575,0.01,0.355
G2,11,6.0,20,0.1425,14,0.8646012816934293,2.0,1.6349957769021184,0.636637177715052,38.0,0.125,0.125,0.0175,0.35
G2,11,6.2,20,0.1375,14,0.8655977083333417,2.0,1.7050956049980184,0.6764541792563032,36.0,0.0575,0.1175,0.025,0.3525
G2,11,6.4,20,0.1525,14,0.8177167532677546,2.0,1.607895060359243,0.6245834833273851,42.0,0.135,0.1675,0.0,0.37
G2,11,6.6,20,0.1575,13,0.8319701295283383,2.0,1.596547839905011,0.6288346579284371,44.0,0.1325,0.1925,0.0075,0.3925
G2,11,6.8,20,0.1525,12,0.8406197180665861,2.0,1.6008420816915185,0.6598233376228888,42.0,0.1125,0.1775,0.015,0.3775
G2,11,7.0,20,0.1525,14,0.8563780986740382,2.0,1.572313821112553,0.5967895740757715,42.0,0.17,0.155,0.015,0.385
G2,11,7.2,20,0.1425,12,0.8340830632094073,2.0,1.7048405633627968,0.6566778527338532,38.0,0.0525,0.1525,0.0125,0.37
G2,11,7.4,20,0.1525,14,0.8755986997324788,2.0,1.572313821112553,0.5967895740757715,42.0,0.13,0.1525,0.0075,0.3575
G2,11,7.6,20,0.1525,13,0.8315132517180397,2.0,1.5937578912435904,0.6335772288774112,42.0,0.1325,0.175,0.0025,0.385
G2,11,7.8,20,0.1475,13,0.867648981683764,2.0,1.6330363693461487,0.6170197291291873,40.0,0.0775,0.1325,0.03,0.3775
G2,11,8.0,20,0.155,14,0.873479138032734,2.0,1.566042522863411,0.60030844436883,43.0,0.12,0.1675,0.015,0.375
G2,11,8.2,20,0.15,13,0.8424498560020957,2.0,1.6004385363930504,0.6753816335059705,41.0,0.12,0.1375,0.04,0.3825
G2,11,8.4,20,0.1475,12,0.8800827461192274,2.0,1.6031350166133882,0.5868782947438421,40.0,0.1075,0.145,0.0125,0.3575
G2,11,8.6,20,0.16,14,0.8466177083596073,2.0,1.5462975729821624,0.6133788002788969,45.0,0.12,0.18,0.015,0.38
G2,11,8.8,20,0.15,13,0.8445274588094481,2.0,1.632993161855452,0.6398099132915954,41.0,0.13,0.1525,0.015,0.385
G2,11,9.0,20,0.155,14,0.8381038178328042,2.0,1.5695358185778314,0.6270811235619239,43.0,0.1775,0.1725,0.0,0.37
G2,11,9.2,20,0.155,14,0.8546021498234828,2.0,1.5555155660645883,0.6182857212853117,43.0,0.1675,0.175,0.0,0.36
G2,11,9.4,20,0.165,13,0.8047025400597753,2.0,1.5517120090423775,0.63029689605652,47.0,0.17,0.2025,0.0125,0.4125
G2,11,9.6,20,0.1475,13,0.870381622808008,2.0,1.5993580411301291,0.6267448315694841,40.0,0.1175,0.1425,0.0125,0.345
G2,11,9.8,20,0.1525,14,0.85353782807483,2.0,1.55785379379296,0.6598233376228888,42.0,0.1525,0.1425,0.035,0.3725
G2,11,10.0,20,0.1525,12,0.8706975958304479,2.0,1.568711310201768,0.6061958206983535,42.0,0.1175,0.1525,0.015,0.3575
G3,11,1.0,28,0.047193877551020405,16,0.7406399697413271,2.0,3.3783823823800097,0.8505446071967856,10.0,0.0,0.007653061224489796,0.0,0.26403061224489793
G3,11,1.2,28,0.04846938775510204,16,0.7678291614592307,2.0,3.2782146497182847,0.8075259014180055,11.0,0.002551020408163265,0.007653061224489796,0.0,0.2627551020408163
G3,11,1.4,28,0.06377551020408163,16,0.8177594763321111,2.0,2.601560785090081,0.9062744249582094,23.0,0.011479591836734694,0.03571428571428571,0.008928571428571428,0.2729591836734694
G3,11,1.6,28,0.06760204081632654,16,0.8472910692793775,2.0,2.49184686375918,0.8547599423365869,26.0,0.007653061224489796,0.04081632653061224,0.01020408163265306,0.28316326530612246
G3,11,1.8,28,0.07397959183673469,16,0.8549166516532766,2.0,2.3168262718868027,0.850781791091699,31.0,0.026785714285714284,0.061224489795918366,0.007653061224489796,0.2857142857142857
G3,11,2.0,28,0.08673469387755102,17,0.8768397616486631,2.0,2.021669104848494,0.841844273821555,41.0,0.06760204081632654,0.08035714285714286,0.017857142857142856,0.2971938775510204
G3,11,2.2,28,0.09183673469387756,18,0.8621271067199445,2.0,1.9954222874286272,0.8090424039194328,45.0,0.07525510204081633,0.08801020408163265,0.01913265306122449,0.3252551020408163
G3,11,2.4,28,0.08418367346938775,16,0.8465863549010866,2.0,2.1638806226421123,0.8579716559292554,39.0,0.02423469387755102,0.07142857142857142,0.021683673469387755,0.32653061224489793
G3,11,2.6,28,0.09183673469387756,16,0.8988698956421117,2.0,1.9384681822153702,0.7663773534154534,45.0,0.05994897959183673,0.08928571428571429,0.02040816326530612,0.3163265306122449
G3,11,2.8,28,0.10204081632653061,16,0.8940359674761276,2.0,1.8586633986899375,0.7422438453270771,53.0,0.058673469387755105,0.10204081632653061,0.02806122448979592,0.3482142857142857
G3,11,3.0,28,0.09566326530612244,17,0.8744204482346085,2.0,1.9572585177614619,0.7607317248555144,48.0,0.06377551020408163,0.09438775510204081,0.02040816326530612,0.3405612244897959
G3,11,3.2,28,0.09056122448979592,16,0.8823431911538563,2.0,1.980523355177046,0.7775683555038914,44.0,0.044642857142857144,0.08418367346938775,0.02295918367346939,0.3201530612244898
G3,11,3.4,28,0.09821428571428571,18,0.8810340345922694,2.0,1.9053193464771183,0.7956108552531399,50.0,0.08801020408163265,0.10586734693877552,0.02040816326530612,0.3392857142857143
G3,11,3.6,28,0.09438775510204081,17,0.8689111131034236,2.0,1.9572301010835456,0.7652179633963629,47.0,0.029336734693877552,0.09438775510204081,0.01913265306122449,0.33035714285714285
G3,11,3.8,28,0.10459183673469388,18,0.868890673509906,2.0,1.820968826811094,0.8044536397135974,55.0,0.06887755102040816,0.12755102040816327,0.03443877551020408,0.35459183673469385
G3,11,4.0,28,0.09438775510204081,17,0.8884375285866024,2.0,1.91616065914935,0.7789537413051275,47.0,0.0663265306122449,0.09693877551020408,0.01913265306122449,0.3163265306122449
