model,extinction_mechanism,n_rep,richness,connectance,diameter,complexity,trophic_level,distance,generality,vulnerability,redundancy,NDTI,NDCI,resilience,rep
niche,vulnerability_descending,1,20,0.09,3,0.9474074135475911,3.625,3.0,0.8756321396137913,0.8756321396137915,0.85,0.8918918918918919,0.15254237288135594,0.5,133
niche,size_descending,1,20,0.09,3,0.9505614303599014,4.0,3.0,0.7343781322082154,0.9970717360268647,0.85,0.8888888888888888,0.2647058823529412,0.5,134
niche,motility_descending,1,20,0.105,3,0.9505437486806032,4.0,1.0,0.8305539040689343,0.8588120755830134,1.15,0.9272727272727272,0.0851063829787234,0.49905482041587923,135
niche,tiering_descending,1,20,0.105,3,0.9269340755357894,4.333333333333333,1.0,0.7393271310827046,0.98805371776158,1.15,1.0,0.16363636363636364,0.5,136
niche,calcification_descending,1,22,0.08677685950413223,3,0.9586603657447267,3.5,1.0,1.0464846465850701,0.8228199790045478,0.9545454545454546,0.9069767441860465,-0.054945054945054944,0.49999999999999994,137
niche,generality_ascending,1,20,0.105,3,0.944685578264896,4.166666666666666,3.0,0.7552971624178859,0.8995364203698407,1.15,0.875,0.23809523809523808,0.5,138
niche,vulnerability_ascending,1,20,0.105,3,0.9557658186172423,4.05,1.0,0.8305539040689343,1.023649226828733,1.15,1.0,0.15517241379310345,0.5,139
niche,size_ascending,1,22,0.0743801652892562,3,0.9498815732403827,4.0,1.0,1.2301331282538135,1.2155904737543897,0.6818181818181818,0.9310344827586207,0.11827956989247312,0.49999999999999994,140
niche,motility_ascending,1,20,0.1075,3,0.9222744749922895,4.0,1.0,1.1618110928689587,1.0265330849464944,1.2,0.8857142857142857,-0.028169014084507043,0.49905482041587895,141
niche,tiering_ascending,1,20,0.0775,3,0.9556925113644463,4.0,1.0,1.0564856330141037,1.0141665907069297,0.6,1.0,0.12727272727272726,0.5000000000000001,142
niche,calcification_ascending,1,20,0.07,3,0.9654677553622749,4.166666666666666,1.0,0.6304142501129197,1.2350067512437393,0.45,0.8181818181818182,0.55,0.5,143
niche,random,1,21,0.08843537414965986,3,0.9379487276354841,3.8333333333333335,1.0,1.0940938808522527,0.9823893105059978,0.9047619047619048,0.9459459459459459,0.010526315789473684,0.5,144
niche,generality_descending,1,20,0.0475,3,0.923108059514832,4.0,1.0,0.23537557657892522,2.867029320050538,0.0,1.0,1.0,0.49999999999999994,145
niche,vulnerability_descending,1,20,0.09,3,0.9474074135475911,3.625,3.0,0.8756321396137913,0.8756321396137915,0.85,0.8918918918918919,0.15254237288135594,0.5,146
niche,size_descending,1,20,0.09,3,0.9448917200138132,4.0,3.0,0.7119147505746526,1.07545115727443,0.85,1.0,0.3157894736842105,0.5,147
niche,motility_descending,1,20,0.1125,2,0.9192269903840675,3.8,1.0,1.143390760042011,0.8392576936098356,1.3,0.9166666666666666,-0.14285714285714285,0.49905482041587895,148
niche,tiering_descending,1,20,0.1175,3,0.928565413256707,4.333333333333333,1.0,0.746996878392048,0.8199811075274895,1.4,1.0,0.08943089430894309,0.49999999999999994,149
niche,calcification_descending,1,22,0.08471074380165289,4,0.9538867846791714,4.083333333333333,1.0,1.089595563681306,0.9410547156201903,0.9090909090909091,0.9534883720930233,0.0,0.49999999999999994,150
niche,generality_ascending,1,20,0.105,3,0.944685578264896,4.166666666666666,3.0,0.7552971624178859,0.8995364203698407,1.15,0.875,0.23809523809523808,0.5,151
