model,extinction_mechanism,n_rep,richness,connectance,diameter,complexity,trophic_level,distance,generality,vulnerability,redundancy,NDTI,NDCI,resilience,rep
random,vulnerability_ascending,1,20,0.2825,2,0.7808201287500534,4.592997368953652,1.0,0.46394146526077384,1.313574601880281,4.7,-0.9649122807017544,0.8293515358361775,0.5000000000000001,61
random,size_ascending,1,20,0.175,2,0.6360040043072559,2.9000000000000004,1.0,0.2857142857142857,2.0655217830623447,2.55,-1.0,1.0,0.5,62
random,motility_ascending,1,20,0.095,2,0.804944551896536,2.333333333333333,1.0,0.33722277658799343,2.8619396137112196,0.95,-1.0,0.9743589743589743,0.5,63
random,tiering_ascending,1,20,0.2575,2,0.6824583629456021,3.8095238095238075,1.0,0.22953463853953754,1.6052597217670592,4.2,-1.0,1.0,0.5000000000000001,64
random,calcification_ascending,1,20,0.1375,2,0.7863729765952054,2.175,1.0,0.37074393546048834,2.253603754557938,1.8,-1.0,1.0,0.5000000000000001,65
random,random,1,20,0.17,2,0.7872693105479004,2.8933333333333335,1.0,0.3077343316356453,2.027402873436446,2.45,-1.0,1.0,0.5000000000000001,66
random,generality_descending,1,20,0.1275,2,0.740515312765141,2.75,1.0,0.2977077076534307,2.445628832527746,1.6,-1.0,0.9927536231884058,0.5000000000000001,67
random,vulnerability_descending,1,28,0.07397959183673469,2,0.8030365026550015,2.3125,1.0,0.4140059052640643,3.144947455760357,1.1071428571428572,-1.0,0.9918533604887984,0.49999999999999994,68
random,size_descending,1,20,0.095,2,0.8299035163961687,3.2499999999999996,1.0,0.47995237164683763,2.6939966088567853,0.95,-1.0,0.9360730593607306,0.5000000000000001,69
random,motility_descending,1,21,0.18140589569160998,2,0.7628407468499786,3.333333333333333,1.0,0.3676785280649389,1.9031142241074233,2.857142857142857,-1.0,0.8811881188118812,0.5,70
random,tiering_descending,1,30,0.06555555555555556,1,0.8118134071610915,1.9791666666666665,1.0,0.4525006711851986,3.3073992705026396,1.0,-1.0,0.9927797833935018,0.5,71
random,calcification_descending,1,20,0.145,2,0.6926446226507488,2.75,1.0,0.2717479053973835,2.31154992001697,1.95,-1.0,0.9644970414201184,0.5,72
random,generality_ascending,1,20,0.1225,1,0.7950591944384476,2.083333333333333,1.0,0.20833379001389402,2.583064054252529,1.5,-1.0,1.0,0.5,73
random,vulnerability_ascending,1,20,0.2825,2,0.7808201287500534,4.592997368953652,1.0,0.46394146526077384,1.313574601880281,4.7,-0.9649122807017544,0.8293515358361775,0.5000000000000001,74
random,size_ascending,1,20,0.23,2,0.6042952879731793,3.266666666666667,1.0,0.17843101775393988,1.789043473366999,3.65,-1.0,1.0,0.5,75
random,motility_ascending,1,20,0.1175,2,0.7083558089827395,2.083333333333333,1.0,0.249848063239319,2.6095862117972946,1.4,-1.0,1.0,0.5,76
random,tiering_ascending,1,20,0.2875,2,0.6921590137370677,3.971938775510203,1.0,0.28141801628637453,1.4461445970588236,4.8,-1.0,1.0,0.5000000000000001,77
random,calcification_ascending,1,20,0.1675,3,0.7958139140744376,3.053571428571428,1.0,0.6444254377883786,1.7493845614083663,2.4,-0.9333333333333333,0.8071428571428572,0.5,78
random,random,1,20,0.1825,2,0.7623964134493066,3.1375,1.0,0.3799916257214278,1.894544241625857,2.7,-0.9,0.9283582089552239,0.5000000000000001,79
random,generality_descending,1,20,0.1275,2,0.740515312765141,2.75,1.0,0.2977077076534307,2.445628832527746,1.6,-1.0,0.9927536231884058,0.5000000000000001,80
