model,extinction_mechanism,n_rep,richness,connectance,diameter,complexity,trophic_level,distance,generality,vulnerability,redundancy,NDTI,NDCI,resilience,rep
adbm,vulnerability_descending,80,20,0.2025,1,0.8312150758348732,3.137425595238095,2.0,1.159442654999891,1.117159194496664,3.1,-1.0,-0.030927835051546393,0.5000000000000001,51691
adbm,size_descending,80,20,0.2325,1,0.7248819443290788,3.4791666666666665,2.0,0.4482587600100905,1.5605929648478762,3.7,-1.0,0.8422018348623853,0.5000000000000001,51692
adbm,motility_descending,80,20,0.275,1,0.8016241418359304,3.5269796380090503,2.0,0.982668425044693,0.9410645226772022,4.55,-1.0,-0.038917089678511,0.48166591217745597,51693
adbm,tiering_descending,80,20,0.195,1,0.806153957139693,3.452380952380952,2.0,1.0048499986788961,1.4139933313412574,2.95,-1.0,0.32134831460674157,0.5000000000000001,51694
adbm,calcification_descending,80,20,0.3375,1,0.795795883562884,4.073453836611732,2.0,0.7175713698678967,0.9417363613011918,5.8,-1.0,0.30206378986866794,0.5000000000000001,51695
adbm,generality_ascending,80,20,0.2575,1,0.8109930349104454,3.352529761904762,2.0,0.8667175602632009,1.0807062235999791,4.2,-1.0,0.17412935323383086,0.5000000000000001,51696
adbm,vulnerability_ascending,80,20,0.26,1,0.7517060264468682,3.555555555555556,2.0,0.505343604101374,1.3692353181928711,4.25,-1.0,0.7455197132616488,0.5000000000000001,51697
adbm,size_ascending,80,20,0.235,1,0.8342358279583796,3.318080357142857,2.0,0.9617298750320317,1.0982125743451867,3.75,-1.0,0.10786106032906764,0.5000000000000001,51698
adbm,motility_ascending,80,20,0.29,1,0.7863664568036932,3.677623357035122,2.0,0.9842619126077677,0.9030200838959198,4.85,-1.0,-0.08099173553719008,0.48166591217745597,51699
adbm,tiering_ascending,80,20,0.3025,1,0.7721435416359317,3.7016025641025636,2.0,0.8997103916468918,0.9139810741957843,5.1,-1.0,0.014446227929373997,0.5000000000000001,51700
adbm,calcification_ascending,80,20,0.245,1,0.8285226230668744,3.431137941006362,2.0,1.152369496800401,0.9243746712497889,3.95,-1.0,-0.1956521739130435,0.5000000000000001,51701
adbm,random,80,20,0.3075,1,0.7625175041275819,3.828242835595777,2.0,0.8656874048120917,0.942639291744441,5.2,-1.0,0.07987220447284345,0.5000000000000001,51702
adbm,generality_descending,80,20,0.2325,1,0.7248819443290786,3.4791666666666665,2.0,0.4482587600100905,1.5605929648478762,3.7,-1.0,0.8422018348623853,0.5000000000000001,51703
adbm,vulnerability_descending,80,20,0.2025,1,0.8312150758348732,3.137425595238095,2.0,1.159442654999891,1.117159194496664,3.1,-1.0,-0.030927835051546393,0.5000000000000001,51704
adbm,size_descending,80,20,0.2375,1,0.7372698230859438,3.4791666666666665,2.0,0.4626287584332225,1.5179347699701196,3.8,-1.0,0.8235294117647058,0.5000000000000001,51705
adbm,motility_descending,80,20,0.27,1,0.7688425013151574,3.3647920706744237,2.0,1.1453465157991878,0.8355504403089519,4.45,-1.0,-0.256797583081571,0.48166591217745597,51706
adbm,tiering_descending,80,20,0.195,1,0.806153957139693,3.452380952380952,2.0,1.0048499986788961,1.4139933313412574,2.95,-1.0,0.32134831460674157,0.5000000000000001,51707
adbm,calcification_descending,80,20,0.2125,1,0.7186990729206738,3.7192982456140347,2.0,1.1624552166683344,1.401146862250307,3.3,-1.0,0.2,0.5000000000000001,51708
adbm,generality_ascending,80,20,0.2575,1,0.8109930349104454,3.352529761904762,2.0,0.8667175602632009,1.0807062235999791,4.2,-1.0,0.17412935323383086,0.5000000000000001,51709
adbm,vulnerability_ascending,80,20,0.26,1,0.7517060264468682,3.555555555555556,2.0,0.505343604101374,1.3692353181928711,4.25,-1.0,0.7455197132616488,0.5000000000000001,51710
adbm,size_ascending,80,20,0.2425,1,0.8269856133731328,3.3296130952380953,2.0,0.932405695224331,1.083365263843371,3.9,-1.0,0.12014134275618374,0.5000000000000001,51711
adbm,motility_ascending,80,20,0.3175,1,0.7910969922349318,3.9096638655462193,2.0,0.83842165977864,0.9186509579682629,5.4,-1.0,0.09507042253521127,0.48166591217745597,51712
adbm,tiering_ascending,80,20,0.3625,1,0.7753894470220869,3.997046254399196,2.0,0.7392342242146284,0.8298517085533251,6.3,-1.0,0.1342155009451796,0.5000000000000001,51713
adbm,calcification_ascending,80,20,0.275,1,0.7846594470706083,3.656250000000001,2.0,0.9410645226772022,1.0071514617899564,4.55,-1.0,0.06135986733001658,0.5000000000000001,51714
adbm,random,80,20,0.2275,1,0.7989621961586605,3.4047619047619047,2.0,0.9499382891343792,1.2026765794748417,3.6,-1.0,0.20226843100189035,0.5000000000000001,51715
adbm,generality_descending,80,20,0.2325,1,0.7248819443290786,3.4791666666666665,2.0,0.4482587600100905,1.5605929648478762,3.7,-1.0,0.8422018348623853,0.5000000000000001,51716
adbm,vulnerability_descending,80,20,0.2025,1,0.8312150758348732,3.137425595238095,2.0,1.159442654999891,1.117159194496664,3.1,-1.0,-0.030927835051546393,0.5000000000000001,51717
adbm,size_descending,80,20,0.2375,1,0.7372698230859438,3.4791666666666665,2.0,0.4626287584332225,1.5179347699701196,3.8,-1.0,0.8235294117647058,0.5000000000000001,51718
