model,extinction_mechanism,n_rep,richness,connectance,diameter,complexity,trophic_level,distance,generality,vulnerability,redundancy,NDTI,NDCI,resilience,rep
lmatrix,tiering_descending,1,20,0.15,2,0.8486696288524697,3.7000000000000006,3.0,0.8236276908284563,1.640139774388806,2.05,0.21739130434782608,0.4858757062146893,0.5000000000000001,19
lmatrix,calcification_descending,1,20,0.21,2,0.8427030418260963,4.030952380952382,3.0,1.0178030954886603,1.0968169942141635,3.25,-0.5166666666666667,0.06060606060606061,0.5,20
lmatrix,generality_ascending,1,25,0.1648,2,0.8220293691924595,4.000000000000002,3.0,1.077115808455833,1.3410422979787435,3.16,-0.5700934579439252,0.17195767195767195,0.5000000000000001,21
lmatrix,vulnerability_ascending,1,20,0.175,2,0.8472421461274442,3.454545454545454,3.0,1.0217821040216053,1.1143049930855857,2.55,0.4492753623188406,0.05707196029776675,0.5,22
lmatrix,size_ascending,1,28,0.12755102040816327,2,0.8172150642203679,3.9411764705882337,3.0,1.4081245736137178,1.4647259887850088,2.607142857142857,-0.47474747474747475,0.0340632603406326,0.5,23
lmatrix,motility_ascending,1,24,0.19270833333333334,2,0.8302285543776592,3.92156862745098,3.0,1.1805045556082883,1.1094972806222059,3.6666666666666665,-0.525,-0.04975124378109453,0.5,24
lmatrix,tiering_ascending,1,21,0.25170068027210885,2,0.7874263369586794,3.7499999999999996,3.0,0.8547978287154367,1.0347504754211143,4.333333333333333,-0.5208333333333334,0.13828238719068414,0.5,25
lmatrix,calcification_ascending,1,20,0.1925,2,0.8506611415547043,3.9955555555555566,3.0,1.005175199965651,1.2704374899177786,2.9,-0.4260869565217391,0.2,0.5,26
lmatrix,random,1,22,0.23760330578512398,2,0.830088338800395,3.948214285714286,3.0,1.001786144514424,0.9699676072221285,4.2727272727272725,-0.5779816513761468,-0.025714285714285714,0.5,27
lmatrix,generality_descending,1,20,0.1125,2,0.8626636137441056,3.0,3.0,0.7191793749540683,1.771186611934213,1.3,1.0,0.5431034482758621,0.5,28
lmatrix,vulnerability_descending,1,29,0.13198573127229488,2,0.8169520681965248,3.944444444444443,3.0,1.3896211271396328,1.4174115095602144,2.8620689655172415,-0.509090909090909,0.016736401673640166,0.5,29
lmatrix,size_descending,1,20,0.115,2,0.8618797601324204,3.0,3.0,0.7477622238709396,1.722460149977893,1.35,1.0,0.510548523206751,0.5,30
lmatrix,motility_descending,1,20,0.2275,2,0.8369770465224857,3.857142857142857,3.0,1.0320313742306721,0.9632266432802519,3.6,-0.4492753623188406,-0.05242718446601942,0.5000000000000001,31
lmatrix,tiering_descending,1,20,0.1875,2,0.8372580083530307,3.75,3.0,0.8986019030232236,1.3174492455574456,2.8,-0.18867924528301888,0.29523809523809524,0.5,32
lmatrix,calcification_descending,1,21,0.18594104308390022,2,0.840969830298504,3.7647058823529402,3.0,0.9748701464802956,1.3280202241101033,2.9523809523809526,-0.08943089430894309,0.23938223938223938,0.5,33
lmatrix,generality_ascending,1,25,0.1648,2,0.8220293691924595,4.000000000000002,3.0,1.077115808455833,1.3410422979787435,3.16,-0.5700934579439252,0.17195767195767195,0.5000000000000001,34
lmatrix,vulnerability_ascending,1,20,0.175,2,0.8472421461274442,3.454545454545454,3.0,1.0217821040216053,1.1143049930855857,2.55,0.4492753623188406,0.05707196029776675,0.5,35
lmatrix,size_ascending,1,29,0.13198573127229488,2,0.8169520681965248,3.944444444444443,3.0,1.3896211271396328,1.4174115095602144,2.8620689655172415,-0.509090909090909,0.016736401673640166,0.5,36
lmatrix,motility_ascending,1,20,0.1675,2,0.8663808709829669,4.025641025641027,3.0,1.1592539887417943,1.3075459015726263,2.4,-0.5135135135135135,0.10512129380053908,0.5,37
lmatrix,tiering_ascending,1,20,0.2275,2,0.8350212569833014,3.7916666666666665,3.0,0.7662505268920281,1.2111024751631951,3.6,-0.4303030303030303,0.35234215885947046,0.5,38
lmatrix,calcification_ascending,1,20,0.1575,2,0.8190086422755277,3.7777777777777786,3.0,0.8128015285460073,1.6097823246490552,2.2,-0.1951219512195122,0.5290697674418605,0.5,39
lmatrix,random,1,20,0.19,2,0.8279223005950354,3.7499999999999996,3.0,0.8732135033444535,1.3623346426889247,2.85,-0.22413793103448276,0.3488372093023256,0.5,40
lmatrix,generality_descending,1,20,0.1125,2,0.8626636137441056,3.0,3.0,0.7191793749540683,1.771186611934213,1.3,1.0,0.5431034482758621,0.5,41
lmatrix,vulnerability_descending,1,29,0.13198573127229488,2,0.8169520681965248,3.944444444444443,3.0,1.3896211271396328,1.4174115095602144,2.8620689655172415,-0.509090909090909,0.016736401673640166,0.5,42
lmatrix,size_descending,1,20,0.1275,2,0.83868413529709,3.0,3.0,0.7250577463254817,1.6563451417614505,1.6,1.0,0.4875444839857651,0.5,43
lmatrix,motility_descending,1,20,0.245,2,0.8300905663010687,3.7777777777777777,3.0,0.9267430447735721,0.9384952647596947,3.95,-0.4024390243902439,0.009107468123861567,0.5,44
