id,model,richness,connectance,complexity,distance,basal,top,S1,S2,S4,S5
Powder,niche,23,0.11909262759924386,0.9039612545370633,2.0,7.0,3.0,23.0,28.0,27.0,94.0
Powder,bodymassratio,23,0.1342155009451796,0.8890831323478493,4.0,4.0,4.0,184.0,36.0,80.0,105.0
Stony,adbm,26,0.07544378698224852,0.8500579661140435,2.0,16.0,5.0,34.0,2.0,101.0,141.0
Stony,niche,26,0.0621301775147929,0.9171230040416591,2.0,12.0,7.0,45.0,2.0,30.0,55.0
Stony,bodymassratio,26,0.14940828402366865,0.8884579160824762,4.0,4.0,4.0,290.0,55.0,177.0,194.0
Sutton,adbm,24,0.09027777777777778,0.9209328225762995,2.0,9.0,3.0,54.0,14.0,67.0,151.0
Sutton,niche,24,0.059027777777777776,0.9227017760518209,1.0,8.0,11.0,29.0,7.0,24.0,25.0
Sutton,bodymassratio,24,0.15104166666666666,0.87590874918128,4.0,4.0,3.0,185.0,34.0,163.0,181.0
Venlaw,adbm,22,0.045454545454545456,0.9736504793412932,2.0,18.0,5.0,13.0,3.0,2.0,53.0
Venlaw,niche,22,0.07024793388429752,0.9079834048269031,2.0,10.0,9.0,4.0,0.0,7.0,8.0
Venlaw,bodymassratio,22,0.1012396694214876,0.9308469877181017,4.0,3.0,3.0,98.0,9.0,43.0,47.0
AkatoreB,adbm,15,0.08,0.8495642531664254,1.0,7.0,10.0,10.0,4.0,25.0,12.0
AkatoreB,niche,15,0.09333333333333334,0.8780775853724556,2.0,9.0,6.0,14.0,4.0,14.0,28.0
AkatoreB,bodymassratio,15,0.18222222222222223,0.8840691810717305,3.0,5.0,1.0,59.0,15.0,43.0,64.0
Berwick,adbm,25,0.04,0.8387371839084632,2.0,21.0,12.0,5.0,1.0,15.0,77.0
Berwick,niche,25,0.1008,0.924493041502697,2.0,7.0,4.0,34.0,5.0,26.0,54.0
Berwick,bodymassratio,25,0.1408,0.8924577613672535,3.0,5.0,4.0,221.0,50.0,150.0,128.0
Blackrock,adbm,21,0.10657596371882086,0.8766934864493553,1.0,5.0,14.0,23.0,19.0,163.0,44.0
Blackrock,niche,21,0.09297052154195011,0.9285115914069044,2.0,5.0,5.0,63.0,17.0,32.0,34.0
Blackrock,bodymassratio,21,0.1383219954648526,0.9052523009391993,3.0,3.0,2.0,110.0,21.0,92.0,98.0
Broad,adbm,25,0.1072,0.8495354133208513,2.0,13.0,3.0,45.0,29.0,165.0,156.0
Broad,niche,25,0.1168,0.899643689977843,2.0,6.0,0.0,23.0,6.0,31.0,33.0
Broad,bodymassratio,25,0.1104,0.9047771170214102,4.0,4.0,5.0,136.0,16.0,117.0,113.0
Canton,adbm,23,0.13043478260869565,0.8304044519995775,2.0,13.0,8.0,30.0,9.0,179.0,211.0
Canton,niche,23,0.0945179584120983,0.9096536298367395,2.0,11.0,2.0,14.0,1.0,21.0,20.0
Canton,bodymassratio,23,0.13988657844990549,0.8858709990604,3.0,4.0,7.0,193.0,27.0,130.0,118.0
Catlins,adbm,20,0.0625,0.8897002575373099,2.0,14.0,5.0,14.0,3.0,14.0,42.0
Catlins,niche,20,0.0725,0.927817813933023,2.0,7.0,7.0,17.0,0.0,18.0,24.0
Catlins,bodymassratio,20,0.1175,0.9100594861909591,2.0,4.0,5.0,98.0,17.0,42.0,39.0
Dempsters,adbm,33,0.10927456382001836,0.8895130906447722,2.0,9.0,7.0,265.0,11.0,344.0,301.0
Dempsters,niche,33,0.09641873278236915,0.9043023374255018,2.0,8.0,0.0,76.0,9.0,53.0,73.0
Dempsters,bodymassratio,33,0.09090909090909091,0.9108987501467342,3.0,8.0,8.0,264.0,43.0,159.0,163.0
German,adbm,19,0.11634349030470914,0.8799287984570601,2.0,7.0,4.0,45.0,11.0,66.0,61.0
German,niche,19,0.10249307479224377,0.9311180252224798,2.0,5.0,1.0,21.0,9.0,28.0,27.0
German,bodymassratio,19,0.08310249307479224,0.9582005125109871,3.0,4.0,6.0,41.0,1.0,27.0,23.0
Healy,adbm,19,0.1523545706371191,0.8642498216590695,2.0,6.0,3.0,82.0,11.0,71.0,125.0
Healy,niche,19,0.0886426592797784,0.9446169358279299,3.0,6.0,3.0,8.0,7.0,12.0,19.0
Healy,bodymassratio,19,0.1329639889196676,0.9249532411990333,1.0,2.0,3.0,100.0,23.0,40.0,32.0
Kyeburn,adbm,20,0.1025,0.8830193877305532,2.0,9.0,4.0,36.0,11.0,59.0,71.0
Kyeburn,niche,20,0.095,0.9382933646511566,3.0,6.0,1.0,1.0,1.0,8.0,6.0
Kyeburn,bodymassratio,20,0.13,0.9278863499141625,5.0,2.0,3.0,113.0,10.0,61.0,56.0
Little,adbm,15,0.05333333333333334,0.8654797203852745,2.0,10.0,10.0,1.0,1.0,11.0,10.0
Little,niche,15,0.08888888888888889,0.9470796408721529,1.0,5.0,2.0,9.0,1.0,10.0,8.0
Little,bodymassratio,15,0.09777777777777778,0.9136221814625363,3.0,7.0,5.0,26.0,6.0,11.0,29.0
Narrowdale,adbm,16,0.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0
Narrowdale,niche,16,0.06640625,0.891893348008989,2.0,7.0,10.0,10.0,2.0,20.0,7.0
Narrowdale,bodymassratio,16,0.1171875,0.9225103234415929,3.0,2.0,4.0,42.0,9.0,20.0,33.0
NorthCol,adbm,22,0.10537190082644628,0.8439982146555121,2.0,10.0,11.0,45.0,22.0,103.0,79.0
NorthCol,niche,22,0.08471074380165289,0.9380383015444329,2.0,8.0,1.0,12.0,3.0,10.0,41.0
NorthCol,bodymassratio,22,0.14669421487603307,0.8787012698814594,3.0,7.0,3.0,117.0,35.0,110.0,137.0
Powder,adbm,23,0.11909262759924386,0.8769563211189018,2.0,12.0,3.0,93.0,13.0,71.0,179.0
Powder,niche,23,0.1342155009451796,0.8966878625843171,3.0,6.0,0.0,21.0,12.0,19.0,49.0
Powder,bodymassratio,23,0.12476370510396975,0.8988868739796086,4.0,5.0,4.0,152.0,35.0,78.0,75.0
Stony,adbm,26,0.07988165680473373,0.839922473941662,2.0,16.0,6.0,38.0,2.0,120.0,150.0
Stony,niche,26,0.10650887573964497,0.9290102995280133,2.0,8.0,0.0,33.0,10.0,28.0,59.0
Stony,bodymassratio,26,0.16420118343195267,0.8748446624100356,4.0,3.0,4.0,344.0,70.0,227.0,231.0
Sutton,adbm,24,0.0920138888888889,0.8920287001562712,2.0,11.0,3.0,57.0,11.0,59.0,174.0
Sutton,niche,24,0.0642361111111111,0.9030304087910347,2.0,11.0,16.0,15.0,9.0,59.0,39.0
Sutton,bodymassratio,24,0.14756944444444445,0.8926903114936582,4.0,3.0,2.0,181.0,37.0,147.0,171.0
Venlaw,adbm,22,0.049586776859504134,0.9597022194698598,2.0,18.0,4.0,17.0,6.0,0.0,61.0
Venlaw,niche,22,0.08884297520661157,0.8906323866091691,2.0,11.0,5.0,23.0,9.0,24.0,72.0
Venlaw,bodymassratio,22,0.09917355371900827,0.9278205257794745,4.0,5.0,4.0,90.0,12.0,45.0,49.0
AkatoreB,adbm,15,0.07111111111111111,0.8756864631925523,1.0,7.0,10.0,8.0,4.0,20.0,9.0
AkatoreB,niche,15,0.08,0.9331790554262344,2.0,10.0,5.0,0.0,1.0,2.0,16.0
AkatoreB,bodymassratio,15,0.16444444444444445,0.9073015100451818,2.0,5.0,2.0,40.0,10.0,42.0,53.0
Berwick,adbm,25,0.0368,0.8456209309300029,2.0,21.0,12.0,3.0,0.0,13.0,72.0
Berwick,niche,25,0.112,0.9100407602422234,2.0,8.0,1.0,24.0,18.0,58.0,87.0
Berwick,bodymassratio,25,0.1392,0.9053743955445976,3.0,5.0,3.0,226.0,47.0,126.0,123.0
Blackrock,adbm,21,0.10430839002267574,0.874910415919289,1.0,5.0,14.0,23.0,16.0,156.0,46.0
Blackrock,niche,21,0.047619047619047616,0.9559219755220082,2.0,8.0,9.0,8.0,0.0,4.0,3.0
Blackrock,bodymassratio,21,0.14058956916099774,0.9136311952014473,3.0,3.0,3.0,123.0,18.0,94.0,117.0
Broad,adbm,25,0.0992,0.8791577452579996,2.0,13.0,3.0,43.0,14.0,152.0,148.0
Broad,niche,25,0.1392,0.8934569262276459,3.0,6.0,1.0,76.0,14.0,45.0,114.0
Broad,bodymassratio,25,0.12,0.8978442959967327,4.0,4.0,6.0,162.0,11.0,153.0,143.0
Canton,adbm,23,0.13043478260869565,0.8202992990744438,2.0,13.0,9.0,25.0,3.0,201.0,215.0
Canton,niche,23,0.0945179584120983,0.8899551946868253,2.0,8.0,7.0,6.0,7.0,31.0,30.0
Canton,bodymassratio,23,0.13610586011342155,0.8845853717014037,3.0,4.0,7.0,175.0,23.0,123.0,101.0
Catlins,adbm,20,0.07,0.8935009939543526,2.0,14.0,4.0,12.0,4.0,18.0,55.0
Catlins,niche,20,0.055,0.9264163987857906,2.0,10.0,9.0,10.0,4.0,12.0,28.0
Catlins,bodymassratio,20,0.1025,0.9278886377413187,4.0,4.0,5.0,73.0,8.0,39.0,33.0
Dempsters,adbm,33,0.11202938475665748,0.8901888873476677,2.0,9.0,7.0,292.0,20.0,335.0,327.0
Dempsters,niche,33,0.10101010101010101,0.8974000179935067,2.0,15.0,0.0,75.0,27.0,86.0,193.0
Dempsters,bodymassratio,33,0.09366391184573003,0.8943259991174958,3.0,8.0,8.0,280.0,43.0,173.0,188.0
German,adbm,19,0.13573407202216067,0.8745766854963547,2.0,7.0,3.0,67.0,11.0,87.0,88.0
German,niche,19,0.07202216066481995,0.9011306649139786,2.0,9.0,8.0,4.0,0.0,12.0,26.0
German,bodymassratio,19,0.08587257617728532,0.9475590754244423,3.0,4.0,6.0,43.0,3.0,28.0,25.0
Healy,adbm,19,0.15789473684210525,0.8711147022678782,2.0,5.0,3.0,86.0,14.0,80.0,125.0
Healy,niche,19,0.16066481994459833,0.8649724787814991,2.0,8.0,0.0,4.0,2.0,6.0,11.0
Healy,bodymassratio,19,0.13573407202216067,0.914638258649934,1.0,2.0,2.0,101.0,21.0,42.0,45.0
Kyeburn,adbm,20,0.0925,0.8866550519079276,2.0,9.0,6.0,29.0,8.0,45.0,61.0
Kyeburn,niche,20,0.13,0.8855920880818143,2.0,6.0,4.0,16.0,10.0,4.0,21.0
Kyeburn,bodymassratio,20,0.1375,0.9101210597381526,5.0,2.0,3.0,124.0,16.0,62.0,62.0
Little,adbm,15,0.06222222222222222,0.7911375395745798,2.0,10.0,11.0,0.0,0.0,20.0,16.0
Little,niche,15,0.10666666666666667,0.9210694463796726,2.0,4.0,3.0,12.0,3.0,20.0,8.0
Little,bodymassratio,15,0.09333333333333334,0.918265626187539,3.0,5.0,6.0,22.0,3.0,21.0,21.0
Narrowdale,adbm,16,0.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0
Narrowdale,niche,16,0.07421875,0.9247123168087961,2.0,7.0,6.0,7.0,0.0,5.0,6.0
Narrowdale,bodymassratio,16,0.1015625,0.927265752804003,3.0,4.0,4.0,36.0,7.0,13.0,26.0
NorthCol,adbm,22,0.10537190082644628,0.8482791413694177,2.0,10.0,11.0,38.0,21.0,117.0,79.0
NorthCol,niche,22,0.06611570247933884,0.9144319181966729,2.0,8.0,10.0,17.0,3.0,29.0,29.0
NorthCol,bodymassratio,22,0.14256198347107438,0.887033975927794,3.0,6.0,3.0,126.0,29.0,111.0,124.0
Powder,adbm,23,0.11909262759924386,0.8687763509467268,2.0,12.0,3.0,89.0,14.0,73.0,175.0
Powder,niche,23,0.09640831758034027,0.9116410512351237,2.0,6.0,2.0,39.0,12.0,26.0,73.0
Powder,bodymassratio,23,0.13043478260869565,0.8952761060762557,4.0,4.0,4.0,169.0,36.0,81.0,87.0
Stony,adbm,26,0.07840236686390532,0.8357891556657971,2.0,16.0,5.0,38.0,2.0,113.0,155.0
Stony,niche,26,0.10502958579881656,0.925350510616295,1.0,6.0,0.0,50.0,31.0,60.0,114.0
Stony,bodymassratio,26,0.14644970414201183,0.8973670493956719,3.0,3.0,5.0,270.0,57.0,175.0,179.0
Sutton,adbm,24,0.09722222222222222,0.9216663258323577,2.0,10.0,3.0,59.0,17.0,71.0,175.0
Sutton,niche,24,0.09027777777777778,0.9119419615929945,3.0,8.0,4.0,23.0,2.0,17.0,18.0
Sutton,bodymassratio,24,0.14756944444444445,0.8942558418828237,4.0,3.0,2.0,182.0,35.0,150.0,178.0
Venlaw,adbm,22,0.04338842975206612,0.966655950984258,2.0,18.0,6.0,14.0,5.0,0.0,47.0
Venlaw,niche,22,0.08677685950413223,0.9270860398959437,2.0,8.0,1.0,3.0,1.0,8.0,22.0
Venlaw,bodymassratio,22,0.09917355371900827,0.9414262141226216,4.0,3.0,3.0,85.0,11.0,43.0,44.0
AkatoreB,adbm,15,0.07555555555555556,0.8337806677021394,1.0,7.0,11.0,9.0,3.0,26.0,10.0
AkatoreB,niche,15,0.11555555555555555,0.9263722509394966,1.0,4.0,3.0,15.0,1.0,6.0,8.0
AkatoreB,bodymassratio,15,0.1688888888888889,0.8960047494798998,3.0,5.0,2.0,42.0,10.0,46.0,57.0
Berwick,adbm,25,0.0368,0.9167774153028386,2.0,21.0,12.0,4.0,0.0,12.0,65.0
Berwick,niche,25,0.0784,0.9098031248462275,2.0,9.0,8.0,58.0,12.0,43.0,70.0
Berwick,bodymassratio,25,0.1376,0.8967125755132114,3.0,5.0,3.0,222.0,48.0,130.0,121.0
Blackrock,adbm,21,0.10204081632653061,0.8871792347422774,1.0,5.0,14.0,21.0,14.0,148.0,47.0
Blackrock,niche,21,0.07709750566893424,0.937997597534408,3.0,9.0,4.0,24.0,4.0,6.0,22.0
Blackrock,bodymassratio,21,0.1360544217687075,0.9206871335282096,3.0,3.0,2.0,118.0,13.0,91.0,102.0
Broad,adbm,25,0.1088,0.8363949230612674,2.0,13.0,4.0,45.0,30.0,181.0,149.0
Broad,niche,25,0.1136,0.9095433774452905,2.0,6.0,3.0,106.0,47.0,57.0,133.0
Broad,bodymassratio,25,0.1216,0.9038255075757032,4.0,7.0,4.0,159.0,19.0,130.0,156.0
Canton,adbm,23,0.1285444234404537,0.8351585651247195,2.0,13.0,8.0,30.0,10.0,172.0,204.0
Canton,niche,23,0.06994328922495274,0.9334008141304644,1.0,7.0,7.0,27.0,3.0,20.0,36.0
Canton,bodymassratio,23,0.13610586011342155,0.9121696999905485,3.0,4.0,7.0,180.0,32.0,123.0,99.0
Catlins,adbm,20,0.0675,0.9027314062419349,2.0,14.0,3.0,17.0,2.0,14.0,52.0
Catlins,niche,20,0.0825,0.927011853945075,2.0,10.0,4.0,18.0,0.0,20.0,51.0
Catlins,bodymassratio,20,0.1175,0.897893097124472,2.0,4.0,5.0,103.0,16.0,44.0,42.0
Dempsters,adbm,33,0.10376492194674013,0.8866051777324336,1.0,9.0,7.0,260.0,12.0,295.0,290.0
Dempsters,niche,33,0.08999081726354453,0.9289394535719373,2.0,9.0,1.0,141.0,34.0,83.0,143.0
Dempsters,bodymassratio,33,0.08907254361799816,0.8997207415447502,3.0,8.0,9.0,262.0,37.0,152.0,180.0
German,adbm,19,0.12188365650969529,0.8913667780110934,2.0,7.0,4.0,57.0,8.0,77.0,62.0
German,niche,19,0.07479224376731301,0.9345932824867406,2.0,9.0,3.0,19.0,2.0,12.0,37.0
German,bodymassratio,19,0.08310249307479224,0.9079089351724938,3.0,6.0,8.0,34.0,5.0,31.0,26.0
Healy,adbm,19,0.1634349030470914,0.8816674215031035,2.0,4.0,3.0,93.0,19.0,88.0,122.0
Healy,niche,19,0.08033240997229917,0.9408975423432387,2.0,9.0,2.0,10.0,0.0,6.0,16.0
Healy,bodymassratio,19,0.1329639889196676,0.9256209434793348,1.0,2.0,2.0,98.0,23.0,36.0,40.0
Kyeburn,adbm,20,0.1,0.8990973357893816,2.0,9.0,5.0,31.0,11.0,52.0,75.0
Kyeburn,niche,20,0.09,0.9386544585262213,2.0,8.0,0.0,25.0,4.0,16.0,50.0
Kyeburn,bodymassratio,20,0.135,0.910993036842675,5.0,3.0,3.0,118.0,12.0,68.0,67.0
Little,adbm,15,0.057777777777777775,0.8197209180477472,2.0,10.0,11.0,0.0,0.0,18.0,11.0
Little,niche,15,0.09333333333333334,0.9553061827538502,2.0,3.0,3.0,12.0,4.0,8.0,13.0
Little,bodymassratio,15,0.09777777777777778,0.9392229735134633,3.0,5.0,5.0,25.0,4.0,20.0,19.0
Narrowdale,adbm,16,0.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0
Narrowdale,niche,16,0.125,0.9239540790422324,2.0,5.0,4.0,14.0,9.0,19.0,43.0
Narrowdale,bodymassratio,16,0.109375,0.9386789983996847,3.0,3.0,4.0,38.0,7.0,19.0,31.0
NorthCol,adbm,22,0.10537190082644628,0.8443618207451913,2.0,10.0,11.0,39.0,23.0,116.0,78.0
NorthCol,niche,22,0.10950413223140495,0.8935533424601183,2.0,7.0,8.0,26.0,10.0,52.0,51.0
NorthCol,bodymassratio,22,0.14256198347107438,0.8860101628282563,3.0,6.0,3.0,114.0,35.0,106.0,117.0
Powder,adbm,23,0.11342155009451796,0.8916834516423775,2.0,12.0,3.0,82.0,14.0,64.0,154.0
Powder,niche,23,0.06427221172022685,0.9119497972099262,2.0,10.0,8.0,20.0,6.0,16.0,36.0
Powder,bodymassratio,23,0.1342155009451796,0.9020974503490153,4.0,4.0,4.0,189.0,33.0,89.0,95.0
Stony,adbm,26,0.07396449704142012,0.8767368970233842,2.0,16.0,5.0,32.0,1.0,93.0,135.0
Stony,niche,26,0.12130177514792899,0.9107153205622948,1.0,5.0,1.0,51.0,19.0,100.0,96.0
Stony,bodymassratio,26,0.15088757396449703,0.894438640821411,4.0,3.0,4.0,288.0,59.0,195.0,196.0
Sutton,adbm,24,0.09375,0.8886030859484103,2.0,10.0,3.0,52.0,14.0,73.0,178.0
Sutton,niche,24,0.10069444444444445,0.9098750261211808,2.0,9.0,2.0,34.0,18.0,27.0,54.0
Sutton,bodymassratio,24,0.1440972222222222,0.8830126939045766,1.0,3.0,3.0,159.0,35.0,143.0,177.0
Venlaw,adbm,22,0.0371900826446281,0.9591466791827261,2.0,18.0,9.0,12.0,5.0,0.0,33.0
Venlaw,niche,22,0.10743801652892562,0.9145127181404848,2.0,6.0,2.0,28.0,22.0,20.0,143.0
Venlaw,bodymassratio,22,0.09504132231404959,0.9266247419596461,4.0,4.0,4.0,84.0,12.0,39.0,38.0
AkatoreB,adbm,15,0.07555555555555556,0.8452062506517796,2.0,8.0,10.0,7.0,2.0,23.0,14.0
AkatoreB,niche,15,0.10666666666666667,0.930047646355789,1.0,6.0,1.0,12.0,6.0,0.0,14.0
AkatoreB,bodymassratio,15,0.16444444444444445,0.8672450586643281,2.0,6.0,3.0,33.0,9.0,53.0,57.0
Berwick,adbm,25,0.0384,0.9098916269343963,2.0,21.0,11.0,5.0,1.0,12.0,72.0
Berwick,niche,25,0.1024,0.9306734627292961,2.0,5.0,1.0,17.0,3.0,17.0,15.0
Berwick,bodymassratio,25,0.136,0.9058339722100904,3.0,5.0,3.0,203.0,52.0,125.0,111.0
Blackrock,adbm,21,0.09977324263038549,0.8862792548283829,1.0,5.0,14.0,18.0,17.0,153.0,36.0
Blackrock,niche,21,0.07029478458049887,0.9444493825568435,2.0,8.0,5.0,19.0,5.0,16.0,29.0
Blackrock,bodymassratio,21,0.14965986394557823,0.8887187696508582,3.0,3.0,3.0,127.0,24.0,100.0,139.0
Broad,adbm,25,0.1104,0.8175542376442564,2.0,13.0,6.0,32.0,31.0,204.0,142.0
Broad,niche,25,0.0976,0.8988994648853253,2.0,8.0,6.0,14.0,6.0,16.0,52.0
Broad,bodymassratio,25,0.1344,0.872014010421861,4.0,6.0,4.0,185.0,24.0,176.0,198.0
Canton,adbm,23,0.1285444234404537,0.8175113264176627,2.0,13.0,9.0,26.0,8.0,186.0,207.0
Canton,niche,23,0.09829867674858223,0.8711276930397432,2.0,12.0,4.0,28.0,18.0,47.0,71.0
Canton,bodymassratio,23,0.1342155009451796,0.8912034146944937,3.0,5.0,7.0,182.0,30.0,122.0,109.0
Catlins,adbm,20,0.0675,0.8991755610478458,2.0,14.0,4.0,20.0,3.0,17.0,49.0
Catlins,niche,20,0.1075,0.8982176345616573,2.0,7.0,3.0,21.0,5.0,12.0,36.0
Catlins,bodymassratio,20,0.12,0.9070941697394659,4.0,4.0,5.0,111.0,13.0,48.0,47.0
Dempsters,adbm,33,0.11386593204775022,0.8798402025415683,2.0,8.0,7.0,298.0,15.0,365.0,332.0
Dempsters,niche,33,0.10560146923783287,0.9078597130095856,2.0,7.0,3.0,98.0,39.0,118.0,144.0
Dempsters,bodymassratio,33,0.09090909090909091,0.8869583363156395,3.0,11.0,8.0,272.0,43.0,154.0,198.0
German,adbm,19,0.12465373961218837,0.8945826085469691,2.0,7.0,3.0,52.0,12.0,69.0,76.0
German,niche,19,0.06371191135734072,0.9499413987682518,2.0,7.0,7.0,5.0,0.0,12.0,8.0
German,bodymassratio,19,0.0886426592797784,0.9235455676383163,3.0,5.0,6.0,39.0,5.0,31.0,27.0
Healy,adbm,19,0.15789473684210525,0.8758341083467878,4.0,5.0,3.0,84.0,17.0,84.0,115.0
Healy,niche,19,0.07202216066481995,0.8941446445810052,1.0,9.0,10.0,15.0,11.0,12.0,9.0
Healy,bodymassratio,19,0.13573407202216067,0.9337292352441814,1.0,2.0,2.0,105.0,22.0,41.0,39.0
Kyeburn,adbm,20,0.1025,0.8891942145453793,2.0,9.0,5.0,41.0,10.0,64.0,69.0
Kyeburn,niche,20,0.1025,0.9103676870952907,2.0,8.0,3.0,6.0,9.0,20.0,8.0
Kyeburn,bodymassratio,20,0.1325,0.9174048186019886,5.0,2.0,3.0,112.0,14.0,59.0,60.0
Little,adbm,15,0.06666666666666667,0.8157704549618993,2.0,10.0,10.0,0.0,1.0,19.0,19.0
Little,niche,15,0.08888888888888889,0.9657853421559175,2.0,4.0,3.0,13.0,2.0,7.0,8.0
Little,bodymassratio,15,0.10222222222222223,0.9281883578234797,3.0,6.0,5.0,28.0,6.0,12.0,30.0
Narrowdale,adbm,16,0.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0
Narrowdale,niche,16,0.078125,0.9627635774343404,2.0,5.0,3.0,13.0,0.0,4.0,8.0
Narrowdale,bodymassratio,16,0.109375,0.9159168533279086,3.0,3.0,4.0,38.0,9.0,18.0,28.0
NorthCol,adbm,22,0.09917355371900827,0.867462324483472,2.0,10.0,11.0,38.0,20.0,97.0,69.0
NorthCol,niche,22,0.12603305785123967,0.896004274237575,2.0,7.0,5.0,72.0,27.0,62.0,139.0
NorthCol,bodymassratio,22,0.13636363636363635,0.9033339510795488,3.0,6.0,3.0,98.0,34.0,97.0,109.0
Powder,adbm,23,0.11720226843100189,0.8708285194944944,2.0,12.0,3.0,95.0,11.0,70.0,172.0
Powder,niche,23,0.062381852551984876,0.9358220460572038,2.0,11.0,9.0,7.0,3.0,25.0,45.0
Powder,bodymassratio,23,0.12287334593572778,0.8997928502338608,4.0,5.0,4.0,156.0,34.0,69.0,83.0
Stony,adbm,26,0.07840236686390532,0.8769447385682888,2.0,16.0,5.0,40.0,1.0,103.0,169.0
Stony,niche,26,0.057692307692307696,0.9657369476754046,2.0,8.0,11.0,11.0,3.0,35.0,21.0
Stony,bodymassratio,26,0.14792899408284024,0.8939504334505936,4.0,3.0,4.0,279.0,51.0,186.0,187.0
Sutton,adbm,24,0.09722222222222222,0.9018217261654544,2.0,9.0,3.0,58.0,16.0,83.0,165.0
Sutton,niche,24,0.10590277777777778,0.8950378749138191,2.0,7.0,6.0,34.0,12.0,43.0,98.0
Sutton,bodymassratio,24,0.1527777777777778,0.8998353671052022,4.0,3.0,4.0,164.0,46.0,158.0,198.0
Venlaw,adbm,22,0.05165289256198347,0.9572616579385049,2.0,18.0,4.0,17.0,7.0,0.0,68.0
Venlaw,niche,22,0.06198347107438017,0.9227696114425022,2.0,9.0,9.0,20.0,5.0,22.0,33.0
Venlaw,bodymassratio,22,0.10743801652892562,0.9274745028718644,4.0,3.0,3.0,109.0,11.0,50.0,55.0
AkatoreB,adbm,15,0.06222222222222222,0.8792881604619348,2.0,8.0,10.0,6.0,1.0,15.0,10.0
AkatoreB,niche,15,0.08444444444444445,0.9339558569863085,2.0,7.0,4.0,0.0,0.0,1.0,3.0
AkatoreB,bodymassratio,15,0.16,0.8998230253511894,3.0,5.0,2.0,48.0,9.0,37.0,53.0
Berwick,adbm,25,0.0336,0.8624331520241342,2.0,21.0,12.0,1.0,0.0,9.0,58.0
Berwick,niche,25,0.1008,0.9305304536317656,3.0,6.0,0.0,31.0,7.0,55.0,32.0
Berwick,bodymassratio,25,0.1344,0.894932591617149,3.0,5.0,3.0,215.0,42.0,120.0,133.0
Blackrock,adbm,21,0.10204081632653061,0.8538965894183713,2.0,6.0,14.0,17.0,17.0,156.0,40.0
Blackrock,niche,21,0.09977324263038549,0.9310532359052467,2.0,9.0,1.0,45.0,6.0,35.0,81.0
Blackrock,bodymassratio,21,0.15192743764172337,0.8911608091682457,3.0,4.0,2.0,140.0,21.0,100.0,148.0
Broad,adbm,25,0.1024,0.8821547289592869,2.0,13.0,5.0,40.0,27.0,163.0,132.0
Broad,niche,25,0.1008,0.9061832687399491,2.0,5.0,2.0,61.0,27.0,45.0,102.0
Broad,bodymassratio,25,0.1248,0.8822887689748954,4.0,5.0,4.0,175.0,21.0,143.0,165.0
Canton,adbm,23,0.12476370510396975,0.8352688921875937,2.0,13.0,8.0,26.0,9.0,162.0,197.0
Canton,niche,23,0.10775047258979206,0.9009455558751612,2.0,6.0,4.0,43.0,21.0,33.0,56.0
Canton,bodymassratio,23,0.1323251417769376,0.9057260854319573,3.0,4.0,7.0,169.0,25.0,117.0,92.0
Catlins,adbm,20,0.0725,0.9124731772050862,2.0,14.0,3.0,16.0,3.0,17.0,64.0
Catlins,niche,20,0.135,0.8960891549571127,2.0,3.0,5.0,45.0,11.0,63.0,55.0
Catlins,bodymassratio,20,0.125,0.923323754478275,2.0,4.0,5.0,114.0,19.0,49.0,48.0
Dempsters,adbm,33,0.11019283746556474,0.8837409809123066,2.0,9.0,7.0,291.0,14.0,320.0,330.0
Dempsters,niche,33,0.13314967860422405,0.8825992811025442,2.0,10.0,5.0,69.0,36.0,125.0,263.0
Dempsters,bodymassratio,33,0.09274563820018365,0.9157772868082138,3.0,8.0,8.0,283.0,39.0,164.0,183.0
German,adbm,19,0.11911357340720222,0.9039942390381644,2.0,7.0,3.0,51.0,10.0,64.0,70.0
German,niche,19,0.11911357340720222,0.8786669705772278,2.0,10.0,3.0,21.0,12.0,11.0,70.0
German,bodymassratio,19,0.09418282548476455,0.9218974939418182,3.0,4.0,7.0,41.0,6.0,40.0,32.0
Healy,adbm,19,0.16897506925207756,0.8884171930131534,3.0,4.0,3.0,100.0,21.0,91.0,134.0
Healy,niche,19,0.09418282548476455,0.9480385511304695,2.0,9.0,5.0,15.0,5.0,10.0,18.0
Healy,bodymassratio,19,0.13850415512465375,0.9304818111698763,1.0,2.0,2.0,104.0,25.0,44.0,42.0
Kyeburn,adbm,20,0.105,0.887803273030733,2.0,9.0,4.0,37.0,9.0,63.0,81.0
Kyeburn,niche,20,0.1625,0.8651898754397601,3.0,6.0,3.0,38.0,2.0,30.0,40.0
Kyeburn,bodymassratio,20,0.14,0.908501970781614,5.0,2.0,3.0,124.0,17.0,68.0,63.0
Little,adbm,15,0.05333333333333334,0.923646838960309,2.0,10.0,11.0,0.0,0.0,14.0,10.0
Little,niche,15,0.08888888888888889,0.9199062163154448,2.0,6.0,5.0,9.0,5.0,13.0,13.0
Little,bodymassratio,15,0.10222222222222223,0.9344809036881503,3.0,6.0,5.0,23.0,5.0,17.0,27.0
