time,n_rep,param_set,richness,connectance,diameter,complexity,trophic_level,distance,generality,vulnerability,redundancy,S1,S2,S4,S5
G4,47,shifted_optimum_high,44,0.10743801652892562,7,0.9012559527581187,9.502414297541868,4.0,0.530788026941562,0.5087645207297018,3.75,0.4669421487603306,0.0,0.2644628099173554,0.27014462809917356
G1,48,strict_threshold,47,0.14124038026256225,8,0.8773314348499288,63.181795776572905,1.0,0.48399743017945707,0.4345895479736692,5.659574468085107,0.8981439565414214,0.019013128112267994,0.46582163875056587,0.48664554096876417
G1,48,narrow_niche,47,0.16478044363965597,5,0.8692751192970419,34.560419295928405,1.0,0.4476669764973042,0.41923723459424117,6.76595744680851,1.1294703485740154,0.02082390221819828,0.6446355817111815,0.6600271616115889
G1,48,wide_niche,47,0.10774105930285197,9,0.9016936863603318,36.984500548444366,2.0,0.6502927503946918,0.4684155045758685,4.085106382978723,0.5083748302399276,0.02399275690357628,0.2535083748302399,0.30783159800814847
G1,48,relaxed_threshold,47,0.12041647804436396,10,0.8879791986548019,30.280676481893494,4.0,0.6756170864657727,0.6011997638156265,4.680851063829787,0.5799004074241738,0.047080126754187414,0.35400633770937073,0.38569488456315076
G1,48,baseline,47,0.1339972838388411,7,0.882712555757386,49.82872913116724,2.0,0.534800326870799,0.431576663145441,5.319148936170213,0.7650520597555455,0.033499320959710276,0.3983703033046627,0.43956541421457673
G1,48,shifted_optimum_low,47,0.1435038478949751,8,0.8757057526297085,65.23606852816174,2.0,0.4322277109843016,0.42215985615135887,5.76595744680851,0.8800362154821186,0.09642372114078769,0.40018107741059306,0.40425531914893614
G1,48,shifted_optimum_high,47,0.12222725215029426,7,0.890202841318907,53.587745613307675,1.0,0.5486342884957793,0.46265174724821306,4.76595744680851,0.6324128564961521,0.001358080579447714,0.362154821186057,0.39203259393390677
G2,48,strict_threshold,20,0.1225,8,0.9202784129333873,12.285050766904298,4.0,0.5038269554988758,0.5844008597255654,1.5,0.2775,0.0,0.1375,0.125
G2,48,narrow_niche,20,0.1475,7,0.9242762511293295,32.6495554862357,1.0,0.5551026207362241,0.5213940028951315,2.0,0.3825,0.0025,0.1975,0.205
G2,48,wide_niche,20,0.1075,6,0.9342391459318022,6.868827160493827,1.0,0.5287014333807124,0.5067082936077234,1.2,0.2225,0.0,0.09,0.0925
G2,48,relaxed_threshold,20,0.12,9,0.9387563216053458,13.06483790523691,3.0,0.6398099132915954,0.5638993315657954,1.45,0.2325,0.0225,0.105,0.1175
G2,48,baseline,20,0.1425,7,0.9081055753437802,12.017716535433069,3.0,0.6159447944636185,0.6566778527338532,1.9,0.31,0.03,0.185,0.175
G2,48,shifted_optimum_low,20,0.1375,10,0.936057512823302,33.06655493872418,2.0,0.5125650427116585,0.5259676969822505,1.8,0.3075,0.03,0.14,0.1375
G2,48,shifted_optimum_high,20,0.1125,9,0.9255358722938315,14.216101694915254,3.0,0.6588232563980192,0.6264683855364716,1.3,0.205,0.0,0.1175,0.1225
G3,48,strict_threshold,28,0.1377551020408163,8,0.896061657473348,42.33075032613726,1.0,0.4390389156277078,0.461162479716496,2.892857142857143,0.5063775510204082,0.00510204081632653,0.2461734693877551,0.24107142857142858
G3,48,narrow_niche,28,0.16454081632653061,6,0.8949913058275998,58.18376789167147,1.0,0.40645482851560705,0.4232786348081176,3.642857142857143,0.7270408163265306,0.006377551020408163,0.35586734693877553,0.350765306122449
G3,48,wide_niche,28,0.10714285714285714,9,0.9288260585215163,19.78800940438872,2.0,0.4800548665487304,0.41573970964154905,2.0357142857142856,0.3022959183673469,0.002551020408163265,0.13137755102040816,0.14030612244897958
G3,48,relaxed_threshold,28,0.125,9,0.905326304898847,25.431249999999984,1.0,0.4824979096371639,0.48249790963716394,2.5357142857142856,0.39413265306122447,0.02295918367346939,0.18239795918367346,0.18239795918367346
G3,48,baseline,28,0.14285714285714285,7,0.8954880759279532,42.25762193484074,2.0,0.45643546458763845,0.4664682117707407,3.0357142857142856,0.514030612244898,0.02806122448979592,0.2461734693877551,0.24362244897959184
G3,48,shifted_optimum_low,28,0.1377551020408163,9,0.9099634616601746,59.95971294895944,2.0,0.47708236201446713,0.4446730093576987,2.892857142857143,0.47066326530612246,0.044642857142857144,0.20280612244897958,0.21045918367346939
G3,48,shifted_optimum_high,28,0.1288265306122449,8,0.9110768672734444,75.63167854145739,2.0,0.4223906734198325,0.4290767524940468,2.642857142857143,0.44642857142857145,0.0,0.20918367346938777,0.20790816326530612
G4,48,strict_threshold,44,0.12758264462809918,8,0.8864991535381929,13.997914433669468,3.0,0.4467354220725839,0.44175182360735593,4.636363636363637,0.6771694214876033,0.013429752066115703,0.34917355371900827,0.3507231404958678
G4,48,narrow_niche,44,0.15547520661157024,8,0.8800931885836514,64.79555732116819,1.0,0.3565952258063062,0.38603822683564293,5.863636363636363,1.0433884297520661,0.007231404958677686,0.5242768595041323,0.5129132231404959
G4,48,wide_niche,44,0.09555785123966942,9,0.900132026101141,15.680978920584044,3.0,0.546653057204934,0.42786081271522475,3.227272727272727,0.3465909090909091,0.01756198347107438,0.17148760330578514,0.19421487603305784
G4,48,relaxed_threshold,44,0.10330578512396695,9,0.9126336665465412,4.4518295884475176e16,1.0,0.4918309408918929,0.42821424761498195,3.5681818181818183,0.45454545454545453,0.01652892561983471,0.20867768595041322,0.22210743801652894
G4,48,baseline,44,0.12138429752066116,7,0.8898535421589233,14.759697786934865,2.0,0.47597506767350317,0.3955238193398411,4.363636363636363,0.6317148760330579,0.0253099173553719,0.28770661157024796,0.30991735537190085
G4,48,shifted_optimum_low,44,0.12551652892561985,9,0.8966055287281829,23.56105413560007,2.0,0.4067422607005655,0.3875433018737292,4.545454545454546,0.6539256198347108,0.060950413223140494,0.2737603305785124,0.27892561983471076
G4,48,shifted_optimum_high,44,0.10898760330578512,7,0.8972350980842015,14.78144523384226,2.0,0.5444872023465284,0.39355676616774643,3.8181818181818183,0.5278925619834711,0.0010330578512396695,0.2453512396694215,0.2815082644628099
G1,49,strict_threshold,47,0.13173381620642824,9,0.8846123613669421,73.93176618111211,6.0,0.43212200715130633,0.47225330294438367,5.212765957446808,0.7641466727025803,0.022634676324128564,0.4083295608872793,0.39384336803983705
G1,49,narrow_niche,47,0.16161158895427796,7,0.8682696019343432,129.1812165887099,6.0,0.4372112753937105,0.36692632522081864,6.617021276595745,1.12675418741512,0.016749660479855138,0.5971027614305116,0.6310547759167043
G1,49,wide_niche,47,0.09642372114078769,11,0.9000899732750678,79.17433345900928,5.0,0.5798950482655005,0.4711299973353802,3.5531914893617023,0.3852421910366682,0.020371208691715707,0.19737437754640108,0.22181982797645994
G1,49,relaxed_threshold,47,0.1072883657763694,8,0.8961080982548363,91.06518781449677,1.0,0.6458663135978764,0.49957272900219296,4.0638297872340425,0.4852874603893164,0.03847894975101856,0.24445450430058852,0.2888184698958805
G1,49,baseline,47,0.11226799456767768,9,0.8914496225086739,102.02770057693762,1.0,0.5399541615164488,0.46707193151064563,4.297872340425532,0.6088727931190584,0.013580805794477138,0.2897238569488456,0.3110004526935265
G1,49,shifted_optimum_low,47,0.1263014938886374,9,0.8846126358025823,104.07840599308508,3.0,0.509515025898007,0.4378861307798989,4.957446808510638,0.7007695789950203,0.08646446355817111,0.29560887279311904,0.3205070167496605
G1,49,shifted_optimum_high,47,0.10774105930285197,8,0.8897491601207895,79.03144735126314,1.0,0.5958675488615602,0.4791518170074145,4.085106382978723,0.5540968764146673,0.0009053870529651426,0.27931190583974647,0.3128112267994568
G2,49,strict_threshold,20,0.125,7,0.925066726474748,11.327844311377243,1.0,0.510933098926804,0.6017518285455348,1.55,0.295,0.0225,0.125,0.11
G2,49,narrow_niche,20,0.1475,8,0.9180247073411368,3.0297374970265784e16,1.0,0.4464048383122396,0.53286719172737,2.0,0.405,0.01,0.1925,0.175
G2,49,wide_niche,20,0.105,6,0.941688758383314,8.034722222222223,1.0,0.48611217669908613,0.5963648483460118,1.15,0.1825,0.015,0.08,0.0675
G2,49,relaxed_threshold,20,0.0975,9,0.9536034400695782,1.2004051468029888,1.0,0.3893100792391017,0.53849366911398,1.0,0.1775,0.0,0.0725,0.06
G2,49,baseline,20,0.1225,4,0.9116196903546891,5.133333333333333,1.0,0.4861121766990861,0.8320188819316751,1.5,0.2425,0.0175,0.17,0.105
G2,49,shifted_optimum_low,20,0.1325,6,0.9090633402177574,12.668016194331981,1.0,0.44607675036928995,0.7167720387108399,1.7,0.29,0.04,0.155,0.1025
G2,49,shifted_optimum_high,20,0.1125,7,0.92844450972429,7.835443037974684,3.0,0.49690399499995325,0.7748482842129537,1.3,0.23,0.0,0.1425,0.1
G3,49,strict_threshold,28,0.13010204081632654,8,0.9052492597128403,11.99484002969155,1.0,0.36764342772353553,0.5551581303071652,2.6785714285714284,0.43494897959183676,0.02040816326530612,0.22193877551020408,0.18239795918367346
G3,49,narrow_niche,28,0.15943877551020408,8,0.8841274040839029,2.50401319307748e16,1.0,0.37324443385991357,0.47412703407888945,3.5,0.6505102040816326,0.016581632653061226,0.336734693877551,0.30739795918367346
G3,49,wide_niche,28,0.10204081632653061,6,0.934271017820234,7.5567322530864205,1.0,0.5612486080160911,0.6003085626328933,1.8928571428571428,0.24362244897959184,0.02295918367346939,0.12244897959183673,0.11607142857142858
G3,49,relaxed_threshold,28,0.09311224489795919,9,0.9251867627687099,39.19999999999995,3.0,0.42197315258987844,0.4934042980544328,1.6428571428571428,0.2461734693877551,0.002551020408163265,0.10076530612244898,0.09311224489795919
G3,49,baseline,28,0.1096938775510204,7,0.8922790907223047,8.542790021255176,1.0,0.5528749704306664,0.8214128483069523,2.107142857142857,0.3112244897959184,0.012755102040816327,0.21045918367346939,0.15051020408163265
G3,49,shifted_optimum_low,28,0.12372448979591837,6,0.9029692629063902,9.207911435128931,1.0,0.547028956936877,0.7595978771324234,2.5,0.3596938775510204,0.05739795918367347,0.21428571428571427,0.1568877551020408
G3,49,shifted_optimum_high,28,0.10076530612244898,7,0.9157944711224287,8.082350049164207,2.0,0.5017372656943375,0.7720327623231288,1.8571428571428572,0.29591836734693877,0.0,0.17346938775510204,0.12627551020408162
G4,49,strict_threshold,44,0.11983471074380166,9,0.9000192476090592,67.23328664810975,1.0,0.4158429579844762,0.4880282900288511,4.295454545454546,0.6100206611570248,0.020144628099173553,0.309400826446281,0.2892561983471074
G4,49,narrow_niche,44,0.1503099173553719,8,0.88347590205474,72.98454768454849,1.0,0.4969199610298986,0.3819818178350643,5.636363636363637,0.934400826446281,0.012396694214876033,0.48037190082644626,0.5294421487603306
G4,49,wide_niche,44,0.09659090909090909,11,0.9103188594426479,60.59873705970087,3.0,0.5227580046633502,0.5491824395363232,3.272727272727273,0.34452479338842973,0.023760330578512397,0.19369834710743802,0.18801652892561985
G4,49,relaxed_threshold,44,0.09917355371900827,8,0.9013333179528055,77.3396974470783,1.0,0.5114562858150652,0.4505147070762393,3.3863636363636362,0.3992768595041322,0.019111570247933883,0.190599173553719,0.20299586776859505
G4,49,baseline,44,0.11053719008264463,8,0.9062662001048559,44.640092195804726,1.0,0.5405250094678745,0.5477520396314536,3.8863636363636362,0.5015495867768595,0.02169421487603306,0.2706611570247934,0.26859504132231404
G4,49,shifted_optimum_low,44,0.11880165289256199,10,0.8904981925289613,53.357166799060984,1.0,0.5329499948541053,0.5016909902902652,4.25,0.5340909090909091,0.07747933884297521,0.25,0.25981404958677684
G4,49,shifted_optimum_high,44,0.1012396694214876,8,0.9075566664681737,40.462161620632,6.0,0.5977885108521147,0.48765550353020876,3.477272727272727,0.44731404958677684,0.0,0.22727272727272727,0.25361570247933884
G1,50,strict_threshold,47,0.12403802625622454,9,0.8887987798340583,64.13706536655764,1.0,0.5236171531133347,0.4414287644856936,4.851063829787234,0.7166138524219103,0.01765504753282028,0.35083748302399276,0.3789044816659122
G1,50,narrow_niche,47,0.14757808963331825,7,0.8794555570589279,191.8708390954968,1.0,0.43397991563688276,0.34591334052975464,5.957446808510638,1.0466274332277048,0.008148483476686284,0.48981439565414214,0.5242191036668176
G1,50,wide_niche,47,0.09506564056133997,10,0.9073749938464825,39.68094710149888,1.0,0.5108996343314911,0.4913427790360761,3.4893617021276597,0.3974649162516976,0.025350837483023993,0.18967858759619738,0.19375282933454052
G1,50,relaxed_threshold,47,0.10819375282933454,8,0.9063476528796495,46.64030696881614,3.0,0.5085764648402412,0.4883371504506126,4.1063829787234045,0.5387052965142598,0.03123585332729742,0.2539610683567225,0.25939339067451334
G1,50,baseline,47,0.12222725215029426,8,0.8944280414513041,62.093494248257166,1.0,0.42401939749766776,0.3883402310180296,4.76595744680851,0.6713444997736533,0.014938886373924853,0.3268447261204165,0.33680398370303305
G1,50,shifted_optimum_low,47,0.13852421910366683,9,0.8864269358826451,53.63571054638473,1.0,0.43191256768379827,0.38147087020366555,5.531914893617022,0.7514712539610684,0.11317338162064282,0.3327297419646899,0.35083748302399276
G1,50,shifted_optimum_high,47,0.11951109099139882,8,0.9015469968843857,39.341730186857504,5.0,0.4058921014404418,0.38854607842120065,4.638297872340425,0.6727025803531009,0.006790402897238569,0.3186962426437302,0.3232231779085559
G2,50,strict_threshold,20,0.11,9,0.9318005764932196,-3.442854633379138e16,1.0,0.5634974361889871,0.7314473487616447,1.25,0.2475,0.0,0.1275,0.1025
G2,50,narrow_niche,20,0.1675,6,0.9124910087870043,15.896468212990792,3.0,0.4251973837944661,0.5586662329228302,2.4,0.4725,0.0125,0.2675,0.2325
G2,50,wide_niche,20,0.0775,9,0.9571443867426137,25.000000000000004,1.0,0.7683708599437167,0.7090597713532708,0.6,0.1425,0.0,0.05,0.055
G2,50,relaxed_threshold,20,0.12,9,0.9323745341522682,1.4851036771219712e17,1.0,0.6539354547257461,0.6105792475542055,1.45,0.2475,0.02,0.115,0.1225
G2,50,baseline,20,0.1325,8,0.9156113358927761,2.465189370361846e16,1.0,0.5906594657546614,0.5647121187228682,1.7,0.2825,0.0075,0.155,0.16
G2,50,shifted_optimum_low,20,0.1275,8,0.926746119777347,3.0224171787871056e16,1.0,0.5896096775194603,0.5896096775194603,1.6,0.2625,0.0175,0.135,0.135
G2,50,shifted_optimum_high,20,0.1425,7,0.9235725951779117,3.5032160476065404e16,1.0,0.5723199956165382,0.5372818795095162,1.9,0.31,0.0075,0.18,0.1875
G3,50,strict_threshold,28,0.13903061224489796,8,0.9001217512465642,-4.2038209038543576e16,1.0,0.3850945080716565,0.49604168443610447,2.9285714285714284,0.5216836734693877,0.00510204081632653,0.2602040816326531,0.23469387755102042
G3,50,narrow_niche,28,0.16581632653061223,6,0.88754713289706,4.097460242993166e16,1.0,0.3527668414752787,0.42358684628880205,3.6785714285714284,0.7142857142857143,0.01020408163265306,0.35841836734693877,0.3380102040816326
G3,50,wide_niche,28,0.10459183673469388,8,0.9227766308923757,8.759865824960336e16,1.0,0.5168413176906825,0.5251302524213055,1.9642857142857142,0.29464285714285715,0.002551020408163265,0.13903061224489796,0.1377551020408163
G3,50,relaxed_threshold,28,0.125,8,0.9058863360347701,41.26636532977848,1.0,0.6098213559459855,0.574067978413496,2.5357142857142856,0.39158163265306123,0.03571428571428571,0.19005102040816327,0.1989795918367347
G3,50,baseline,28,0.13392857142857142,8,0.9168571972822976,-1.3892557852068022e17,1.0,0.4392286542332916,0.5834479605189694,2.7857142857142856,0.4489795918367347,0.012755102040816327,0.2538265306122449,0.2181122448979592
G3,50,shifted_optimum_low,28,0.14923469387755103,7,0.8978537205448985,3.741855025832861e16,1.0,0.3629619193706755,0.5172019226099126,3.2142857142857144,0.5357142857142857,0.058673469387755105,0.25892857142857145,0.2181122448979592
G3,50,shifted_optimum_high,28,0.13010204081632654,6,0.9169482880728934,7.610526751073082e16,1.0,0.4557700879252646,0.5700405650003674,2.6785714285714284,0.41709183673469385,0.012755102040816327,0.23341836734693877,0.2066326530612245
G4,50,strict_threshold,44,0.1296487603305785,9,0.8985975794207036,3.036772688161996e16,1.0,0.40644353143342604,0.3939433145708746,4.7272727272727275,0.7422520661157025,0.017045454545454544,0.3440082644628099,0.34762396694214875
G4,50,narrow_niche,44,0.15857438016528927,7,0.8756617496451974,5.485443637218931e17,1.0,0.3530867475091957,0.25392788630307433,6.0,1.0862603305785123,0.00981404958677686,0.4989669421487603,0.53150826446281
G4,50,wide_niche,44,0.09349173553719008,10,0.9185848075755295,-7.956202946517037e16,1.0,0.4455242143535652,0.3895713273768882,3.1363636363636362,0.37861570247933884,0.009297520661157025,0.16477272727272727,0.17355371900826447
G4,50,relaxed_threshold,44,0.11105371900826447,8,0.909393227655156,8.647470413701606e16,1.0,0.3724633095362666,0.3367563769759032,3.909090909090909,0.5258264462809917,0.03305785123966942,0.2128099173553719,0.21952479338842976
G4,50,baseline,44,0.12706611570247933,8,0.8925792843990651,4.259985088360292e16,1.0,0.35838471708449,0.3882773288644872,4.613636363636363,0.6792355371900827,0.018078512396694214,0.3259297520661157,0.3181818181818182
G4,50,shifted_optimum_low,44,0.1353305785123967,9,0.8834330744647662,3.3437766740228944e16,1.0,0.34159871445126794,0.3621040893629127,4.9772727272727275,0.7298553719008265,0.07024793388429752,0.31663223140495866,0.3109504132231405
G4,50,shifted_optimum_high,44,0.12706611570247933,7,0.8970333710427967,-1.9916259096422454e17,1.0,0.34998241545486297,0.35420848138303396,4.613636363636363,0.7071280991735537,0.008264462809917356,0.3269628099173554,0.3259297520661157
G1,51,strict_threshold,47,0.13626075147125397,7,0.8816301738613086,31.292448700172482,1.0,0.5236386851885888,0.4836473722351351,5.425531914893617,0.8220914440923495,0.01765504753282028,0.45043005885015847,0.46763241285649615
G1,51,narrow_niche,47,0.1593481213218651,5,0.8704942075201376,34.40988818933201,5.0,0.534723563043949,0.4211995822669682,6.51063829787234,1.0579447713897692,0.014938886373924853,0.6057039384336804,0.6690810321412404
G1,51,wide_niche,47,0.1072883657763694,8,0.8876072399593112,16.07619222762629,3.0,0.6692693992261387,0.5847286658465766,4.0638297872340425,0.49796287913082843,0.026256224535989137,0.2811226799456768,0.3091896785875962
G1,51,relaxed_threshold,47,0.13173381620642824,5,0.8838686623490662,7.602055854856553,5.0,0.6466081540878815,0.595472952406301,5.212765957446808,0.6586690810321413,0.05568130375735627,0.4277953825260299,0.45314622000905386
G1,51,baseline,47,0.12992304210049796,6,0.8826240678995915,30.10818227797466,7.0,0.6745507347227293,0.46973365456026295,5.127659574468085,0.7170665459483929,0.025350837483023993,0.39203259393390677,0.48302399275690355
G1,51,shifted_optimum_low,47,0.13761883205070166,7,0.8857442237658212,19.823341447196782,2.0,0.6038398285475104,0.4591440927468978,5.48936170212766,0.7636939791760978,0.09642372114078769,0.37166138524219106,0.43866002716161157
G1,51,shifted_optimum_high,47,0.12358533272974197,6,0.8826635778357188,25.47672614960787,2.0,0.7221123713254998,0.47167174992194605,4.829787234042553,0.6201901312811227,0.002716161158895428,0.37256677229515617,0.4775916704391127
G2,51,strict_threshold,20,0.1375,6,0.8970773635007704,1.4824183563664495,1.0,0.6228922702516687,0.8497370573010655,1.8,0.32,0.0025,0.2475,0.1875
G2,51,narrow_niche,20,0.1675,5,0.8990352629958908,1.801439850948199e16,1.0,0.6371063425217333,0.770387925286922,2.4,0.39,0.01,0.345,0.295
G2,51,wide_niche,20,0.095,5,0.9309410454327617,4.458333333333334,3.0,0.933727587708439,0.8348021268829265,0.95,0.1425,0.0,0.1025,0.1175
G2,51,relaxed_threshold,20,0.1275,4,0.9096272527376746,5.138888888888888,4.0,0.7892004626469846,0.8193910468207647,1.6,0.23,0.0325,0.17,0.1625
G2,51,baseline,20,0.14,3,0.8883005269867792,4.583333333333332,3.0,0.6513639329492797,0.7010043431758822,1.85,0.33,0.0075,0.21,0.1975
G2,51,shifted_optimum_low,20,0.14,4,0.9007674882849147,4.625,3.0,0.7105163702212,0.6815821614080958,1.85,0.2975,0.0175,0.195,0.2025
G2,51,shifted_optimum_high,20,0.1375,3,0.8883980811399071,4.355555555555555,3.0,0.6866653856807746,0.7449992774794995,1.8,0.335,0.0025,0.2175,0.2025
G3,51,strict_threshold,28,0.13137755102040816,6,0.8803995600465356,2.8077997676816068e16,1.0,0.6058496754217201,0.8072817534065528,2.7142857142857144,0.4221938775510204,0.006377551020408163,0.32142857142857145,0.25510204081632654
G3,51,narrow_niche,28,0.16198979591836735,7,0.8690445535059697,6.968206143129552e16,1.0,0.5770538835333209,0.7262393361459192,3.5714285714285716,0.5625,0.007653061224489796,0.4655612244897959,0.39668367346938777
G3,51,wide_niche,28,0.09566326530612244,5,0.9279744931847866,6.391956018518519,3.0,0.7874070589874147,0.8564910710173869,1.7142857142857142,0.20790816326530612,0.007653061224489796,0.16326530612244897,0.14923469387755103
G3,51,relaxed_threshold,28,0.11989795918367346,6,0.9067714787569223,5.5279835390946515,1.0,0.7869038559573402,0.8276122715348274,2.392857142857143,0.29591836734693877,0.030612244897959183,0.24362244897959184,0.2308673469387755
G3,51,baseline,28,0.13010204081632654,3,0.872472097562303,4.666666666666666,3.0,0.6649557266799595,0.7290243463995949,2.6785714285714284,0.3903061224489796,0.011479591836734694,0.28188775510204084,0.2614795918367347
G3,51,shifted_optimum_low,28,0.1364795918367347,7,0.8939985883932626,10.147138795328289,3.0,0.625178099513249,0.7088305693194853,2.857142857142857,0.399234693877551,0.047193877551020405,0.27168367346938777,0.24362244897959184
G3,51,shifted_optimum_high,28,0.12755102040816327,6,0.8797131735886299,6.509665152635469,3.0,0.6662220739752261,0.7166175693776567,2.607142857142857,0.39413265306122447,0.002551020408163265,0.274234693877551,0.25892857142857145
G4,51,strict_threshold,44,0.12758264462809918,7,0.8858220281404807,22.10008645794042,1.0,0.4953050864182631,0.4629601310201419,4.636363636363637,0.734504132231405,0.018078512396694214,0.3512396694214876,0.36208677685950413
G4,51,narrow_niche,44,0.1559917355371901,8,0.8692672151043116,33.7461350454702,1.0,0.40065875136731816,0.37652166987049984,5.886363636363637,1.0640495867768596,0.011880165289256199,0.5196280991735537,0.5294421487603306
G4,51,wide_niche,44,0.09400826446280992,8,0.9039803389628016,13.777801224880085,3.0,0.5408163927649009,0.6115851456601342,3.159090909090909,0.3424586776859504,0.019111570247933883,0.1993801652892562,0.18388429752066116
G4,51,relaxed_threshold,44,0.11518595041322315,9,0.8834654841755407,11.013712827743895,4.0,0.5948238004949936,0.5042067114972063,4.090909090909091,0.5320247933884298,0.026859504132231406,0.2799586776859504,0.30836776859504134
G4,51,baseline,44,0.11880165289256199,6,0.8896627236317965,21.35919614670796,7.0,0.6309383993125517,0.45545206668120586,4.25,0.612603305785124,0.013946280991735538,0.30010330578512395,0.35795454545454547
G4,51,shifted_optimum_low,44,0.12241735537190082,7,0.8958496731696994,16.415329376130096,2.0,0.5239105676650975,0.43717186862521795,4.409090909090909,0.5950413223140496,0.05475206611570248,0.2753099173553719,0.3021694214876033
G4,51,shifted_optimum_high,44,0.11931818181818182,7,0.8834614312171336,18.685475178248,2.0,0.6378852896705186,0.3677100398638219,4.2727272727272725,0.6131198347107438,0.0,0.2949380165289256,0.378099173553719
G1,52,strict_threshold,47,0.11815301041195111,7,0.8947040995355119,18.927006039704644,5.0,0.4849562211640324,0.5118305845623169,4.574468085106383,0.6464463558171119,0.02127659574468085,0.33182435491172474,0.3232231779085559
G1,52,narrow_niche,47,0.1448619284744228,5,0.8710635344288261,30.57561526691259,5.0,0.45076644421281054,0.43271892627617836,5.829787234042553,0.9791760977818017,0.011317338162064282,0.4997736532367587,0.5074694431869624
G1,52,wide_niche,47,0.09280217292892712,9,0.9092822895976193,21.215508572703644,3.0,0.5765014571656021,0.6036135998784774,3.382978723404255,0.3535536441828882,0.025350837483023993,0.20280669986419195,0.19646899049343594
G1,52,relaxed_threshold,47,0.1086464463558171,9,0.8959198177267053,12.520042226913445,5.0,0.6355361909443081,0.5763741194778481,4.127659574468085,0.5151652331371661,0.039384336803983705,0.2738795835219556,0.29334540516070623
G1,52,baseline,47,0.11317338162064282,7,0.8979273480652196,24.672090136028864,2.0,0.4960189337199696,0.5097695984248776,4.340425531914893,0.5862381167949299,0.02806699864191942,0.29289271163422365,0.2888184698958805
G1,52,shifted_optimum_low,47,0.1199637845178814,8,0.8881178777580545,23.263511721729277,2.0,0.500861857229976,0.48136830887624793,4.659574468085107,0.6138524219103667,0.07514712539610684,0.27976459936622905,0.28610230873698506
G1,52,shifted_optimum_high,47,0.10321412403802625,6,0.8949931287497728,24.844363525120105,2.0,0.5419616989899559,0.5402544999590495,3.872340425531915,0.5255771842462653,0.0009053870529651426,0.2693526482571299,0.2698053417836125
G2,52,strict_threshold,20,0.0975,6,0.9390774686464398,11.272727272727275,6.0,0.6753303964210805,0.7151478042207262,1.0,0.1775,0.0,0.0925,0.0875
G2,52,narrow_niche,20,0.155,7,0.9170304519616755,29.160937039583555,5.0,0.5222472683714396,0.4784644185223008,2.15,0.39,0.0,0.215,0.225
G2,52,wide_niche,20,0.095,5,0.9325000490617652,6.604166666666666,3.0,0.6808997246649765,0.6808997246649766,0.95,0.185,0.02,0.0625,0.0625
G2,52,relaxed_threshold,20,0.1025,9,0.9404331783926476,8.846394984326018,3.0,0.6225864510056899,0.602134654132803,1.1,0.1725,0.0025,0.0875,0.09
G2,52,baseline,20,0.1275,10,0.9269528856089632,24.998243559718958,3.0,0.6164542021944084,0.575718217564227,1.6,0.2425,0.01,0.14,0.1475
G2,52,shifted_optimum_low,20,0.1325,6,0.9136877489967073,28.899305555555575,3.0,0.6394030492512564,0.6275721836293009,1.7,0.275,0.05,0.125,0.1275
G2,52,shifted_optimum_high,20,0.1125,7,0.9287087085592438,6.283950617283949,5.0,0.6588232563980192,0.6896618941663424,1.3,0.2125,0.0,0.1275,0.1225
G3,52,strict_threshold,28,0.12372448979591837,9,0.9082859899839166,40.17665926953805,6.0,0.6405778499246616,0.6059164114539992,2.5,0.38392857142857145,0.007653061224489796,0.22066326530612246,0.22959183673469388
G3,52,narrow_niche,28,0.1568877551020408,6,0.9010039699675788,41.56941968318042,5.0,0.6143976705024755,0.47726236917577036,3.4285714285714284,0.576530612244898,0.003826530612244898,0.3380102040816326,0.3877551020408163
G3,52,wide_niche,28,0.10459183673469388,9,0.9267694828168219,9.635166347528854,1.0,0.6824750086238841,0.5251302524213055,1.9642857142857142,0.2729591836734694,0.021683673469387755,0.11989795918367346,0.14795918367346939
G3,52,relaxed_threshold,28,0.11224489795918367,9,0.9189130443370264,34.93797572515942,1.0,0.8017428215347245,0.6747671321155246,2.1785714285714284,0.24362244897959184,0.01913265306122449,0.17857142857142858,0.21045918367346939
G3,52,baseline,28,0.13010204081632654,7,0.9104085990230975,23.616359590009775,2.0,0.7290243463995949,0.5700405650003674,2.6785714285714284,0.3520408163265306,0.017857142857142856,0.22831632653061223,0.2755102040816326
G3,52,shifted_optimum_low,28,0.14540816326530612,8,0.8926544414333502,27.630433723541028,2.0,0.704057299940876,0.597636785545788,3.107142857142857,0.41581632653061223,0.08418367346938775,0.24107142857142858,0.28061224489795916
G3,52,shifted_optimum_high,28,0.11734693877551021,8,0.9133361223232662,12.497832251997673,2.0,0.7895558534421007,0.5848803263482782,2.3214285714285716,0.30612244897959184,0.0,0.19770408163265307,0.25
G4,52,strict_threshold,44,0.12396694214876033,7,0.8850824951647505,22.953294119420864,1.0,0.4977079246853255,0.4961349320507815,4.4772727272727275,0.6590909090909091,0.031508264462809916,0.3259297520661157,0.32644628099173556
G4,52,narrow_niche,44,0.14824380165289255,6,0.8754789675564018,32.58301562554525,1.0,0.45753366327387557,0.4404907836856054,5.545454545454546,0.9152892561983471,0.013429752066115703,0.48760330578512395,0.49483471074380164
G4,52,wide_niche,44,0.09090909090909091,9,0.9174537697662857,14.467357473151528,3.0,0.578188832114038,0.4792193263952297,3.022727272727273,0.3393595041322314,0.021177685950413222,0.1559917355371901,0.17458677685950413
