model,extinction_mechanism,richness,links,connectance,diameter,complexity,distance,basal,top,generality,vulnerability,redundancy,S1,S2,S4,S5,robustness,r50,rep
bodymassratio,calcification_descending,20,69,0.1725,18,0.910895015128233,1.0,1.0,1.0,3.501503436495454,2.9464519251751624,50.0,75.0,37.0,130.0,164.0,0.579861111111111,0.4791666666666667,90
bodymassratio,generality_ascending,20,66,0.165,16,0.8625958212316044,1.0,1.0,3.0,3.3419187681078633,3.8539112053792013,47.0,42.0,49.0,168.0,133.0,0.5630341880341878,0.4791666666666667,91
bodymassratio,vulnerability_ascending,20,44,0.11,17,0.905348983925039,3.0,1.0,3.0,3.6360765436908706,2.7067167915158183,25.0,28.0,6.0,90.0,146.0,0.5101950354609928,0.5208333333333334,92
bodymassratio,size_ascending,20,36,0.09,8,0.8961593704067617,1.0,1.0,11.0,1.9894458366193601,2.98416875492904,17.0,25.0,0.0,99.0,52.0,0.5101950354609928,0.5208333333333334,93
bodymassratio,motility_ascending,20,86,0.215,18,0.8716441884083918,4.0,1.0,2.0,3.686390332589663,3.7289761541064776,67.0,104.0,57.0,217.0,214.0,0.5528846153846152,0.5,94
bodymassratio,calcification_ascending,20,79,0.1975,18,0.8803616710426706,4.0,1.0,2.0,3.3946552417773317,3.3003189638515087,60.0,94.0,39.0,181.0,187.0,0.49715909090909094,0.4791666666666667,96
lmatrix,random,20,26,0.065,7,0.905840458559694,3.0,1.0,13.0,1.1742858972247996,3.2460502314756554,7.0,12.0,0.0,104.0,17.0,0.3487103174603173,0.1875,97
lmatrix,generality_descending,20,19,0.0475,2,0.9870202151309725,3.0,1.0,18.0,0.22360679774997896,3.03445130737702,0.0,7.0,0.0,87.0,0.0,0.5467479674796748,0.5208333333333334,98
lmatrix,vulnerability_descending,18,21,0.06481481481481481,5,0.8674731007582879,3.0,1.0,13.0,0.7859052479933757,3.5188567662205963,4.0,6.0,0.0,107.0,7.0,0.28869047619047616,0.10416666666666667,99
lmatrix,size_descending,20,19,0.0475,1,0.819720319053763,2.0,1.0,18.0,0.22360679774997896,3.804083678309265,0.0,2.0,0.0,137.0,0.0,0.5101950354609928,0.5208333333333334,100
lmatrix,motility_descending,20,24,0.06,6,0.9160062233480909,3.0,1.0,14.0,0.9514531821875087,2.930780388260186,5.0,13.0,0.0,84.0,11.0,0.5718482905982903,0.5208333333333334,101
lmatrix,calcification_descending,20,21,0.0525,4,0.9392430076573406,3.0,1.0,16.0,0.5104177855340405,2.946451925175162,2.0,10.0,0.0,83.0,3.0,0.5062056737588652,0.5208333333333334,103
lmatrix,generality_ascending,20,32,0.08,5,0.8940061693863705,3.0,1.0,15.0,1.0954451150103321,3.299122690400554,13.0,24.0,0.0,113.0,21.0,0.5651709401709399,0.5208333333333334,104
lmatrix,vulnerability_ascending,20,31,0.0775,9,0.8966307412311811,3.0,1.0,11.0,1.79105966869954,3.0860466961026876,12.0,18.0,0.0,99.0,39.0,0.5101950354609928,0.5208333333333334,105
lmatrix,size_ascending,20,27,0.0675,6,0.8789210334900261,3.0,1.0,14.0,1.0399898784932577,3.1668513334889994,8.0,14.0,0.0,100.0,15.0,0.2781862745098038,0.10416666666666667,106
lmatrix,motility_ascending,20,24,0.06,6,0.9160062233480909,3.0,1.0,14.0,0.9514531821875087,2.930780388260186,5.0,13.0,0.0,84.0,11.0,0.5718482905982903,0.5208333333333334,107
lmatrix,calcification_ascending,20,21,0.0525,4,0.9431142303682516,3.0,1.0,16.0,0.5104177855340405,2.9105072807981336,2.0,12.0,0.0,81.0,3.0,0.500886524822695,0.5208333333333334,109
niche,random,19,48,0.1329639889196676,10,0.9087447319204907,2.0,2.0,4.0,2.2698120590977857,1.9541528728050928,30.0,10.0,11.0,28.0,20.0,0.4296296296296297,0.4166666666666667,110
niche,generality_descending,20,19,0.0475,1,0.9569355128888897,1.0,1.0,13.0,0.22360679774997896,2.08944716939295,0.0,8.0,0.0,40.0,0.0,0.5379901960784315,0.4375,111
niche,vulnerability_descending,20,41,0.1025,12,0.9300478992803959,1.0,2.0,5.0,2.282081229238369,1.5719582155957412,22.0,11.0,0.0,18.0,17.0,0.4425000000000001,0.25,112
niche,generality_ascending,20,55,0.1375,12,0.9167454848845276,1.0,1.0,5.0,2.197486602557807,2.0994986870303363,36.0,12.0,8.0,17.0,18.0,0.5071138211382114,0.4791666666666667,113
niche,vulnerability_ascending,20,49,0.1225,8,0.9550785100632146,3.0,1.0,0.0,2.41650029675366,0.6863327411532597,30.0,23.0,2.0,15.0,9.0,0.5350378787878789,0.5208333333333334,114
pfim,random,20,20,0.05,2,0.82684563962597,1.0,1.0,16.0,0.3244428422615251,3.5688712648767758,1.0,3.0,0.0,121.0,1.0,0.49669030732860503,0.48936170212765956,115
pfim,generality_descending,20,19,0.0475,2,0.7811411840451811,2.0,1.0,17.0,0.22360679774997902,3.7902228791568713,0.0,2.0,0.0,136.0,0.0,0.5257298367144978,0.5106382978723404,116
pfim,vulnerability_descending,20,35,0.0875,10,0.9852903168879333,1.0,1.0,1.0,2.572629210094525,3.596416344962828,16.0,7.0,0.0,136.0,21.0,0.49335106382978733,0.425531914893617,117
pfim,size_descending,20,33,0.0825,14,0.8816178772970366,3.0,1.0,5.0,2.9249381459946697,3.437793049709592,14.0,3.0,0.0,120.0,1.0,0.49139882299683113,0.5106382978723404,118
pfim,motility_descending,20,34,0.085,14,0.8778508436845555,3.0,1.0,5.0,2.9217874846167646,3.229795496214648,15.0,5.0,0.0,106.0,2.0,0.6001091107474088,0.5531914893617021,119
pfim,calcification_descending,20,33,0.0825,13,0.881364421085159,3.0,1.0,6.0,2.7003898354048617,2.8335397241649978,14.0,5.0,0.0,79.0,1.0,0.5043940795559665,0.5531914893617021,121
pfim,generality_ascending,20,40,0.1,10,0.9147724393233614,1.0,1.0,2.0,2.6556791182195503,2.5955427380922007,21.0,10.0,1.0,69.0,21.0,0.5173181593270658,0.5106382978723404,122
pfim,vulnerability_ascending,20,23,0.0575,5,0.8717879856045375,3.0,1.0,13.0,0.9333020044867296,3.7595492450978463,4.0,1.0,0.0,136.0,0.0,0.5099444958371876,0.5319148936170213,123
pfim,size_ascending,20,32,0.08,11,0.9093114124883418,3.0,1.0,7.0,2.087557121815378,2.835860585987593,13.0,13.0,2.0,81.0,44.0,0.519013128112268,0.5531914893617021,124
pfim,motility_ascending,20,34,0.085,14,0.8778508436845555,3.0,1.0,5.0,2.9217874846167646,3.229795496214648,15.0,5.0,0.0,106.0,2.0,0.6001091107474088,0.5531914893617021,125
pfim,calcification_ascending,20,35,0.0875,15,0.8809054393262198,3.0,1.0,4.0,3.1434978841043333,2.989014975926984,16.0,3.0,0.0,91.0,1.0,0.5063377093707561,0.5531914893617021,127
random,random,20,50,0.125,4,0.7656292110386663,1.0,0.0,16.0,0.8271701918685112,6.185722099701605,31.0,0.0,0.0,13.0,3.0,0.5000000000000001,0.5319148936170213,128
random,generality_descending,20,84,0.21,5,0.7346257713849169,1.0,0.0,15.0,0.8335087534664907,7.790682694225538,65.0,0.0,0.0,55.0,0.0,0.5726063829787232,0.5319148936170213,129
random,vulnerability_descending,8,13,0.203125,4,0.8051552226258045,2.0,3.0,4.0,1.5979898086569353,2.065879266282796,6.0,0.0,0.0,7.0,4.0,0.682033096926714,0.1702127659574468,130
random,size_descending,12,17,0.11805555555555555,3,0.8580440124735054,2.0,2.0,9.0,0.9962049198956219,3.0883456393154556,6.0,0.0,4.0,52.0,5.0,0.6672780630961115,0.5319148936170213,131
random,motility_descending,6,9,0.25,2,0.7012897693653998,2.0,1.0,4.0,0.8366600265340756,2.345207879911715,4.0,0.0,0.0,6.0,0.0,0.5409165302782324,0.19148936170212766,132
random,calcification_descending,5,8,0.32,2,NaN,2.0,1.0,3.0,0.8944271909999159,2.1908902300206647,4.0,0.0,0.0,3.0,0.0,0.610520094562648,0.2978723404255319,134
random,generality_ascending,20,97,0.2425,8,0.6973879866621956,1.0,0.0,12.0,1.1821033884786185,8.093369605976696,78.0,0.0,0.0,6.0,3.0,0.5000000000000001,0.5319148936170213,135
random,vulnerability_ascending,20,183,0.4575,14,0.7330953878515495,1.0,0.0,5.0,2.796143961356707,8.542617619294083,164.0,0.0,7.0,43.0,10.0,0.5000000000000001,0.5319148936170213,136
random,size_ascending,20,81,0.2025,4,0.46329032965728817,1.0,0.0,15.0,0.22360679774997896,8.185192021025077,62.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.5319148936170213,137
random,motility_ascending,6,9,0.25,2,0.7012897693653998,2.0,1.0,4.0,0.8366600265340756,2.345207879911715,4.0,0.0,0.0,6.0,0.0,0.5409165302782324,0.19148936170212766,138
random,calcification_ascending,6,9,0.25,2,0.7012897693653998,2.0,1.0,4.0,0.8366600265340756,2.345207879911715,4.0,0.0,0.0,6.0,0.0,0.6038798498122652,0.2765957446808511,140
adbm,random,20,35,0.0875,3,0.7856241220430722,3.0,1.0,17.0,0.5501196042201808,4.9190820709816006,16.0,32.0,0.0,243.0,16.0,0.5041666666666667,0.4375,141
adbm,generality_descending,20,21,0.0525,3,0.9421969396635422,1.0,1.0,16.0,0.5104177855340405,2.910507280798134,2.0,11.0,0.0,81.0,3.0,0.5497967479674798,0.5208333333333334,142
adbm,vulnerability_descending,15,43,0.19111111111111112,8,0.8462039112827504,3.0,1.0,7.0,2.4162150645369374,3.204163957519444,29.0,36.0,0.0,112.0,81.0,0.35833333333333334,0.08333333333333333,143
adbm,size_descending,20,23,0.0575,4,0.9659345215692456,3.0,1.0,16.0,0.6708203932499369,2.9249381459946697,4.0,14.0,0.0,83.0,6.0,0.5101950354609928,0.5208333333333334,144
adbm,motility_descending,20,41,0.1025,7,0.9212134739896854,3.0,1.0,13.0,1.669383750149485,3.619755734707436,22.0,34.0,0.0,146.0,48.0,0.5723824786324784,0.5208333333333334,145
adbm,calcification_descending,20,39,0.0975,6,0.8841134777860203,3.0,1.0,14.0,1.2763022245616642,3.926629732051595,20.0,33.0,0.0,165.0,34.0,0.5355113636363638,0.5208333333333334,147
adbm,generality_ascending,20,27,0.0675,4,0.9080329431197542,3.0,1.0,16.0,0.6708203932499369,3.631369177770715,8.0,24.0,0.0,130.0,9.0,0.5825892857142858,0.3958333333333333,148
adbm,vulnerability_ascending,20,43,0.1075,10,0.8929452446074146,3.0,1.0,10.0,2.2307657406087453,3.2811262507992907,24.0,33.0,0.0,127.0,72.0,0.5101950354609928,0.5208333333333334,149
adbm,size_ascending,13,31,0.1834319526627219,6,0.8444662223755673,3.0,1.0,7.0,1.660244035197915,3.0424349222966556,19.0,26.0,0.0,77.0,38.0,0.37698412698412687,0.125,150
adbm,motility_ascending,20,41,0.1025,7,0.9212134739896854,3.0,1.0,13.0,1.669383750149485,3.619755734707436,22.0,34.0,0.0,146.0,48.0,0.5723824786324784,0.5208333333333334,151
adbm,calcification_ascending,20,39,0.0975,6,0.8841134777860203,3.0,1.0,14.0,1.2763022245616642,3.926629732051595,20.0,33.0,0.0,165.0,34.0,0.5035460992907801,0.5208333333333334,153
bodymassratio,random,20,78,0.195,16,0.8837956673710172,1.0,1.0,2.0,3.7120004537204805,3.354494235938909,59.0,104.0,71.0,149.0,173.0,0.5118243243243243,0.2916666666666667,154
bodymassratio,generality_descending,20,19,0.0475,2,0.9870202151309725,2.0,1.0,18.0,0.22360679774997896,3.03445130737702,0.0,12.0,0.0,87.0,0.0,0.5593749999999998,0.5,155
bodymassratio,vulnerability_descending,12,23,0.1597222222222222,8,0.7790159829654663,2.0,9.0,3.0,3.4761089357690356,1.3113721705515065,12.0,0.0,0.0,20.0,77.0,0.5598958333333334,0.14583333333333334,156
bodymassratio,size_descending,12,23,0.1597222222222222,8,0.7790159829654663,2.0,9.0,3.0,3.4761089357690356,1.3113721705515065,12.0,0.0,0.0,20.0,77.0,0.5729166666666666,0.1875,157
bodymassratio,motility_descending,20,80,0.2,15,0.8632839203323883,1.0,1.0,3.0,3.244428422615251,3.75569742629711,61.0,127.0,52.0,202.0,168.0,0.4457799145299145,0.2708333333333333,158
bodymassratio,calcification_descending,20,87,0.2175,15,0.8701281785873302,1.0,1.0,3.0,3.199917762101165,3.5729244987382835,68.0,150.0,71.0,196.0,172.0,0.5362903225806452,0.2916666666666667,160
bodymassratio,generality_ascending,20,77,0.1925,15,0.858938642566882,1.0,1.0,3.0,3.950682819063321,3.950682819063321,58.0,66.0,71.0,187.0,187.0,0.5856481481481481,0.4583333333333333,161
bodymassratio,vulnerability_ascending,20,37,0.0925,10,0.9255577727177079,3.0,1.0,8.0,2.058998223459779,2.8149039433924417,18.0,30.0,0.0,91.0,56.0,0.5101950354609928,0.5208333333333334,162
bodymassratio,size_ascending,20,27,0.0675,5,0.9360219812854993,1.0,1.0,14.0,1.0894228312566052,3.0482954684803594,8.0,20.0,0.0,93.0,16.0,0.5101950354609928,0.5208333333333334,163
bodymassratio,motility_ascending,20,80,0.2,15,0.8632839203323883,1.0,1.0,3.0,3.244428422615251,3.75569742629711,61.0,127.0,52.0,202.0,168.0,0.4457799145299145,0.2708333333333333,164
bodymassratio,calcification_ascending,20,86,0.215,15,0.8730851989276214,1.0,1.0,3.0,3.4197568396167095,3.6142990876153074,67.0,131.0,85.0,181.0,168.0,0.5437500000000001,0.2916666666666667,166
lmatrix,random,20,19,0.0475,2,0.9735429262867762,3.0,1.0,18.0,0.22360679774997896,3.136793535477037,0.0,13.0,0.0,93.0,0.0,0.5101950354609928,0.5208333333333334,167
lmatrix,generality_descending,20,19,0.0475,2,0.9253368243707148,1.0,1.0,18.0,0.22360679774997896,3.42552339450715,0.0,4.0,0.0,111.0,0.0,0.5208333333333334,0.5208333333333334,168
lmatrix,vulnerability_descending,19,28,0.07756232686980609,9,0.8764629582009312,3.0,1.0,10.0,1.6789024540730166,3.421637376926621,10.0,13.0,0.0,112.0,32.0,0.3059210526315789,0.08333333333333333,169
lmatrix,size_descending,20,19,0.0475,2,0.819720319053763,2.0,1.0,18.0,0.22360679774997896,3.804083678309265,0.0,2.0,0.0,137.0,0.0,0.5101950354609928,0.5208333333333334,170
lmatrix,motility_descending,20,34,0.085,5,0.8303754872419835,3.0,1.0,15.0,1.1285761872936695,3.4504004344271024,15.0,23.0,0.0,125.0,24.0,0.5795940170940168,0.5208333333333334,171
lmatrix,calcification_descending,20,34,0.085,5,0.8573329545658146,3.0,1.0,15.0,1.1285761872936695,3.419756839616709,15.0,24.0,0.0,123.0,24.0,0.5153985507246377,0.5208333333333334,173
lmatrix,generality_ascending,20,23,0.0575,4,0.8999993247169256,3.0,1.0,16.0,0.5871429486123998,3.1501879643167827,4.0,17.0,0.0,96.0,5.0,0.5462239583333334,0.4166666666666667,174
lmatrix,vulnerability_ascending,20,32,0.08,7,0.909899145917739,3.0,1.0,13.0,1.353358395757909,3.201973075924807,13.0,20.0,0.0,107.0,27.0,0.5101950354609928,0.5208333333333334,175
lmatrix,size_ascending,20,27,0.0675,7,0.884534154917932,3.0,1.0,13.0,1.2258187382102497,3.1165939573093002,8.0,14.0,0.0,97.0,19.0,0.3903985507246377,0.125,176
lmatrix,motility_ascending,20,34,0.085,5,0.8303754872419835,3.0,1.0,15.0,1.1285761872936695,3.4504004344271024,15.0,23.0,0.0,125.0,24.0,0.5795940170940168,0.5208333333333334,177
lmatrix,calcification_ascending,20,33,0.0825,4,0.8823854536754775,3.0,1.0,16.0,1.0399898784932577,3.4377930497095917,14.0,23.0,0.0,123.0,21.0,0.5062056737588652,0.5208333333333334,179
niche,random,20,39,0.0975,6,0.9428351548157388,1.0,1.0,6.0,1.5381123085406379,1.7312909694943341,20.0,53.0,16.0,31.0,25.0,0.510658914728682,0.4583333333333333,180
niche,generality_descending,18,17,0.05246913580246913,1,0.9044113451888269,2.0,1.0,13.0,0.23570226039551584,2.817429412910291,0.0,5.0,0.0,67.0,0.0,0.4863505747126437,0.3125,181
niche,vulnerability_descending,20,36,0.09,6,0.9391208753625979,1.0,1.0,8.0,1.6415653633362466,2.3530495331087184,17.0,31.0,0.0,62.0,34.0,0.3791666666666669,0.125,182
niche,generality_ascending,18,24,0.07407407407407407,4,0.9812310978661182,1.0,2.0,8.0,0.9701425001453319,1.5718104959867516,7.0,15.0,0.0,22.0,9.0,0.5617283950617282,0.3541666666666667,183
niche,vulnerability_ascending,20,49,0.1225,9,0.9164888156303393,1.0,1.0,1.0,2.41650029675366,1.932410548076104,30.0,55.0,43.0,28.0,47.0,0.5097517730496453,0.5208333333333334,184
pfim,random,19,32,0.0886426592797784,12,0.9374944816963722,3.0,1.0,2.0,2.561523669375696,3.249831304663663,14.0,2.0,0.0,105.0,1.0,0.46439393939393936,0.4666666666666667,185
pfim,generality_descending,20,19,0.0475,2,0.7811411840451811,2.0,1.0,17.0,0.22360679774997902,3.7902228791568713,0.0,2.0,0.0,136.0,0.0,0.5198412698412699,0.5333333333333333,186
pfim,vulnerability_descending,20,36,0.09,12,0.9227768551558749,3.0,1.0,0.0,2.6675437154214006,3.1220775808830616,17.0,1.0,0.0,105.0,0.0,0.4783475783475783,0.4444444444444444,187
pfim,size_descending,20,38,0.095,14,0.9400546999391243,3.0,1.0,1.0,2.9717972587928037,3.127130852462214,19.0,7.0,0.0,105.0,7.0,0.495271867612293,0.5333333333333333,188
pfim,motility_descending,20,38,0.095,14,0.90796485614826,3.0,1.0,3.0,3.0762246170812757,3.1937438845342623,19.0,9.0,1.0,106.0,15.0,0.6131054131054131,0.6,189
pfim,calcification_descending,20,41,0.1025,14,0.92681013350495,3.0,1.0,3.0,3.068944615438926,2.946451925175162,22.0,11.0,0.0,92.0,17.0,0.5085106382978721,0.5777777777777777,191
pfim,generality_ascending,20,43,0.1075,12,0.9393898987961973,3.0,1.0,0.0,2.960707596789019,2.3232237130876205,24.0,8.0,0.0,58.0,4.0,0.5161375661375661,0.5333333333333333,192
pfim,vulnerability_ascending,20,31,0.0775,8,0.9187879528824405,3.0,1.0,7.0,1.6050905860647506,3.0517466957034367,12.0,13.0,0.0,95.0,27.0,0.5108585858585858,0.5333333333333333,193
pfim,size_ascending,20,36,0.09,12,0.9136521316508717,3.0,1.0,2.0,2.6076809620810595,2.9486839169543524,17.0,5.0,0.0,92.0,3.0,0.5255319148936168,0.5777777777777777,194
pfim,motility_ascending,20,38,0.095,14,0.90796485614826,3.0,1.0,3.0,3.0762246170812757,3.1937438845342623,19.0,9.0,1.0,106.0,15.0,0.6131054131054131,0.6,195
pfim,calcification_ascending,20,42,0.105,15,0.9018291899497244,3.0,1.0,2.0,3.3070896729999864,2.7318780892889127,23.0,10.0,0.0,81.0,16.0,0.5094562647754135,0.5777777777777777,197
random,random,20,109,0.2725,8,0.7518489596459461,1.0,0.0,11.0,1.7312909694943341,7.996545306699968,90.0,0.0,2.0,26.0,6.0,0.52080378250591,0.5319148936170213,198
random,generality_descending,20,72,0.18,4,0.6526821816751593,1.0,0.0,16.0,0.7539370349250519,7.450891857602297,53.0,0.0,0.0,0.0,0.0,0.5435910742086143,0.5319148936170213,199
random,vulnerability_descending,3,3,0.3333333333333333,1,0.8504896251021614,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6315280464216633,0.19148936170212766,200
random,size_descending,17,30,0.10380622837370242,4,0.8356093345072088,1.0,0.0,13.0,1.0325582165612919,4.423367096521408,14.0,0.0,0.0,4.0,2.0,0.6746148202494496,0.5319148936170213,201
random,motility_descending,3,3,0.3333333333333333,1,0.8504896251021614,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4687943262411347,0.19148936170212766,202
random,calcification_descending,20,29,0.0725,3,0.8190044166725111,1.0,0.0,16.0,0.8255779474818965,4.582288557157072,10.0,0.0,1.0,9.0,0.0,0.547340425531915,0.2978723404255319,204
random,generality_ascending,20,93,0.2325,6,0.694912028138802,1.0,0.0,13.0,0.9880869341680842,8.093369605976696,74.0,0.0,1.0,14.0,0.0,0.5000000000000001,0.5319148936170213,205
random,vulnerability_ascending,20,190,0.475,15,0.740908926553936,1.0,0.0,4.0,3.120391338480345,8.363454335443736,171.0,0.0,2.0,21.0,12.0,0.5000000000000001,0.5319148936170213,206
random,size_ascending,20,81,0.2025,4,0.5738370334236084,1.0,0.0,15.0,0.3940344628262062,8.068620178131287,62.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.5319148936170213,207
random,motility_ascending,3,3,0.3333333333333333,1,0.8504896251021614,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4687943262411347,0.19148936170212766,208
random,calcification_ascending,20,28,0.07,3,0.8147766188676536,1.0,0.0,16.0,0.8207826816681233,4.535242116208525,9.0,0.0,1.0,5.0,0.0,0.5391937290033596,0.2765957446808511,210
adbm,random,15,21,0.09333333333333334,5,0.9135578973772671,3.0,1.0,10.0,1.0555973258234952,2.74642624930238,7.0,17.0,0.0,57.0,12.0,0.5653153153153153,0.5208333333333334,211
adbm,generality_descending,20,19,0.0475,2,0.9870202151309725,1.0,1.0,18.0,0.22360679774997902,3.03445130737702,0.0,12.0,0.0,87.0,0.0,0.558531746031746,0.5208333333333334,212
adbm,vulnerability_descending,17,41,0.14186851211072665,9,0.8548507757742912,3.0,1.0,8.0,2.292891829366678,3.063062673400019,25.0,33.0,0.0,104.0,71.0,0.2973484848484848,0.08333333333333333,213
adbm,size_descending,20,19,0.0475,1,0.9994997009264436,1.0,1.0,18.0,0.22360679774997896,2.928534751283257,0.0,9.0,0.0,81.0,0.0,0.5101950354609928,0.5208333333333334,214
adbm,motility_descending,20,39,0.0975,7,0.8677098564894663,3.0,1.0,13.0,1.3168942730211068,3.8590290570502184,20.0,32.0,0.0,160.0,35.0,0.4476495726495726,0.2708333333333333,215
adbm,calcification_descending,17,33,0.11418685121107267,6,0.8581212144920063,3.0,1.0,11.0,1.2485285456935953,3.472581680740104,17.0,27.0,0.0,112.0,28.0,0.43702651515151525,0.375,217
adbm,generality_ascending,20,37,0.0925,7,0.8839591135742639,3.0,1.0,13.0,1.496487114615601,3.498495917420875,18.0,31.0,0.0,132.0,37.0,0.5698924731182793,0.3541666666666667,218
adbm,vulnerability_ascending,20,36,0.09,10,0.9206124223829031,3.0,1.0,10.0,2.117595458607661,2.9664793948382653,17.0,25.0,0.0,98.0,57.0,0.5101950354609928,0.5208333333333334,219
adbm,size_ascending,15,32,0.14222222222222222,7,0.8598873209253476,3.0,1.0,8.0,1.8073922282301278,2.8751811537130436,18.0,26.0,0.0,76.0,41.0,0.2876984126984126,0.125,220
adbm,motility_ascending,20,39,0.0975,7,0.8677098564894663,3.0,1.0,13.0,1.3168942730211068,3.8590290570502184,20.0,32.0,0.0,160.0,35.0,0.4476495726495726,0.2708333333333333,221
adbm,calcification_ascending,19,34,0.09418282548476455,6,0.859082082612328,3.0,1.0,13.0,1.0316624861746775,3.866938889388997,16.0,28.0,0.0,148.0,23.0,0.41976950354609927,0.3541666666666667,223
bodymassratio,random,16,61,0.23828125,11,0.8465003573616288,1.0,1.0,5.0,3.6736675589025927,2.9488698400121582,46.0,46.0,38.0,113.0,149.0,0.48625886524822703,0.5208333333333334,224
bodymassratio,generality_descending,20,19,0.0475,2,0.9994997009264436,2.0,1.0,18.0,0.22360679774997896,2.928534751283257,0.0,9.0,0.0,81.0,0.0,0.5368217054263562,0.5208333333333334,225
bodymassratio,vulnerability_descending,15,30,0.13333333333333333,12,0.9168533543809877,4.0,1.0,2.0,2.390457218668787,2.9760952365713798,16.0,21.0,12.0,65.0,43.0,0.501736111111111,0.16666666666666666,226
bodymassratio,size_descending,20,58,0.145,17,0.8891897580948717,4.0,1.0,2.0,3.110254685797662,3.905461762576529,39.0,49.0,34.0,166.0,113.0,0.44878472222222227,0.16666666666666666,227
bodymassratio,motility_descending,20,76,0.19,11,0.8683526347787305,1.0,1.0,7.0,3.318211312708923,3.7500877182723134,57.0,61.0,32.0,208.0,179.0,0.49732905982905995,0.4166666666666667,228
bodymassratio,calcification_descending,17,64,0.22145328719723184,9,0.8602161282254894,1.0,1.0,7.0,2.750668367976815,4.085483627502163,48.0,50.0,53.0,169.0,96.0,0.5052083333333334,0.3541666666666667,230
bodymassratio,generality_ascending,20,66,0.165,16,0.8779724605747375,1.0,1.0,2.0,2.9929742292312014,4.231461113834645,47.0,61.0,41.0,205.0,120.0,0.5243055555555558,0.4791666666666667,231
bodymassratio,vulnerability_ascending,20,26,0.065,4,0.9074735118235716,1.0,1.0,15.0,0.8013147091860319,2.773938867766423,7.0,18.0,0.0,77.0,10.0,0.5101950354609928,0.5208333333333334,232
bodymassratio,size_ascending,20,25,0.0625,4,0.8893443665092472,1.0,1.0,15.0,0.7863975156570492,2.8996370008747827,6.0,14.0,0.0,83.0,9.0,0.5101950354609928,0.5208333333333334,233
bodymassratio,motility_ascending,20,76,0.19,11,0.8683526347787305,1.0,1.0,7.0,3.318211312708923,3.7500877182723134,57.0,61.0,32.0,208.0,179.0,0.49732905982905995,0.4166666666666667,234
bodymassratio,calcification_ascending,19,76,0.21052631578947367,11,0.8573626103183537,1.0,1.0,7.0,3.1091263510296048,4.255715111601235,58.0,62.0,56.0,221.0,145.0,0.4520348837209303,0.3541666666666667,236
lmatrix,random,20,30,0.075,9,0.9330826348999239,3.0,1.0,11.0,1.7917941611104424,2.9647046537910864,11.0,18.0,0.0,91.0,38.0,0.3559397163120568,0.22916666666666666,237
lmatrix,generality_descending,20,19,0.0475,2,0.9994997009264435,2.0,1.0,18.0,0.22360679774997902,2.928534751283257,0.0,9.0,0.0,81.0,0.0,0.5650406504065041,0.5208333333333334,238
lmatrix,vulnerability_descending,19,32,0.0886426592797784,9,0.8600054298790165,3.0,1.0,10.0,1.9163806041293157,3.4488747211380795,14.0,17.0,0.0,118.0,44.0,0.2615740740740741,0.0625,239
lmatrix,size_descending,20,19,0.0475,1,0.819720319053763,1.0,1.0,18.0,0.22360679774997896,3.804083678309265,0.0,2.0,0.0,137.0,0.0,0.5101950354609928,0.5208333333333334,240
lmatrix,motility_descending,20,24,0.06,6,0.8942749669999364,3.0,1.0,14.0,0.9514531821875087,3.237933063902926,5.0,10.0,0.0,102.0,11.0,0.46501068376068366,0.2708333333333333,241
lmatrix,calcification_descending,17,21,0.0726643598615917,6,0.9079007916987241,3.0,1.0,11.0,1.0325582165612917,2.818009309883173,5.0,10.0,0.0,66.0,11.0,0.4334239130434783,0.375,243
lmatrix,generality_ascending,16,25,0.09765625,7,0.8937965038110136,3.0,1.0,9.0,1.5041608956491324,2.6068819177963034,10.0,16.0,0.0,58.0,24.0,0.5656565656565657,0.4791666666666667,244
lmatrix,vulnerability_ascending,20,37,0.0925,12,0.9198257901709983,3.0,1.0,8.0,2.580799549711189,2.8520537383288893,18.0,26.0,0.0,93.0,79.0,0.5101950354609928,0.5208333333333334,245
lmatrix,size_ascending,17,26,0.08996539792387544,7,0.8583264578665849,3.0,1.0,10.0,1.4627733530362594,3.1842904833499315,10.0,13.0,0.0,88.0,24.0,0.2936507936507936,0.10416666666666667,246
lmatrix,motility_ascending,20,24,0.06,6,0.8942749669999364,3.0,1.0,14.0,0.9514531821875087,3.237933063902926,5.0,10.0,0.0,102.0,11.0,0.46501068376068366,0.2708333333333333,247
lmatrix,calcification_ascending,18,21,0.06481481481481481,5,0.8928765591355434,3.0,1.0,13.0,0.7859052479933756,2.975389247891877,4.0,9.0,0.0,77.0,7.0,0.4259751773049645,0.3541666666666667,249
niche,random,20,38,0.095,5,0.9197568928587659,1.0,1.0,8.0,1.2937094768634554,2.074912807299318,19.0,22.0,1.0,39.0,13.0,0.4298007246376813,0.3541666666666667,250
niche,generality_descending,20,19,0.0475,1,0.9373556756170538,1.0,1.0,13.0,0.22360679774997896,2.327750212679956,0.0,9.0,0.0,51.0,0.0,0.5448232323232324,0.375,251
