model,time,n_rep,bodysize_method,richness,connectance,diameter,complexity,trophic_level,distance,generality,vulnerability,redundancy,S1,S2,S4,S5
bodymassratio,G4,43,truncated_lognormal,44,1.0,1,NaN,22.000000000000004,1.0,0.0,0.0,43.02272727272727,0.0,0.0,0.0,0.0
lmatrix,G4,43,truncated_lognormal,44,0.256198347107438,1,0.7788859590153976,2.9670957242345337,2.0,1.0739919588084084,0.8405650607039807,10.295454545454545,0.0,0.8496900826446281,1.4633264462809918,2.09400826446281
niche,G4,43,truncated_lognormal,44,0.15547520661157024,4,0.8484136620535044,3.6510923387703125,2.0,1.1038298196832705,0.606365473690558,5.863636363636363,0.35330578512396693,0.2422520661157025,0.3646694214876033,0.7773760330578512
pfim_metaweb,G4,43,truncated_lognormal,44,0.1368801652892562,3,0.8504460455213982,2.4519969691728654,3.0,1.4653071707061418,0.5932664067256673,5.045454545454546,0.1637396694214876,0.24431818181818182,0.14979338842975207,0.734504132231405
pfim_downsample,G4,43,truncated_lognormal,44,0.10485537190082644,4,0.917309941457345,2.5782833346615304,3.0,1.6362276308995571,0.5652423886700871,3.6363636363636362,0.11518595041322315,0.10692148760330579,0.10950413223140495,0.5712809917355371
random,G4,43,truncated_lognormal,44,0.2706611570247934,3,0.9229754782696551,-3.2820253518491492e16,1.0,0.26106216180245573,0.26106216180245573,10.931818181818182,0.0,0.0,0.0,0.0
adbm,G1,44,uniform,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
bodymassratio,G1,44,uniform,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
lmatrix,G1,44,uniform,47,0.21095518334087823,2,0.7900164403221207,2.999376757029816,3.0,1.2215453852370597,0.9700999123659306,8.936170212765957,0.04526935264825713,0.5975554549569941,1.3060208239022182,1.870076957899502
niche,G1,44,uniform,46,0.08459357277882798,7,0.9055854994483352,5.346133099704527,3.0,1.3262020208696805,0.6038425942648771,2.9130434782608696,0.14744801512287334,0.09357277882797732,0.08412098298676748,0.30103969754253307
pfim_metaweb,G1,44,uniform,47,0.11815301041195111,4,0.8315850490246237,2.1263668482285256,3.0,1.7514742960613416,0.5464685034798675,4.574468085106383,0.07650520597555455,0.19013128112267993,0.12992304210049796,0.9071978270710729
pfim_downsample,G1,44,uniform,47,0.09280217292892712,4,0.882147769242058,2.295984250181554,3.0,1.9707482438960557,0.543863681455578,3.382978723404255,0.06111362607514713,0.11226799456767768,0.07469443186962427,0.7138976912630149
random,G1,44,uniform,47,0.20099592575826167,3,0.9365410113821272,2.589954173524925e17,1.0,0.29679761328780185,0.29679761328780185,8.46808510638298,0.0,0.0,0.0,0.0
adbm,G2,44,uniform,20,1.0,1,NaN,9.999999999999998,1.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0
bodymassratio,G2,44,uniform,20,1.0,1,NaN,9.999999999999998,1.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0
lmatrix,G2,44,uniform,20,0.2275,2,0.8168444189817602,2.995535714285715,2.0,1.0801759162479099,1.0146412267252416,3.6,0.0625,0.255,0.655,0.7225
niche,G2,44,uniform,18,0.09876543209876543,4,0.9315031625079216,4.626666666666667,2.0,0.9363964092701966,0.8531946884917816,0.8333333333333334,0.09567901234567901,0.037037037037037035,0.04938271604938271,0.06172839506172839
pfim_metaweb,G2,44,uniform,20,0.175,3,0.7922802242263642,2.1722756410256414,2.0,1.4846149779161804,0.5676567244564473,2.55,0.1875,0.2275,0.0,0.415
pfim_downsample,G2,44,uniform,20,0.1675,3,0.7948455436533217,2.0919471153846154,2.0,1.5198598911439403,0.6371063425217333,2.4,0.165,0.215,0.0075,0.3875
random,G2,44,uniform,20,0.24,4,0.9143226202305234,6.73347618587864e16,1.0,0.3677416458992033,0.3677416458992033,3.85,0.0,0.0,0.0,0.0
adbm,G3,44,uniform,28,1.0,1,NaN,13.999999999999957,1.0,0.0,0.0,27.035714285714285,0.0,0.0,0.0,0.0
bodymassratio,G3,44,uniform,28,1.0,1,NaN,13.999999999999957,1.0,0.0,0.0,27.035714285714285,0.0,0.0,0.0,0.0
lmatrix,G3,44,uniform,28,0.19387755102040816,2,0.807152026528231,2.969990079365078,2.0,1.141542337533771,1.2172033836429899,4.464285714285714,0.04974489795918367,0.23469387755102042,0.9464285714285714,0.8558673469387755
niche,G3,44,uniform,28,0.09183673469387756,3,0.9099250281709318,3.333333333333333,2.0,1.4256453147009465,0.44186494242403157,1.6071428571428572,0.11352040816326531,0.03571428571428571,0.04336734693877551,0.2193877551020408
pfim_metaweb,G3,44,uniform,28,0.13010204081632654,3,0.7906103358501839,2.2574851527149327,2.0,1.6892443153121253,0.7096245515367301,2.6785714285714284,0.1364795918367347,0.20918367346938777,0.02295918367346939,0.45408163265306123
pfim_downsample,G3,44,uniform,28,0.11734693877551021,3,0.845638226047531,2.0924066742081444,2.0,1.760775131162943,0.7585310278234058,2.3214285714285716,0.08928571428571429,0.1683673469387755,0.02806122448979592,0.4030612244897959
random,G3,44,uniform,28,0.14030612244897958,6,0.9244983459647151,-6.496183957016154e16,1.0,0.4266597795587404,0.4266597795587404,2.9642857142857144,0.0,0.0,0.0,0.0
adbm,G4,44,uniform,44,1.0,1,NaN,22.000000000000004,1.0,0.0,0.0,43.02272727272727,0.0,0.0,0.0,0.0
bodymassratio,G4,44,uniform,44,1.0,1,NaN,22.000000000000004,1.0,0.0,0.0,43.02272727272727,0.0,0.0,0.0,0.0
lmatrix,G4,44,uniform,44,0.22882231404958678,2,0.7781202519300395,3.0155907076799875,2.0,1.1807338976794082,0.8861458251642929,9.090909090909092,0.04648760330578512,0.6890495867768595,1.2324380165289257,1.9178719008264462
niche,G4,44,uniform,44,0.14617768595041322,4,0.8738774126001962,4.637261623965635,2.0,1.0616150035067826,0.6001941034034526,5.454545454545454,0.33884297520661155,0.24483471074380164,0.25671487603305787,0.5454545454545454
pfim_metaweb,G4,44,uniform,44,0.1368801652892562,3,0.8504460455213982,2.4519969691728654,3.0,1.4653071707061418,0.5932664067256673,5.045454545454546,0.1637396694214876,0.24431818181818182,0.14979338842975207,0.734504132231405
pfim_downsample,G4,44,uniform,44,0.10743801652892562,3,0.9160313105628624,2.5884093864158793,3.0,1.5969915038024727,0.6311023815872789,3.75,0.10227272727272728,0.12396694214876033,0.12913223140495866,0.5707644628099173
random,G4,44,uniform,44,0.27892561983471076,3,0.9302271901884741,5.875428810694864e16,1.0,0.2218371628019362,0.2218371628019362,11.295454545454545,0.0,0.0,0.0,0.0
adbm,G1,44,lognormal,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
bodymassratio,G1,44,lognormal,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
lmatrix,G1,44,lognormal,47,0.21819827976459938,1,0.7925002013363666,2.782647058823529,2.0,1.1326886363716728,0.9546382018260281,9.27659574468085,0.0,0.49569941149841557,1.5119963784517882,1.9189678587596197
niche,G1,44,lognormal,47,0.06382978723404255,6,0.9116007883405338,4.375,2.0,1.5227739752537621,0.681005224606999,2.021276595744681,0.08239022181982798,0.033046627433227706,0.0615663196016297,0.22363060208239022
pfim_metaweb,G1,44,lognormal,47,0.11815301041195111,4,0.8315850490246237,2.1263668482285256,3.0,1.7514742960613416,0.5464685034798675,4.574468085106383,0.07650520597555455,0.19013128112267993,0.12992304210049796,0.9071978270710729
pfim_downsample,G1,44,lognormal,47,0.09280217292892712,4,0.8927592811450898,2.245805431547619,3.0,1.9509344966811764,0.558377495900856,3.382978723404255,0.04436396559529199,0.1086464463558171,0.09325486645540969,0.7102761430511544
random,G1,44,lognormal,47,0.14938886373924853,4,0.9365865021153701,-1.7024612908485635e17,1.0,0.27936084216894425,0.27936084216894425,6.042553191489362,0.0,0.0,0.0,0.0
adbm,G2,44,lognormal,20,1.0,1,NaN,9.999999999999998,1.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0
bodymassratio,G2,44,lognormal,20,1.0,1,NaN,9.999999999999998,1.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0
lmatrix,G2,44,lognormal,20,0.245,1,0.7915928266224291,2.7661064425770294,2.0,0.9995724551293582,1.0255509501286424,3.95,0.0,0.3025,0.775,0.745
niche,G2,44,lognormal,20,0.1025,2,0.8910099943363661,3.083333333333333,2.0,1.0904777859081873,1.0314567684678173,1.1,0.05,0.0425,0.09,0.11
pfim_metaweb,G2,44,lognormal,20,0.175,3,0.7922802242263642,2.1722756410256414,2.0,1.4846149779161804,0.5676567244564473,2.55,0.1875,0.2275,0.0,0.415
pfim_downsample,G2,44,lognormal,20,0.16,3,0.8380650374069522,2.5727138246369017,2.0,1.5496179495197144,0.62170182394355,2.25,0.1525,0.185,0.0075,0.3825
random,G2,44,lognormal,20,0.175,4,0.9416428381684294,3.44087690156588e16,1.0,0.42982273467538196,0.42982273467538196,2.55,0.0,0.0,0.0,0.0
adbm,G3,44,lognormal,28,1.0,1,NaN,13.999999999999957,1.0,0.0,0.0,27.035714285714285,0.0,0.0,0.0,0.0
bodymassratio,G3,44,lognormal,28,1.0,1,NaN,13.999999999999957,1.0,0.0,0.0,27.035714285714285,0.0,0.0,0.0,0.0
lmatrix,G3,44,lognormal,28,0.22321428571428573,1,0.793641253002625,2.7680000000000007,2.0,1.0520104210158405,1.0804662916571748,5.285714285714286,0.0,0.3227040816326531,1.0484693877551021,1.0076530612244898
niche,G3,44,lognormal,28,0.10204081632653061,5,0.9181679169426168,4.064630681818182,2.0,1.0637982264821966,0.5612486080160911,1.8928571428571428,0.15816326530612246,0.04974489795918367,0.07908163265306123,0.1875
pfim_metaweb,G3,44,lognormal,28,0.13010204081632654,3,0.7906103358501839,2.2574851527149327,2.0,1.6892443153121253,0.7096245515367301,2.6785714285714284,0.1364795918367347,0.20918367346938777,0.02295918367346939,0.45408163265306123
pfim_downsample,G3,44,lognormal,28,0.11862244897959184,3,0.8414141271191428,2.169957983193277,2.0,1.7402925518689971,0.7285660769594768,2.357142857142857,0.11734693877551021,0.15816326530612246,0.029336734693877552,0.40561224489795916
random,G3,44,lognormal,28,0.16071428571428573,5,0.9175678648823916,-1.897856811087016e17,1.0,0.4079681886878594,0.4079681886878594,3.5357142857142856,0.0,0.0,0.0,0.0
adbm,G4,44,lognormal,44,1.0,1,NaN,22.000000000000004,1.0,0.0,0.0,43.02272727272727,0.0,0.0,0.0,0.0
bodymassratio,G4,44,lognormal,44,1.0,1,NaN,22.000000000000004,1.0,0.0,0.0,43.02272727272727,0.0,0.0,0.0,0.0
lmatrix,G4,44,lognormal,44,0.23863636363636365,1,0.7764443054735137,2.7014013361577303,2.0,1.112839451011357,0.8756462270398203,9.522727272727273,0.0,0.6291322314049587,1.4431818181818181,2.020661157024793
niche,G4,44,lognormal,44,0.09555785123966942,4,0.8965581674071363,4.119209587471351,2.0,1.029171072417911,0.6059999774061354,3.227272727272727,0.2071280991735537,0.06353305785123967,0.1503099173553719,0.2830578512396694
pfim_metaweb,G4,44,lognormal,44,0.1368801652892562,3,0.8504460455213982,2.4519969691728654,3.0,1.4653071707061418,0.5932664067256673,5.045454545454546,0.1637396694214876,0.24431818181818182,0.14979338842975207,0.734504132231405
pfim_downsample,G4,44,lognormal,44,0.11363636363636363,3,0.9037398028702162,2.2874475030729773,3.0,1.5700688771737905,0.5607304206578798,4.0227272727272725,0.13636363636363635,0.15082644628099173,0.10330578512396695,0.5888429752066116
random,G4,44,lognormal,44,0.22727272727272727,3,0.9257783809539497,3.955897476991097e17,1.0,0.26676354829263016,0.26676354829263016,9.022727272727273,0.0,0.0,0.0,0.0
adbm,G1,44,truncated_lognormal,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
bodymassratio,G1,44,truncated_lognormal,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
lmatrix,G1,44,truncated_lognormal,47,0.2322317790855591,1,0.7701891860513793,2.766286650529776,2.0,1.0251796683646988,1.0282010986713677,9.936170212765957,0.0,0.6419194205522861,1.8207333635129017,1.813037573562698
niche,G1,44,truncated_lognormal,46,0.09546313799621928,6,0.8829331040783777,5.429957561728394,3.0,1.2102234180092089,0.5649447843198837,3.4130434782608696,0.22542533081285443,0.09782608695652174,0.11578449905482041,0.32325141776937616
pfim_metaweb,G1,44,truncated_lognormal,47,0.11815301041195111,4,0.8315850490246237,2.1263668482285256,3.0,1.7514742960613416,0.5464685034798675,4.574468085106383,0.07650520597555455,0.19013128112267993,0.12992304210049796,0.9071978270710729
pfim_downsample,G1,44,truncated_lognormal,47,0.09642372114078769,3,0.8929512695507578,2.0975183823529413,3.0,1.9372713805214454,0.5575616376288615,3.5531914893617023,0.05975554549569941,0.09416025350837483,0.11724762335898596,0.7736532367587143
random,G1,44,truncated_lognormal,47,0.1656858306926211,4,0.9323824031779072,2.770682866169553e16,1.0,0.3289648664436684,0.3289648664436684,6.808510638297872,0.0,0.0,0.0,0.0
adbm,G2,44,truncated_lognormal,20,1.0,1,NaN,9.999999999999998,1.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0
bodymassratio,G2,44,truncated_lognormal,20,1.0,1,NaN,9.999999999999998,1.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0
lmatrix,G2,44,truncated_lognormal,20,0.2225,1,0.8291052948053156,2.8083333333333336,2.0,0.8883924383546632,1.2490037492006894,3.5,0.0,0.2425,0.875,0.5125
niche,G2,44,truncated_lognormal,19,0.14127423822714683,3,0.8981758593972639,3.4000000000000004,2.0,1.039380099626213,0.7352287552648108,1.736842105263158,0.12188365650969529,0.0664819944598338,0.12188365650969529,0.23545706371191136
pfim_metaweb,G2,44,truncated_lognormal,20,0.175,3,0.7922802242263642,2.1722756410256414,2.0,1.4846149779161804,0.5676567244564473,2.55,0.1875,0.2275,0.0,0.415
pfim_downsample,G2,44,truncated_lognormal,20,0.155,3,0.8129752164896875,2.896153846153846,2.0,1.6210321469775315,0.6527566488936327,2.15,0.1025,0.18,0.01,0.3925
random,G2,44,truncated_lognormal,19,0.22160664819944598,4,0.9215093632688873,1.1343633659921813e17,1.0,0.42321930879076547,0.42321930879076547,3.263157894736842,0.0,0.0,0.0,0.0
adbm,G3,44,truncated_lognormal,28,1.0,1,NaN,13.999999999999957,1.0,0.0,0.0,27.035714285714285,0.0,0.0,0.0,0.0
bodymassratio,G3,44,truncated_lognormal,28,1.0,1,NaN,13.999999999999957,1.0,0.0,0.0,27.035714285714285,0.0,0.0,0.0,0.0
lmatrix,G3,44,truncated_lognormal,28,0.20918367346938777,1,0.8007247780079018,2.7646103896103895,2.0,0.8813048130390528,1.289175586531044,4.892857142857143,0.0,0.24107142857142858,1.2487244897959184,0.7257653061224489
niche,G3,44,truncated_lognormal,28,0.14668367346938777,3,0.8746590963294849,3.578095238095237,2.0,1.093574698897242,0.5789850537808168,3.142857142857143,0.1760204081632653,0.08418367346938775,0.1989795918367347,0.39413265306122447
pfim_metaweb,G3,44,truncated_lognormal,28,0.13010204081632654,3,0.7906103358501839,2.2574851527149327,2.0,1.6892443153121253,0.7096245515367301,2.6785714285714284,0.1364795918367347,0.20918367346938777,0.02295918367346939,0.45408163265306123
pfim_downsample,G3,44,truncated_lognormal,28,0.11607142857142858,3,0.8652158843634077,2.2301786534926467,2.0,1.7478580235225873,0.7087320492864233,2.2857142857142856,0.11989795918367346,0.15178571428571427,0.016581632653061226,0.3877551020408163
random,G3,44,truncated_lognormal,28,0.2755102040816326,3,0.9223786213241569,8.83120862673953e16,1.0,0.28847707272957834,0.28847707272957834,6.75,0.0,0.0,0.0,0.0
adbm,G4,44,truncated_lognormal,44,1.0,1,NaN,22.000000000000004,1.0,0.0,0.0,43.02272727272727,0.0,0.0,0.0,0.0
bodymassratio,G4,44,truncated_lognormal,44,1.0,1,NaN,22.000000000000004,1.0,0.0,0.0,43.02272727272727,0.0,0.0,0.0,0.0
lmatrix,G4,44,truncated_lognormal,44,0.25206611570247933,1,0.7656625095214513,2.7141966141966165,2.0,1.0068094997437873,0.9375795394052637,10.113636363636363,0.0,0.7427685950413223,1.7298553719008265,1.9137396694214877
niche,G4,44,truncated_lognormal,42,0.07766439909297052,4,0.9075802626755167,4.092672258297259,2.0,1.2990049998349635,0.8751599046381681,2.2857142857142856,0.11564625850340136,0.051587301587301584,0.12414965986394558,0.24319727891156462
pfim_metaweb,G4,44,truncated_lognormal,44,0.1368801652892562,3,0.8504460455213982,2.4519969691728654,3.0,1.4653071707061418,0.5932664067256673,5.045454545454546,0.1637396694214876,0.24431818181818182,0.14979338842975207,0.734504132231405
pfim_downsample,G4,44,truncated_lognormal,44,0.11105371900826447,4,0.8952993491698097,3.316376069636601,3.0,1.6205958050448652,0.6711256584759868,3.909090909090909,0.11931818181818182,0.14927685950413222,0.12861570247933884,0.6151859504132231
random,G4,44,truncated_lognormal,44,0.1487603305785124,4,0.9367963239531123,-1.4573923100937672e18,1.0,0.3185232758092743,0.3185232758092743,5.568181818181818,0.0,0.0,0.0,0.0
adbm,G1,45,uniform,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
bodymassratio,G1,45,uniform,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
lmatrix,G1,45,uniform,47,0.20144861928474422,2,0.7835806910790826,3.0230126083067255,2.0,1.2277332789953874,1.0639237355190694,8.48936170212766,0.047080126754187414,0.5432322317790855,1.3662290629244003,1.7166138524219103
niche,G1,45,uniform,47,0.09053870529651425,5,0.8968874004844458,4.066640361952862,2.0,1.2087120346090277,0.6416461506225185,3.276595744680851,0.20461747397012223,0.07650520597555455,0.14622000905387053,0.33725667722951563
pfim_metaweb,G1,45,uniform,47,0.11815301041195111,4,0.8315850490246237,2.1263668482285256,3.0,1.7514742960613416,0.5464685034798675,4.574468085106383,0.07650520597555455,0.19013128112267993,0.12992304210049796,0.9071978270710729
pfim_downsample,G1,45,uniform,47,0.09416025350837483,4,0.8947744031742775,2.3471231924665967,3.0,1.915461772381157,0.5955028001840236,3.4468085106382977,0.05070167496604799,0.09370755998189226,0.10955183340878226,0.7080126754187415
random,G1,45,uniform,47,0.18379357175192396,3,0.93375106614287,7.669802975222797e16,1.0,0.27461097216353075,0.27461097216353075,7.659574468085107,0.0,0.0,0.0,0.0
adbm,G2,45,uniform,20,1.0,1,NaN,9.999999999999998,1.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0
bodymassratio,G2,45,uniform,20,1.0,1,NaN,9.999999999999998,1.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0
lmatrix,G2,45,uniform,20,0.215,2,0.7987269055415926,2.981917211328974,2.0,1.1395473733484862,1.0805691688779633,3.35,0.0725,0.245,0.6225,0.68
niche,G2,45,uniform,20,0.1125,3,0.902670464449425,3.5999999999999996,2.0,1.0969862430376713,0.49690399499995325,1.3,0.1475,0.0275,0.06,0.145
pfim_metaweb,G2,45,uniform,20,0.175,3,0.7922802242263642,2.1722756410256414,2.0,1.4846149779161804,0.5676567244564473,2.55,0.1875,0.2275,0.0,0.415
pfim_downsample,G2,45,uniform,20,0.1525,3,0.875772134026048,2.082417582417582,2.0,1.5432582848015686,0.5967895740757715,2.1,0.1675,0.1425,0.0125,0.345
random,G2,45,uniform,20,0.2,4,0.923313191375654,-4.443527693269049e16,1.0,0.3344280270299693,0.3344280270299693,3.05,0.0,0.0,0.0,0.0
adbm,G3,45,uniform,28,1.0,1,NaN,13.999999999999957,1.0,0.0,0.0,27.035714285714285,0.0,0.0,0.0,0.0
bodymassratio,G3,45,uniform,28,1.0,1,NaN,13.999999999999957,1.0,0.0,0.0,27.035714285714285,0.0,0.0,0.0,0.0
lmatrix,G3,45,uniform,28,0.1875,2,0.7966936579969843,2.980549450549453,2.0,1.1817315515723203,1.2683854088207898,4.285714285714286,0.05357142857142857,0.2385204081632653,0.923469387755102,0.8227040816326531
niche,G3,45,uniform,28,0.09183673469387756,4,0.9203642278274702,3.9,2.0,1.227169187936512,0.7590333900710813,1.6071428571428572,0.08928571428571429,0.042091836734693876,0.08418367346938775,0.1683673469387755
pfim_metaweb,G3,45,uniform,28,0.13010204081632654,3,0.7906103358501839,2.2574851527149327,2.0,1.6892443153121253,0.7096245515367301,2.6785714285714284,0.1364795918367347,0.20918367346938777,0.02295918367346939,0.45408163265306123
pfim_downsample,G3,45,uniform,28,0.11862244897959184,3,0.8409170162815441,2.130044239918189,2.0,1.7364299818931994,0.7601383576375649,2.357142857142857,0.10331632653061225,0.16071428571428573,0.03826530612244898,0.4030612244897959
random,G3,45,uniform,28,0.2653061224489796,3,0.9379693663701157,2.8213812881558588e16,1.0,0.1918798659884072,0.1918798659884072,6.464285714285714,0.0,0.0,0.0,0.0
adbm,G4,45,uniform,44,1.0,1,NaN,22.000000000000004,1.0,0.0,0.0,43.02272727272727,0.0,0.0,0.0,0.0
bodymassratio,G4,45,uniform,44,1.0,1,NaN,22.000000000000004,1.0,0.0,0.0,43.02272727272727,0.0,0.0,0.0,0.0
lmatrix,G4,45,uniform,44,0.23295454545454544,2,0.7699764477373287,2.998425718061347,3.0,1.1534218529508269,0.9241385547621229,9.272727272727273,0.04803719008264463,0.7215909090909091,1.3522727272727273,1.9080578512396693
niche,G4,45,uniform,44,0.08884297520661157,4,0.9099124187399454,3.6807347856343395,2.0,1.0623937563547,0.6013764967721854,2.9318181818181817,0.15237603305785125,0.0506198347107438,0.11621900826446281,0.25361570247933884
pfim_metaweb,G4,45,uniform,44,0.1368801652892562,3,0.8504460455213982,2.4519969691728654,3.0,1.4653071707061418,0.5932664067256673,5.045454545454546,0.1637396694214876,0.24431818181818182,0.14979338842975207,0.734504132231405
pfim_downsample,G4,45,uniform,44,0.1115702479338843,4,0.9059861681410945,2.5917352789708734,3.0,1.5887420148993763,0.6225599960928474,3.9318181818181817,0.11621900826446281,0.13791322314049587,0.125,0.5883264462809917
random,G4,45,uniform,44,0.16115702479338842,4,0.9277892766343557,2.2036648651348733e17,1.0,0.33979562162741983,0.33979562162741983,6.113636363636363,0.0,0.0,0.0,0.0
adbm,G1,45,lognormal,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
bodymassratio,G1,45,lognormal,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
lmatrix,G1,45,lognormal,47,0.21638750565866907,1,0.7834967764350781,2.7995370370370356,2.0,1.070126293045852,1.0679636801174057,9.191489361702128,0.0,0.5074694431869624,1.7129923042100499,1.717971933001358
niche,G1,45,lognormal,47,0.1263014938886374,4,0.8885880795226624,4.345555228897799,2.0,1.030341070141057,0.5400791127084897,4.957446808510638,0.30013580805794476,0.19194205522861024,0.1738343141693074,0.42824807605251247
pfim_metaweb,G1,45,lognormal,47,0.11815301041195111,4,0.8315850490246237,2.1263668482285256,3.0,1.7514742960613416,0.5464685034798675,4.574468085106383,0.07650520597555455,0.19013128112267993,0.12992304210049796,0.9071978270710729
pfim_downsample,G1,45,lognormal,47,0.09506564056133997,4,0.8921664402249023,2.168287037037037,3.0,1.920667801394252,0.5538532531348755,3.4893617021276597,0.06111362607514713,0.10774105930285197,0.09325486645540969,0.7179719330013581
random,G1,45,lognormal,47,0.22815753734721594,3,0.9323168178664034,-7.268256287846846e16,1.0,0.2434113640505243,0.2434113640505243,9.74468085106383,0.0,0.0,0.0,0.0
adbm,G2,45,lognormal,20,1.0,1,NaN,9.999999999999998,1.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0
bodymassratio,G2,45,lognormal,20,1.0,1,NaN,9.999999999999998,1.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0
lmatrix,G2,45,lognormal,20,0.245,1,0.7853130575348373,2.735294117647058,2.0,0.8655918300996716,1.184265935654917,3.95,0.0,0.2875,0.99,0.6175
niche,G2,45,lognormal,16,0.09375,3,0.9339421237310602,4.444444444444445,1.0,0.7302967433402214,0.807373427759331,0.5625,0.09375,0.0078125,0.0546875,0.046875
pfim_metaweb,G2,45,lognormal,20,0.175,3,0.7922802242263642,2.1722756410256414,2.0,1.4846149779161804,0.5676567244564473,2.55,0.1875,0.2275,0.0,0.415
pfim_downsample,G2,45,lognormal,20,0.155,3,0.8649249072877222,2.7497668997669007,2.0,1.5555155660645885,0.6093633815408598,2.15,0.15,0.175,0.01,0.3775
random,G2,45,lognormal,19,0.16620498614958448,6,0.9474463239676623,6.730631910335856e16,1.0,0.39864740446467195,0.39864740446467195,2.210526315789474,0.0,0.0,0.0,0.0
adbm,G3,45,lognormal,28,1.0,1,NaN,13.999999999999957,1.0,0.0,0.0,27.035714285714285,0.0,0.0,0.0,0.0
bodymassratio,G3,45,lognormal,28,1.0,1,NaN,13.999999999999957,1.0,0.0,0.0,27.035714285714285,0.0,0.0,0.0,0.0
lmatrix,G3,45,lognormal,28,0.21428571428571427,1,0.7953483165842047,2.8053333333333326,2.0,0.9362388636862622,1.2652363594473126,5.035714285714286,0.0,0.29081632653061223,1.2372448979591837,0.7882653061224489
niche,G3,45,lognormal,28,0.11607142857142858,4,0.9104303522286821,4.678819444444444,1.0,0.9423440309290748,0.45580484191362,2.2857142857142856,0.22576530612244897,0.09311224489795919,0.061224489795918366,0.17857142857142858
pfim_metaweb,G3,45,lognormal,28,0.13010204081632654,3,0.7906103358501839,2.2574851527149327,2.0,1.6892443153121253,0.7096245515367301,2.6785714285714284,0.1364795918367347,0.20918367346938777,0.02295918367346939,0.45408163265306123
pfim_downsample,G3,45,lognormal,28,0.10586734693877552,3,0.8450601915430341,2.745448179271709,2.0,1.8442730245523773,0.7598042620478486,2.0,0.10586734693877552,0.1326530612244898,0.02040816326530612,0.37755102040816324
random,G3,45,lognormal,28,0.25510204081632654,3,0.9168776242486092,4.975258171596795e16,1.0,0.32935402544082265,0.32935402544082265,6.178571428571429,0.0,0.0,0.0,0.0
adbm,G4,45,lognormal,44,1.0,1,NaN,22.000000000000004,1.0,0.0,0.0,43.02272727272727,0.0,0.0,0.0,0.0
bodymassratio,G4,45,lognormal,44,1.0,1,NaN,22.000000000000004,1.0,0.0,0.0,43.02272727272727,0.0,0.0,0.0,0.0
lmatrix,G4,45,lognormal,44,0.2484504132231405,1,0.7613563805267423,2.771681286549708,2.0,1.0469727126026411,0.932124999802838,9.954545454545455,0.0,0.746900826446281,1.6399793388429753,1.9416322314049588
niche,G4,45,lognormal,43,0.07571660356949703,4,0.9191485443693508,4.585248146480879,3.0,1.1859529716321917,0.6431971889760602,2.2790697674418605,0.13088155759870201,0.03731746890210925,0.07355327203893997,0.17685235262303947
pfim_metaweb,G4,45,lognormal,44,0.1368801652892562,3,0.8504460455213982,2.4519969691728654,3.0,1.4653071707061418,0.5932664067256673,5.045454545454546,0.1637396694214876,0.24431818181818182,0.14979338842975207,0.734504132231405
pfim_downsample,G4,45,lognormal,44,0.11415289256198347,3,0.9036338209268003,2.4110042088571944,3.0,1.5424754664125964,0.5894999316783271,4.045454545454546,0.15960743801652894,0.15237603305785125,0.11621900826446281,0.5821280991735537
random,G4,45,lognormal,44,0.17768595041322313,4,0.9352841143821856,-9.11089287110866e17,1.0,0.3050280676877152,0.3050280676877152,6.840909090909091,0.0,0.0,0.0,0.0
adbm,G1,45,truncated_lognormal,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
bodymassratio,G1,45,truncated_lognormal,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
