model,time,n_rep,richness,connectance,diameter,complexity,trophic_level,distance,generality,vulnerability,redundancy,NDTI,NDCI
bodymassratio,G3,43,28,0.1288265306122449,5,0.8868073100442421,6.099565381708237,2.0,1.1866327339864264,0.7091640555628886,2.642857142857143,0.7033898305084746,-0.3005671077504726
lmatrix,G3,43,28,0.22193877551020408,1,0.7543542538379826,2.928571428571428,2.0,1.3257886097436524,0.9032724490040716,5.25,-1.0,-0.26933625891387825
niche,G3,43,28,0.12627551020408162,3,0.8839437533499951,3.395674228811021,3.0,1.3453920797444958,0.5191303399921356,2.5714285714285716,0.2914285714285714,-0.5240384615384616
pfim_metaweb,G3,43,28,0.13010204081632654,3,0.790610335850184,2.2574851527149327,2.0,1.6892443153121253,0.7096245515367301,2.6785714285714284,-0.21033210332103322,-0.9037433155080213
pfim_downsample,G3,43,28,0.11479591836734694,3,0.859439519141097,2.0878533231474408,2.0,1.782893873009346,0.7350397903310494,2.25,-0.3179190751445087,-0.8309859154929577
random,G3,43,28,0.2066326530612245,3,0.7421873675488214,4.989208211143694,1.0,0.3371138223999517,1.7559306383998003,4.821428571428571,-0.1746031746031746,0.9323076923076923
adbm,G4,43,44,0.30785123966942146,1,0.7638097710315503,3.4736790690191124,2.0,0.8592445077421963,0.8758994720815195,12.568181818181818,-1.0,0.015269220466113046
bodymassratio,G4,43,44,0.16632231404958678,4,0.8571101399387488,6.493609747395395,1.0,0.6215078943893435,0.602348200829146,6.340909090909091,0.7065265002190101,-0.012123933542882801
lmatrix,G4,43,44,0.23863636363636365,1,0.769868312571819,2.9279942279942275,2.0,0.9424733829795133,1.0614212109620305,9.522727272727273,-1.0,0.08314937454010302
niche,G4,43,44,0.13429752066115702,3,0.8611261213507936,4.256699346405229,2.0,1.1814165858430623,0.6587911501768954,4.931818181818182,0.2744630071599045,-0.3580508474576271
pfim_metaweb,G4,43,44,0.1368801652892562,3,0.8504460455213982,2.4519969691728654,3.0,1.4653071707061418,0.5932664067256673,5.045454545454546,-0.19746835443037974,-0.6612149532710281
pfim_downsample,G4,43,44,0.10898760330578512,4,0.8984989549291852,2.2745628923048278,3.0,1.6262415402482757,0.6385195839830362,3.8181818181818183,-0.10721247563352826,-0.6582914572864321
random,G4,43,44,0.23760330578512398,3,0.732885419551865,7.776742151750453,1.0,0.2891389873827232,1.6091126177848123,9.477272727272727,-0.8975741239892183,0.9606714628297363
adbm,G1,44,47,0.2969669533725668,1,0.7819716204770879,3.949187556799331,2.0,0.8538898267378822,0.9144700387416752,12.97872340425532,-1.0,0.05580097651708905
bodymassratio,G1,44,47,0.17790855590765053,4,0.8402220093853234,5.859875959660513,1.0,0.5850468898405778,0.594536028858976,7.382978723404255,0.7308934337997847,0.005518087063151441
lmatrix,G1,44,47,0.21502942507922138,2,0.7929057440998789,3.659934770228888,3.0,0.9571611846610031,1.1248168986648897,9.127659574468085,-0.6375739644970414,0.11332227750138198
niche,G1,44,47,0.1371661385242191,4,0.8719436206962882,3.809844443073312,3.0,0.9952275459801003,0.5060629785473535,5.468085106382978,0.4645669291338583,-0.2960184650894403
pfim_metaweb,G1,44,47,0.11815301041195111,4,0.8315850490246237,2.1263668482285256,3.0,1.7514742960613416,0.5464685034798675,4.574468085106383,-0.42614601018675724,-0.7494543867306853
pfim_downsample,G1,44,47,0.09551833408782254,4,0.9046594037595016,2.3659442812598326,3.0,1.9334581203505712,0.5106401397761208,3.5106382978723403,-0.2521246458923513,-0.7753895754970446
random,G1,44,47,0.29244001810774106,2,0.6970220297884331,8.902868697068936,1.0,0.22008707916186762,1.4332334074296942,12.76595744680851,-0.9644588045234249,0.9389819267119881
adbm,G2,44,20,0.2925,1,0.8057417664529842,3.155504626092861,2.0,1.0033183309968676,0.8061324182542263,4.9,-1.0,-0.18831168831168832
bodymassratio,G2,44,20,0.18,4,0.883964749143802,5.864583333333334,5.0,0.543733872143992,0.5362129861088174,2.65,0.7973568281938326,-0.004694835680751174
lmatrix,G2,44,20,0.225,1,0.8042622613093894,2.6750700280112047,2.0,1.187984024675833,0.9076957810462571,3.55,-1.0,-0.2058287795992714
niche,G2,44,19,0.14958448753462603,4,0.8947570012592352,3.6666666666666665,2.0,1.2090101458189617,0.6010520168016966,1.894736842105263,0.022727272727272728,-0.7450980392156863
pfim_metaweb,G2,44,20,0.175,3,0.7922802242263642,2.1722756410256414,2.0,1.4846149779161804,0.5676567244564473,2.55,-0.0963855421686747,-1.0
pfim_downsample,G2,44,20,0.15,3,0.8284348143713037,2.645421245421246,2.0,1.5597270716416047,0.6488856845230502,2.05,-0.10743801652892562,-0.9571428571428572
random,G2,44,20,0.275,2,0.7721060300057588,5.358431251288394,1.0,0.3149183286488868,1.458726049568698,4.55,-1.0,0.9151193633952255
adbm,G3,44,28,0.29209183673469385,1,0.7902867210674609,3.161074014719849,2.0,0.9793277105323848,0.8035444294665596,7.214285714285714,-1.0,-0.15372080391091797
bodymassratio,G3,44,28,0.18112244897959184,4,0.8600934545392761,5.739234086491738,1.0,0.4887141288140133,0.5444660131818068,4.107142857142857,0.7872340425531915,0.031545741324921134
lmatrix,G3,44,28,0.2181122448979592,1,0.7948570647751707,2.6920847268673356,2.0,1.1852471684486112,0.903847438338226,5.142857142857143,-1.0,-0.18686868686868688
niche,G3,44,27,0.1646090534979424,3,0.8549272287307491,4.532557856054184,3.0,0.9774377808252632,0.5523115759452059,3.4814814814814814,0.1419939577039275,-0.41496598639455784
pfim_metaweb,G3,44,28,0.13010204081632654,3,0.790610335850184,2.2574851527149327,2.0,1.6892443153121253,0.7096245515367301,2.6785714285714284,-0.21033210332103322,-0.9037433155080213
pfim_downsample,G3,44,28,0.11096938775510204,3,0.8511031252963709,2.813261399234249,2.0,1.78299428437004,0.7602958915329573,2.142857142857143,-0.2604166666666667,-0.9038461538461539
random,G3,44,28,0.29081632653061223,2,0.73685134061625,5.330993528727876,1.0,0.28501398556664365,1.4036874480158814,7.178571428571429,-0.8874172185430463,0.9394422310756972
adbm,G4,44,44,0.31456611570247933,1,0.7736517083367888,3.986019987130129,2.0,0.8030184874142677,0.8850025272016292,12.863636363636363,-1.0,0.07901303021901858
bodymassratio,G4,44,44,0.1740702479338843,4,0.8542599221576279,6.3877016399751305,4.0,0.5161030923734732,0.5437820674143159,6.681818181818182,0.7125328659070991,0.01610796691336526
lmatrix,G4,44,44,0.23708677685950413,2,0.7976940376257959,3.777737621855266,3.0,0.8933860647236159,1.047124000283086,9.454545454545455,-0.6714082503556188,0.10885839051777917
niche,G4,44,43,0.11681990265008113,4,0.8910266147604181,3.7308016375053024,2.0,1.107109932735471,0.5787486755012695,4.046511627906977,0.245136186770428,-0.4485363550519358
pfim_metaweb,G4,44,44,0.1368801652892562,3,0.8504460455213982,2.4519969691728654,3.0,1.4653071707061418,0.5932664067256673,5.045454545454546,-0.19746835443037974,-0.6612149532710281
pfim_downsample,G4,44,44,0.10795454545454546,4,0.8996955571442672,2.9587100470419765,3.0,1.613653654395357,0.6076664542461214,3.772727272727273,0.05353319057815846,-0.6573116691285081
random,G4,44,44,0.2365702479338843,2,0.7073323880379806,7.554348522404916,1.0,0.2623368853268357,1.6338208678598185,9.431818181818182,-0.9259259259259259,0.9451068616422947
adbm,G1,45,47,0.31598008148483475,1,0.7635385838754812,4.233010500464993,2.0,0.7793326420774442,0.909050588184692,13.872340425531915,-1.0,0.1276278001148765
bodymassratio,G1,45,47,0.1810774105930285,5,0.849941935688574,6.468629767334803,1.0,0.594039689056138,0.5602369937182253,7.531914893617022,0.7199306759098787,-0.01965527668581796
lmatrix,G1,45,47,0.22906292440018108,2,0.8022341066266921,3.861433120256648,3.0,0.8337696160927558,1.125877633729756,9.787234042553191,-0.638906547997457,0.20089520800421273
niche,G1,45,47,0.11588954277953825,5,0.8837524214344012,6.109121315192745,3.0,0.9217990739966014,0.7509591424150627,4.468085106382978,0.3352999016715831,-0.14575214341387374
pfim_metaweb,G1,45,47,0.11815301041195111,4,0.8315850490246237,2.1263668482285256,3.0,1.7514742960613416,0.5464685034798675,4.574468085106383,-0.42614601018675724,-0.7494543867306853
pfim_downsample,G1,45,47,0.0946129470348574,3,0.8790817222743126,2.521426504629629,3.0,1.9389266996076198,0.5642670585174646,3.4680851063829787,-0.36656891495601174,-0.7703619909502263
random,G1,45,47,0.24173834314169307,2,0.71280134440613,8.844378301760397,1.0,0.24445602232757288,1.6225451112487856,10.382978723404255,-0.8817733990147784,0.9902120717781403
adbm,G2,45,20,0.3,1,0.8127278879943929,3.4464506172839497,2.0,1.0145145470035764,0.7798635358208024,5.05,-1.0,-0.23529411764705882
bodymassratio,G2,45,20,0.1775,5,0.9006407673065856,6.615624999999999,1.0,0.6094917377021536,0.7939833680504567,2.6,0.5333333333333333,0.15270935960591134
lmatrix,G2,45,20,0.2375,1,0.8099571547639842,2.9517045454545463,2.0,1.1447249020296202,0.9006647364519008,3.8,-1.0,-0.18043844856661045
niche,G2,45,18,0.08333333333333333,2,0.9128060169167785,3.0,2.0,1.4863210712350767,1.0289915108550531,0.5555555555555556,0.3333333333333333,-0.3055555555555556
pfim_metaweb,G2,45,20,0.175,3,0.7922802242263642,2.1722756410256414,2.0,1.4846149779161804,0.5676567244564473,2.55,-0.0963855421686747,-1.0
pfim_downsample,G2,45,20,0.1575,3,0.8312561541073338,2.8769230769230774,2.0,1.5832027278457412,0.6288346579284371,2.2,-0.15966386554621848,-0.9272727272727272
random,G2,45,20,0.175,2,0.7857136114044972,2.54,1.0,0.31435405955438905,1.9849054446144658,2.55,-1.0,0.9473684210526315
adbm,G3,45,28,0.29464285714285715,1,0.7865405432704232,3.5352251281161053,2.0,0.9900364090694859,0.7914964858246356,7.285714285714286,-1.0,-0.1790633608815427
bodymassratio,G3,45,28,0.18239795918367346,5,0.8886814472656134,6.516290684624019,1.0,0.5338148021553927,0.6914294121027728,4.142857142857143,0.6389324960753532,0.10862619808306709
lmatrix,G3,45,28,0.22448979591836735,1,0.8058926137769424,2.9784679089026924,2.0,1.1817210527297237,0.8945811769166977,5.321428571428571,-1.0,-0.19437652811735942
niche,G3,45,28,0.10714285714285714,4,0.9099999091878629,3.055555555555556,2.0,1.2306109426545297,0.5518394231759756,2.0357142857142856,0.3464052287581699,-0.5079365079365079
pfim_metaweb,G3,45,28,0.13010204081632654,3,0.790610335850184,2.2574851527149327,2.0,1.6892443153121253,0.7096245515367301,2.6785714285714284,-0.21033210332103322,-0.9037433155080213
pfim_downsample,G3,45,28,0.1096938775510204,3,0.8608845563825679,2.5034313725490183,2.0,1.7962875714987458,0.7670371913548254,2.107142857142857,-0.21348314606741572,-0.8438438438438438
random,G3,45,28,0.14540816326530612,4,0.7919768918345548,5.244814241486068,1.0,0.49543358971970713,2.0450675066836523,3.107142857142857,-0.8260869565217391,0.940337224383917
adbm,G4,45,44,0.3357438016528926,1,0.7582929928639508,3.434694835667267,2.0,0.7627646657548235,0.8538625600770343,13.795454545454545,-1.0,0.09477437937182828
bodymassratio,G4,45,44,0.1590909090909091,5,0.8640010230865004,6.405896475578295,4.0,0.5545685479033976,0.5485451267227317,6.0227272727272725,0.7951807228915663,-0.003363767419509851
lmatrix,G4,45,44,0.259297520661157,1,0.7800200222706699,3.0165558524410203,2.0,0.8330861552799431,1.0482738625463206,10.431818181818182,-1.0,0.1566864887290831
niche,G4,45,44,0.1131198347107438,5,0.8916280553779733,4.427975708622757,2.0,1.0582552188080012,0.45545779417889487,4.0,0.33062330623306235,-0.4860335195530726
pfim_metaweb,G4,45,44,0.1368801652892562,3,0.8504460455213982,2.4519969691728654,3.0,1.4653071707061418,0.5932664067256673,5.045454545454546,-0.19746835443037974,-0.6612149532710281
pfim_downsample,G4,45,44,0.11260330578512397,3,0.8976555539504866,2.921161916300869,3.0,1.565195467377471,0.6307243438569448,3.977272727272727,-0.0035335689045936395,-0.6452328159645233
random,G4,45,44,0.22004132231404958,2,0.7217943877520916,7.189361502407028,1.0,0.235500466299101,1.7381559092927779,8.704545454545455,-0.9715639810426541,0.9825112107623318
adbm,G1,46,47,0.29108193752829337,1,0.7686428623475405,3.381356101735565,2.0,0.8597660944273904,0.9370763519160571,12.702127659574469,-1.0,0.06997425696232155
bodymassratio,G1,46,47,0.18650973291081938,4,0.8312539459134011,6.154419075218586,4.0,0.6176397089194787,0.6167229383303271,7.787234042553192,0.6738525730180807,-0.0005543237250554324
lmatrix,G1,46,47,0.21367134449977365,1,0.7795147760333548,3.0367496617496625,2.0,0.9879297667400712,1.1708535997639657,9.063829787234043,-1.0,0.12672938572219147
niche,G1,46,46,0.10916824196597354,4,0.8972398376712164,4.302777777777777,2.0,1.0657673007383661,0.4491968697039794,4.043478260869565,0.503562945368171,-0.4192377495462795
pfim_metaweb,G1,46,47,0.11815301041195111,4,0.8315850490246237,2.1263668482285256,3.0,1.7514742960613416,0.5464685034798675,4.574468085106383,-0.42614601018675724,-0.7494543867306853
pfim_downsample,G1,46,47,0.0946129470348574,3,0.8954987937386255,2.294437182280319,3.0,1.92069696587455,0.577744358708277,3.4680851063829787,-0.2732732732732733,-0.7331887201735358
random,G1,46,47,0.18017202354006337,4,0.7547765737208899,5.428579500701924,1.0,0.3507030256157209,1.8837991833270016,7.48936170212766,-0.9653543307086614,0.9890061565523307
adbm,G2,46,20,0.2975,1,0.8298554183850753,3.076190476190477,2.0,0.9592548803917349,0.8766586122006995,5.0,-1.0,-0.07906976744186046
bodymassratio,G2,46,20,0.1625,5,0.8954262138705222,6.000000000000001,1.0,0.6834794743374142,0.8695692795052237,2.3,0.5294117647058824,0.15343915343915343
lmatrix,G2,46,20,0.2375,1,0.8004719999413632,2.9555555555555557,2.0,1.086169330246003,1.028816471897371,3.8,-1.0,-0.04318936877076412
niche,G2,46,19,0.2077562326869806,2,0.8536912332524571,3.879163120177918,2.0,0.934528335512917,0.6457305175029039,3.0,0.2032520325203252,-0.13227513227513227
pfim_metaweb,G2,46,20,0.175,3,0.7922802242263642,2.1722756410256414,2.0,1.4846149779161804,0.5676567244564473,2.55,-0.0963855421686747,-1.0
pfim_downsample,G2,46,20,0.1625,3,0.8251291854672812,2.1250000000000004,2.0,1.562165566825432,0.5979306159485671,2.3,-0.1223021582733813,-1.0
random,G2,46,20,0.295,3,0.776640195241643,6.598716153127917,1.0,0.39232418106975897,1.3310609261191846,4.95,-1.0,0.8214285714285714
adbm,G3,46,28,0.2767857142857143,1,0.7694308023371143,3.173444976076555,2.0,1.0415501726974639,0.8699272514103508,6.785714285714286,-1.0,-0.1456736035049288
bodymassratio,G3,46,28,0.17219387755102042,4,0.8572300252029371,5.733333333333333,1.0,0.6914814704605218,0.8161804244101091,3.857142857142857,0.6113207547169811,0.08819133034379671
lmatrix,G3,46,28,0.21301020408163265,1,0.7845417407256687,3.0000000000000004,2.0,1.1824748425793201,1.0696740684613208,5.0,-1.0,-0.07663316582914573
niche,G3,46,28,0.15943877551020408,2,0.8589041023902493,3.2455357142857144,2.0,1.2169859550606221,0.7913308059493477,3.5,-0.13807531380753138,-0.3032069970845481
pfim_metaweb,G3,46,28,0.13010204081632654,3,0.790610335850184,2.2574851527149327,2.0,1.6892443153121253,0.7096245515367301,2.6785714285714284,-0.21033210332103322,-0.9037433155080213
pfim_downsample,G3,46,28,0.11479591836734694,3,0.8415338249353704,2.096278511404562,2.0,1.7869106972547397,0.7301464610578731,2.25,-0.16666666666666666,-0.8768328445747801
random,G3,46,28,0.26785714285714285,3,0.7376283083131033,6.18950787827554,1.0,0.2914417121912,1.4880594704696184,6.535714285714286,-0.8151260504201681,0.9401631912964642
adbm,G4,46,44,0.32541322314049587,1,0.7560375716064729,3.954524915998144,2.0,0.7596823746262337,0.8925983875086512,13.340909090909092,-1.0,0.13481894150417828
bodymassratio,G4,46,44,0.1683884297520661,5,0.8563930170395934,7.068079011930286,4.0,0.5517666448782292,0.569895931061934,6.431818181818182,0.7333944113605131,0.010666666666666666
lmatrix,G4,46,44,0.25361570247933884,1,0.7759515923534879,3.5005011192511186,2.0,0.828097689181182,1.0936006633049267,10.181818181818182,-1.0,0.20129678750368404
niche,G4,46,44,0.11931818181818182,5,0.8872523177836766,5.540672265144647,2.0,0.9608702483868929,0.6258675358580834,4.2727272727272725,0.580335731414868,-0.2085235920852359
pfim_metaweb,G4,46,44,0.1368801652892562,3,0.8504460455213982,2.4519969691728654,3.0,1.4653071707061418,0.5932664067256673,5.045454545454546,-0.19746835443037974,-0.6612149532710281
pfim_downsample,G4,46,44,0.11415289256198347,3,0.9015394485532743,2.3979720510965885,3.0,1.5667868035288175,0.6064573357382271,4.045454545454546,-0.03202846975088968,-0.667621776504298
random,G4,46,44,0.21694214876033058,2,0.7347055335349563,6.2191551177887945,1.0,0.30097312683446914,1.7023975635955904,8.568181818181818,-0.9474548440065681,0.9520516366989396
adbm,G1,47,47,0.31643277501131734,1,0.7533505868452448,3.7355152626642454,2.0,0.7968920654705028,0.9003179853572786,13.893617021276595,-1.0,0.09621807994828144
bodymassratio,G1,47,47,0.16342236306020824,5,0.845259166319658,7.008249491156437,1.0,0.5436964841261926,0.6705474608878038,6.702127659574468,0.7548278757346767,0.073617470940472
lmatrix,G1,47,47,0.2412856496152105,1,0.7761001946420595,3.3928319075377913,2.0,0.8747330728959193,1.1041707736240078,10.361702127659575,-1.0,0.16066515133389161
niche,G1,47,47,0.15572657311000454,4,0.8644391811432743,4.631589799548594,3.0,0.9161321132274481,0.5168251627747859,6.340425531914893,0.23166774821544453,-0.36878612716763004
pfim_metaweb,G1,47,47,0.11815301041195111,4,0.8315850490246237,2.1263668482285256,3.0,1.7514742960613416,0.5464685034798675,4.574468085106383,-0.42614601018675724,-0.7494543867306853
pfim_downsample,G1,47,47,0.09008601177003168,3,0.8966812582459044,2.541740547275603,3.0,2.0174574030147854,0.5421944206951334,3.25531914893617,-0.2,-0.7859988616960728
random,G1,47,47,0.2870076957899502,3,0.6877718359181966,10.297897657679815,1.0,0.214674103190898,1.4515319030919418,12.51063829787234,-0.8294930875576036,0.9847522236340533
adbm,G2,47,20,0.3025,1,0.7686842373221082,2.673747276688453,2.0,1.0280085387936986,0.7103795459365315,5.1,-1.0,-0.2926829268292683
bodymassratio,G2,47,20,0.1825,3,0.9154752020032848,5.646577380952382,5.0,0.5710693791909374,0.64879435434579,2.7,0.6651162790697674,0.05555555555555555
lmatrix,G2,47,20,0.2275,1,0.7933780595685341,2.5069444444444446,2.0,1.2523819137914678,0.7891335808266287,3.6,-1.0,-0.3174061433447099
niche,G2,47,17,0.07612456747404844,4,0.9495118622223283,4.5,2.0,0.8088163476942838,0.9760827850678367,0.35294117647058826,0.2857142857142857,0.2727272727272727
pfim_metaweb,G2,47,20,0.175,3,0.7922802242263642,2.1722756410256414,2.0,1.4846149779161804,0.5676567244564473,2.55,-0.0963855421686747,-1.0
pfim_downsample,G2,47,20,0.1525,3,0.8354678257426084,2.539171597633136,2.0,1.6043724467283291,0.6598233376228888,2.1,-0.2336448598130841,-0.8588235294117647
random,G2,47,19,0.17174515235457063,2,0.7809382295112948,3.6851851851851842,1.0,0.4065810228076264,1.9350507281164129,2.3157894736842106,-1.0,0.8476190476190476
adbm,G3,47,28,0.29209183673469385,1,0.7610411264493145,2.733910524782236,2.0,1.0343232092462487,0.7276021074250948,7.214285714285714,-1.0,-0.25684210526315787
bodymassratio,G3,47,28,0.1875,3,0.8679513401862643,5.6793476785714265,1.0,0.5646273681250412,0.6791474704643403,4.285714285714286,0.6276083467094703,0.07759882869692533
lmatrix,G3,47,28,0.22193877551020408,1,0.7903592445172413,2.5069930069930066,2.0,1.229711975025739,0.8162628209592274,5.25,-1.0,-0.261101243339254
niche,G3,47,28,0.14668367346938777,3,0.882330609913555,3.1343434343434344,2.0,1.1804707396296417,0.555766395614591,3.142857142857143,0.1552346570397112,-0.5328798185941043
pfim_metaweb,G3,47,28,0.13010204081632654,3,0.790610335850184,2.2574851527149327,2.0,1.6892443153121253,0.7096245515367301,2.6785714285714284,-0.21033210332103322,-0.9037433155080213
pfim_downsample,G3,47,28,0.11352040816326531,3,0.8468212719681019,2.178071928071928,2.0,1.8023090411479945,0.780333580796333,2.2142857142857144,-0.4578313253012048,-0.833810888252149
random,G3,47,28,0.29591836734693877,2,0.7368922770462996,7.0617338372391965,1.0,0.28983604399677504,1.37915069318693,7.321428571428571,-0.9372197309417041,0.916595744680851
adbm,G4,47,44,0.32386363636363635,1,0.7638609050116706,3.6568816214930036,2.0,0.797416860777916,0.8574856830838604,13.272727272727273,-1.0,0.0575444179262795
bodymassratio,G4,47,44,0.16115702479338842,5,0.8636687354978223,7.383511742236503,1.0,0.5387879863435093,0.5515142831566434,6.113636363636363,0.7523905385002516,0.007313505607020965
lmatrix,G4,47,44,0.2556818181818182,1,0.7750729195233325,3.350097233920764,2.0,0.8637531362218294,1.0371674582686876,10.272727272727273,-1.0,0.12380952380952381
niche,G4,47,43,0.07679826933477556,4,0.905907956383437,3.612696454678363,2.0,1.1700741841903142,0.8214549078393766,2.3255813953488373,0.19333333333333333,-0.32382892057026474
pfim_metaweb,G4,47,44,0.1368801652892562,3,0.8504460455213982,2.4519969691728654,3.0,1.4653071707061418,0.5932664067256673,5.045454545454546,-0.19746835443037974,-0.6612149532710281
pfim_downsample,G4,47,44,0.10537190082644628,4,0.9124164853927981,2.364763835296142,3.0,1.5897967362916678,0.6155099500347463,3.659090909090909,0.014675052410901468,-0.643921568627451
random,G4,47,44,0.15702479338842976,2,0.7443279566471784,5.42657289730713,1.0,0.333016448401012,2.072391006463161,5.931818181818182,-0.9344262295081968,0.9922848664688427
adbm,G1,48,47,0.27840651878678135,1,0.7723038358422113,3.8494400347720124,2.0,0.8724937194626019,0.9897610411834687,12.106382978723405,-1.0,0.10562515352493244
bodymassratio,G1,48,47,0.1846989588048891,5,0.8381188900790099,7.631501408566542,4.0,0.6747479208555804,0.717434240650545,7.702127659574468,0.6315995307000392,0.02659437128840692
lmatrix,G1,48,47,0.19963784517881394,2,0.7845751503331923,3.5731561231561235,3.0,0.9954528375611739,1.2718552253824575,8.404255319148936,-0.8387351778656127,0.1907410190891327
niche,G1,48,47,0.10593028519692169,4,0.8851267964554345,4.353472222222222,3.0,1.0876912494556936,0.46916060500529105,4.0,0.4904632152588556,-0.40648379052369077
pfim_metaweb,G1,48,47,0.11815301041195111,4,0.8315850490246237,2.1263668482285256,3.0,1.7514742960613416,0.5464685034798675,4.574468085106383,-0.42614601018675724,-0.7494543867306853
pfim_downsample,G1,48,47,0.09506564056133997,4,0.8706583662164445,2.2776034007352943,3.0,1.9699279653084751,0.5900277132104093,3.4893617021276597,-0.41530054644808745,-0.7742279020234292
random,G1,48,47,0.1810774105930285,3,0.7507744151051784,6.375628842730928,1.0,0.33937522519809965,1.886513851226533,7.531914893617022,-0.8181818181818182,0.9860205032618826
adbm,G2,48,20,0.2875,1,0.801177101916255,3.1666666666666674,2.0,0.9738394872516999,0.8919320221106881,4.8,-1.0,-0.07947019867549669
bodymassratio,G2,48,20,0.15,3,0.8769627992735447,4.683333333333333,4.0,0.7647191129018726,1.0868700702970904,2.05,0.7727272727272727,0.21161825726141079
lmatrix,G2,48,20,0.22,2,0.8249415909146972,3.044444444444446,3.0,1.0746394440714713,1.094690416253845,3.45,-0.5423728813559322,0.014545454545454545
niche,G2,48,20,0.1425,3,0.8923160442387589,3.0,3.0,1.063501890110871,0.7401762494641749,1.9,0.2777777777777778,-0.25
pfim_metaweb,G2,48,20,0.175,3,0.7922802242263642,2.1722756410256414,2.0,1.4846149779161804,0.5676567244564473,2.55,-0.0963855421686747,-1.0
pfim_downsample,G2,48,20,0.16,3,0.7878016302566802,3.222756410256411,2.0,1.536293386180209,0.6460278428088146,2.25,-0.10204081632653061,-0.9743589743589743
random,G2,48,20,0.195,3,0.7519383663869195,3.5666666666666664,1.0,0.32111953372477564,1.8562849921576599,2.95,-0.75,0.9876160990712074
adbm,G3,48,28,0.27168367346938777,1,0.8012938719064776,3.3353464052287585,2.0,1.0019903243781392,0.9116904028914938,6.642857142857143,-1.0,-0.08069336521219367
bodymassratio,G3,48,28,0.1836734693877551,3,0.8359933746443248,4.680631868131869,4.0,0.7172988247751259,0.9725308152222875,4.178571428571429,0.7408207343412527,0.15430861723446893
lmatrix,G3,48,28,0.1836734693877551,2,0.8317364890000448,3.1397515527950324,3.0,1.185378070723965,1.2328614750053448,4.178571428571429,-0.6289592760180995,0.03200624512099922
niche,G3,48,27,0.12757201646090535,4,0.9029415992159641,3.133333333333333,2.0,1.2916866239251992,0.5049978344262024,2.4814814814814814,0.14285714285714285,-0.6166134185303515
pfim_metaweb,G3,48,28,0.13010204081632654,3,0.790610335850184,2.2574851527149327,2.0,1.6892443153121253,0.7096245515367301,2.6785714285714284,-0.21033210332103322,-0.9037433155080213
pfim_downsample,G3,48,28,0.11734693877551021,3,0.8560435439805838,2.092887154861945,2.0,1.747083265613871,0.7214422298349938,2.3214285714285716,-0.20588235294117646,-0.8654970760233918
random,G3,48,28,0.24489795918367346,3,0.7351953168320208,5.716084891868046,1.0,0.28817352668397817,1.5914549662070308,5.892857142857143,-0.6756756756756757,0.9401631912964642
adbm,G4,48,44,0.30836776859504134,1,0.7723359659447707,3.841992404313834,2.0,0.8013005373929682,0.9208646985693862,12.590909090909092,-1.0,0.1156848828956707
bodymassratio,G4,48,44,0.17768595041322313,5,0.8533103659322557,7.727485431235431,4.0,0.6039018529723555,0.6076702096973585,6.840909090909091,0.6631853785900783,0.002365930599369085
lmatrix,G4,48,44,0.23140495867768596,2,0.7904810365063917,3.561226028873085,3.0,0.9019594171707872,1.1274560544528351,9.204545454545455,-0.87,0.1660696841419733
niche,G4,48,44,0.11570247933884298,3,0.8826957910874048,4.118055555555555,2.0,1.1190682357140462,0.7552222867609927,4.113636363636363,0.06946688206785137,-0.32235294117647056
pfim_metaweb,G4,48,44,0.1368801652892562,3,0.8504460455213982,2.4519969691728654,3.0,1.4653071707061418,0.5932664067256673,5.045454545454546,-0.19746835443037974,-0.6612149532710281
pfim_downsample,G4,48,44,0.10485537190082644,4,0.9147648754763473,3.0356724823218406,3.0,1.5963454892583893,0.629267887573524,3.6363636363636362,-0.030456852791878174,-0.6110260336906586
random,G4,48,44,0.22520661157024793,3,0.7383222403542913,6.3886854688112535,1.0,0.29347128421675955,1.6693202829044702,8.931818181818182,-1.0,0.97411933860532
adbm,G1,49,47,0.30194658216387504,1,0.7687578030179614,3.871170132209279,2.0,0.7892762825867516,0.9605212719601829,13.212765957446809,-1.0,0.16264354347316615
bodymassratio,G1,49,47,0.1765504753282028,5,0.8435453326706055,7.2539635255424555,4.0,0.6904278950980143,0.5951381885358035,7.319148936170213,0.7479768786127168,-0.05530216647662486
lmatrix,G1,49,47,0.2209144409234948,1,0.7722890808439281,3.230467253544175,2.0,0.9241261977374156,1.2234661621116973,9.404255319148936,-1.0,0.21787862219792237
niche,G1,49,44,0.06921487603305786,5,0.9185405877694913,4.484091856115665,3.0,0.8786681939295938,0.7852373386722261,2.0681818181818183,0.6752767527675276,-0.05970149253731343
pfim_metaweb,G1,49,47,0.11815301041195111,4,0.8315850490246237,2.1263668482285256,3.0,1.7514742960613416,0.5464685034798675,4.574468085106383,-0.42614601018675724,-0.7494543867306853
pfim_downsample,G1,49,47,0.09687641466727026,4,0.8904085029326959,2.5499479503339795,3.0,1.9008098368995336,0.5879088311943498,3.574468085106383,-0.21649484536082475,-0.7291886195995785
random,G1,49,47,0.15753734721593482,3,0.7290587443532787,6.188799734742294,1.0,0.2811345427188422,2.1163571090071973,6.425531914893617,-0.888,0.9936
adbm,G2,49,20,0.31,1,0.79049237356239,3.715457091927679,2.0,0.8828033158675938,0.878138125649962,5.25,-1.0,-0.004991680532445923
